Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Jan,1926,0.6,-4.8,-2.1,220,-9999.0,107,0,624,0,5,90,0,0,78
Feb,1926,3.5,-3.4,0.0,657,-9999.0,61,2,500,0,6,217,19,0,74
Mar,1926,7.2,-4.1,1.5,41,-9999.0,44,8,513,0,5,14,42,1,60
Apr,1926,10.0,-0.7,4.6,211,-9999.0,12,40,402,0,12,37,61,0,64
May,1926,9.0,0.4,4.7,156,-9999.0,7,42,414,0,15,52,67,0,71
Jun,1926,15.5,3.9,9.7,37,-9999.0,0,143,250,1,26,1,99,61,63
Jul,1926,19.9,7.7,13.8,4,-9999.0,0,274,132,4,31,0,116,112,62
Aug,1926,17.4,8.1,12.8,108,-9999.0,0,243,163,4,31,2,85,0,70
Sep,1926,11.0,3.9,7.5,174,-9999.0,2,91,316,1,24,19,47,0,76
Oct,1926,9.5,2.2,5.9,241,-9999.0,7,69,378,0,21,11,32,0,75
Nov,1926,4.3,-2.2,1.1,825,-9999.0,46,9,508,0,9,213,16,0,76
Dec,1926,0.5,-6.9,-3.2,298,-9999.0,128,0,653,0,2,169,0,0,74
Jan,1927,-1.6,-7.1,-4.4,555,-9999.0,162,0,695,0,2,353,0,0,77
Feb,1927,0.6,-5.2,-2.3,682,-9999.0,101,0,565,0,3,419,0,0,76
Mar,1927,1.6,-5.6,-2.0,240,-9999.0,105,0,623,0,3,201,0,0,71
Apr,1927,4.6,-4.4,0.1,122,-9999.0,55,4,537,0,4,93,45,0,67
May,1927,6.1,-1.0,2.5,150,-9999.0,20,21,480,0,11,85,55,0,75
Jun,1927,13.0,3.7,8.4,102,-9999.0,1,108,289,0,26,6,84,0,69
Jul,1927,18.2,7.0,12.6,11,-9999.0,0,236,169,2,31,0,107,95,65
Aug,1927,18.0,7.5,12.8,26,-9999.0,0,243,163,4,30,1,91,65,67
Sep,1927,10.8,6.3,8.6,372,-9999.0,1,117,284,2,28,30,39,0,85
Oct,1927,8.4,2.2,5.3,220,-9999.0,9,61,394,0,21,13,29,0,79
Nov,1927,4.4,-0.7,1.8,659,-9999.0,37,14,485,0,13,134,14,0,81
Dec,1927,-1.5,-8.2,-4.9,310,-9999.0,172,0,705,0,2,229,0,0,70
Jan,1928,-1.1,-6.2,-3.7,411,-9999.0,144,0,673,0,3,233,0,0,78
Feb,1928,1.3,-6.7,-2.7,129,-9999.0,109,0,576,0,2,85,0,0,68
Mar,1928,3.4,-3.0,0.2,614,-9999.0,62,0,554,0,7,341,29,0,76
Apr,1928,3.1,-3.5,-0.2,251,-9999.0,60,3,546,0,5,201,0,0,75
May,1928,12.6,1.0,6.8,54,-9999.0,2,78,347,0,17,7,85,32,62
Jun,1928,10.7,3.3,7.0,112,-9999.0,2,77,330,0,25,14,71,0,75
Jul,1928,18.4,7.7,13.0,30,-9999.0,0,250,150,3,31,0,106,76,66
Aug,1928,17.8,6.6,12.2,2,-9999.0,0,223,182,3,30,0,92,90,65
Sep,1928,14.1,5.1,9.6,78,-9999.0,1,145,253,3,26,4,57,0,70
Oct,1928,8.4,1.3,4.9,133,-9999.0,10,54,409,0,19,11,30,0,76
Nov,1928,3.2,-2.8,0.2,382,-9999.0,60,4,535,0,8,127,14,0,77
Dec,1928,-0.5,-7.1,-3.8,415,-9999.0,143,0,672,0,2,263,0,0,72
Jan,1929,-3.3,-9.8,-6.5,438,-9999.0,218,0,760,0,1,352,0,0,72
Feb,1929,-4.1,-12.3,-8.2,122,-9999.0,238,0,730,0,0,118,0,0,65
Mar,1929,2.6,-4.7,-1.1,253,-9999.0,85,1,594,0,4,187,0,0,72
Apr,1929,2.4,-4.4,-1.0,325,-9999.0,77,3,571,0,4,282,0,0,73
May,1929,9.1,-0.7,4.2,136,-9999.0,8,36,427,0,12,52,70,0,67
Jun,1929,12.0,2.8,7.4,126,-9999.0,1,85,319,0,23,13,80,0,69
Jul,1929,18.5,6.2,12.4,4,-9999.0,0,230,175,2,30,0,111,107,62
Aug,1929,19.7,7.4,13.5,20,-9999.0,0,267,140,5,30,0,101,81,62
Sep,1929,14.3,4.5,9.4,29,-9999.0,1,139,260,2,25,2,59,29,68
Oct,1929,11.8,1.6,6.7,68,-9999.0,5,85,352,0,20,2,39,0,66
Nov,1929,5.1,-5.7,-0.3,35,-9999.0,68,6,550,0,3,13,0,0,60
Dec,1929,2.8,-3.3,-0.2,792,-9999.0,69,7,563,0,7,204,0,0,72
Jan,1930,-8.1,-14.9,-11.5,284,-9999.0,358,0,913,0,0,275,0,0,70
Feb,1930,2.5,-3.8,-0.6,428,-9999.0,71,5,518,0,5,174,0,0,75
Mar,1930,4.6,-4.8,-0.1,167,-9999.0,67,8,563,0,4,101,0,0,65
Apr,1930,7.7,-1.6,3.1,189,-9999.0,21,28,449,0,9,68,53,0,67
May,1930,6.7,-1.2,2.7,174,-9999.0,18,22,474,0,10,95,59,0,72
Jun,1930,12.0,1.3,6.7,56,-9999.0,2,71,341,0,19,8,84,28,65
Jul,1930,18.0,6.7,12.4,6,-9999.0,0,229,175,2,30,0,106,101,64
Aug,1930,19.1,8.2,13.6,17,-9999.0,0,269,137,5,31,0,95,78,66
Sep,1930,13.9,6.1,10.0,80,-9999.0,1,157,240,3,28,4,54,0,75
Oct,1930,7.5,0.0,3.8,174,-9999.0,16,40,443,0,15,25,30,0,74
Nov,1930,2.7,-4.1,-0.7,331,-9999.0,74,7,560,0,5,136,0,0,74
Dec,1930,-0.5,-6.1,-3.3,157,-9999.0,131,0,657,0,3,91,0,0,75
Jan,1931,2.0,-4.2,-1.1,282,-9999.0,87,1,594,0,6,90,0,0,76
Feb,1931,1.2,-6.1,-2.4,127,-9999.0,103,0,569,0,2,80,0,0,70
Mar,1931,2.4,-4.8,-1.2,617,-9999.0,87,0,597,0,4,465,0,0,72
Apr,1931,6.5,-2.9,1.8,165,-9999.0,33,13,487,0,6,90,50,0,66
May,1931,12.5,0.9,6.7,94,-9999.0,2,76,351,0,17,14,85,0,62
Jun,1931,11.8,3.2,7.5,273,-9999.0,1,88,315,0,24,27,78,0,71
Jul,1931,19.6,7.2,13.4,7,-9999.0,0,261,142,4,31,0,115,109,61
Aug,1931,19.2,6.9,13.1,5,-9999.0,0,252,154,4,30,0,99,94,62
Sep,1931,12.6,5.4,9.0,90,-9999.0,1,129,270,2,27,6,50,0,76
Oct,1931,9.0,0.7,4.8,250,-9999.0,11,53,410,0,17,20,33,0,72
Nov,1931,1.1,-5.4,-2.2,386,-9999.0,106,0,604,0,4,216,0,0,73
Dec,1931,-1.6,-7.9,-4.7,411,-9999.0,167,0,701,0,2,297,0,0,76
Jan,1932,-0.8,-6.8,-3.8,370,-9999.0,147,0,676,0,3,214,0,0,75
Feb,1932,-0.5,-8.1,-4.3,251,-9999.0,145,0,620,0,1,203,0,0,69
Mar,1932,0.7,-3.8,-1.5,516,-9999.0,94,0,608,0,5,408,0,0,82
Apr,1932,4.9,-2.8,1.0,216,-9999.0,42,9,510,0,6,143,44,0,72
May,1932,8.1,-0.4,3.8,226,-9999.0,10,32,439,0,13,96,64,0,71
Jun,1932,14.8,2.9,8.8,28,-9999.0,1,120,275,0,24,1,97,69,62
Jul,1932,15.8,5.7,10.8,27,-9999.0,0,176,225,0,30,1,96,68,67
Aug,1932,17.0,7.4,12.2,34,-9999.0,0,225,181,3,30,1,85,52,69
Sep,1932,16.5,4.8,10.6,9,-9999.0,1,175,221,4,26,0,67,58,63
Oct,1932,10.3,2.1,6.2,220,-9999.0,6,76,367,0,21,8,34,0,72
Nov,1932,4.9,-1.3,1.8,540,-9999.0,37,14,486,0,11,111,16,0,77
Dec,1932,-1.8,-9.0,-5.4,375,-9999.0,187,0,722,0,1,293,0,0,73
Jan,1933,-0.2,-5.9,-3.1,452,-9999.0,129,0,654,0,4,229,0,0,76
Feb,1933,-2.5,-9.3,-5.9,297,-9999.0,183,0,665,0,1,268,0,0,71
Mar,1933,1.6,-5.5,-1.9,293,-9999.0,102,0,620,0,3,243,0,0,72
Apr,1933,5.5,-4.9,0.3,58,-9999.0,52,6,531,0,3,43,48,0,62
May,1933,4.8,-1.9,1.5,234,-9999.0,32,14,513,0,8,153,51,0,76
Jun,1933,12.3,2.8,7.5,135,-9999.0,1,88,315,0,23,13,82,0,69
Jul,1933,18.9,6.9,12.9,13,-9999.0,0,246,159,3,31,0,111,99,63
Aug,1933,19.2,7.9,13.5,39,-9999.0,0,266,140,5,31,1,96,57,65
Sep,1933,10.8,4.6,7.7,204,-9999.0,2,96,310,1,26,21,44,0,79
Oct,1933,11.4,2.1,6.8,239,-9999.0,5,87,349,0,21,6,38,0,69
Nov,1933,5.0,-2.7,1.1,182,-9999.0,45,11,506,0,8,46,17,0,72
Dec,1933,3.5,-2.1,0.7,811,-9999.0,55,10,533,0,9,149,0,0,69
Jan,1934,3.9,-2.2,0.9,408,-9999.0,56,8,534,0,9,72,14,0,77
Feb,1934,5.1,-3.6,0.7,84,-9999.0,52,4,480,0,5,22,22,0,68
Mar,1934,7.8,-2.2,2.8,386,-9999.0,31,17,473,0,9,74,42,0,65
Apr,1934,10.7,-0.1,5.3,187,-9999.0,10,49,383,0,14,24,63,0,64
May,1934,11.1,1.7,6.4,91,-9999.0,3,70,359,0,20,15,75,0,69
Jun,1934,13.1,2.8,7.9,37,-9999.0,1,97,302,0,23,3,87,49,66
Jul,1934,17.2,7.0,12.1,11,-9999.0,0,220,184,2,31,0,100,89,67
Aug,1934,19.6,8.0,13.8,32,-9999.0,0,275,130,6,31,0,99,66,64
Sep,1934,13.8,5.3,9.6,124,-9999.0,1,144,254,3,27,7,55,0,72
Oct,1934,10.1,3.1,6.6,358,-9999.0,5,84,354,0,24,10,32,0,76
Nov,1934,3.8,-0.4,1.7,645,-9999.0,38,12,490,0,13,138,13,0,85
Dec,1934,0.9,-4.2,-1.6,511,-9999.0,94,0,606,0,5,201,12,0,79
Jan,1935,-0.7,-6.6,-3.7,303,-9999.0,144,0,673,0,3,172,0,0,75
Feb,1935,2.3,-5.6,-1.6,164,-9999.0,88,0,546,0,3,87,0,0,69
Mar,1935,0.1,-6.9,-3.4,329,-9999.0,138,0,665,0,2,305,0,0,71
Apr,1935,4.4,-4.4,0.0,208,-9999.0,57,3,540,0,4,162,44,0,67
May,1935,10.0,-1.8,4.1,40,-9999.0,9,35,431,0,8,16,77,37,60
Jun,1935,13.7,2.8,8.2,71,-9999.0,1,105,293,0,23,5,90,19,65
Jul,1935,17.6,7.1,12.4,41,-9999.0,0,230,174,2,31,1,103,61,67
Aug,1935,18.6,6.5,12.6,13,-9999.0,0,235,171,3,30,0,97,84,62
Sep,1935,17.6,6.3,12.0,36,-9999.0,0,213,185,6,28,1,69,33,64
Oct,1935,8.2,0.1,4.2,179,-9999.0,13,45,430,0,15,21,31,0,72
Nov,1935,1.5,-5.9,-2.2,143,-9999.0,108,0,607,0,3,81,0,0,70
Dec,1935,0.1,-6.2,-3.1,307,-9999.0,125,0,649,0,3,170,0,0,79
Jan,1936,1.2,-4.5,-1.6,744,-9999.0,97,2,610,0,5,273,0,0,77
Feb,1936,-5.8,-11.6,-8.7,350,-9999.0,249,0,743,0,0,341,0,0,75
Mar,1936,1.8,-6.3,-2.2,244,-9999.0,109,0,629,0,2,208,0,0,68
Apr,1936,7.6,-2.1,2.8,131,-9999.0,24,23,458,0,8,53,53,0,66
May,1936,10.7,1.4,6.1,247,-9999.0,3,63,371,0,19,48,74,0,69
Jun,1936,12.7,4.1,8.4,231,-9999.0,1,108,289,0,26,14,80,0,72
Jul,1936,17.1,7.5,12.3,42,-9999.0,0,227,177,2,31,1,98,56,69
Aug,1936,18.8,7.5,13.2,9,-9999.0,0,255,151,4,30,0,95,86,65
Sep,1936,14.6,4.7,9.6,94,-9999.0,1,146,252,3,26,5,60,0,68
Oct,1936,12.8,1.3,7.0,9,-9999.0,4,92,341,0,19,0,42,33,63
Nov,1936,4.5,-6.1,-0.8,35,-9999.0,77,4,564,0,3,15,0,0,60
Dec,1936,2.0,-4.5,-1.3,402,-9999.0,86,3,594,0,5,142,0,0,74
Jan,1937,-6.5,-14.2,-10.4,371,-9999.0,324,0,879,0,0,353,0,0,66
Feb,1937,-1.5,-7.7,-4.6,432,-9999.0,152,0,629,0,1,359,0,0,74
Mar,1937,2.3,-4.3,-1.0,278,-9999.0,83,3,592,0,5,203,0,0,74
Apr,1937,2.5,-3.4,-0.5,446,-9999.0,65,6,554,0,5,368,0,0,77
May,1937,10.1,-0.4,4.8,97,-9999.0,6,44,409,0,12,31,75,0,65
Jun,1937,13.1,3.8,8.4,370,-9999.0,1,109,287,0,26,22,84,0,70
Jul,1937,18.3,7.7,13.0,23,-9999.0,0,249,156,3,31,0,105,82,67
Aug,1937,16.8,6.7,11.8,65,-9999.0,0,210,194,2,30,2,86,22,68
Sep,1937,14.6,6.4,10.5,81,-9999.0,1,172,225,4,28,3,56,0,73
Oct,1937,11.5,2.8,7.2,196,-9999.0,4,95,337,0,23,4,37,0,71
Nov,1937,3.8,-1.0,1.4,637,-9999.0,42,16,499,0,12,150,14,0,82
Dec,1937,1.9,-4.0,-1.0,622,-9999.0,82,4,587,0,6,207,0,0,74
Jan,1938,0.6,-4.9,-2.1,355,-9999.0,108,0,626,0,5,147,0,0,77
Feb,1938,-1.0,-6.4,-3.7,440,-9999.0,130,0,603,0,2,334,0,0,77
Mar,1938,0.9,-5.4,-2.2,561,-9999.0,109,0,629,0,3,479,0,0,74
Apr,1938,6.0,-2.9,1.6,210,-9999.0,35,12,493,0,6,122,48,0,68
May,1938,9.9,-0.5,4.7,57,-9999.0,7,42,413,0,12,19,73,16,65
Jun,1938,14.6,3.3,9.0,73,-9999.0,1,122,272,0,25,3,95,21,63
Jul,1938,20.4,8.1,14.2,22,-9999.0,0,286,121,6,31,0,118,96,62
Aug,1938,17.2,5.6,11.4,15,-9999.0,0,198,206,2,29,0,91,76,63
Sep,1938,16.9,7.4,12.1,59,-9999.0,0,217,181,7,29,1,64,5,70
Oct,1938,9.0,1.8,5.4,210,-9999.0,9,61,393,0,20,13,31,0,76
Nov,1938,1.2,-5.1,-2.0,340,-9999.0,102,0,599,0,4,183,0,0,75
Dec,1938,1.7,-5.6,-2.0,264,-9999.0,100,0,616,0,3,114,0,0,77
Jan,1939,1.8,-4.3,-1.3,254,-9999.0,91,1,600,0,5,86,0,0,76
Feb,1939,-1.3,-7.5,-4.4,391,-9999.0,147,0,623,0,2,320,0,0,74
Mar,1939,4.2,-5.0,-0.4,242,-9999.0,72,0,572,0,4,156,0,0,65
Apr,1939,8.2,-2.4,2.9,42,-9999.0,22,22,453,0,7,16,56,14,63
May,1939,10.7,0.4,5.5,112,-9999.0,4,55,386,0,15,27,76,0,66
Jun,1939,10.7,1.9,6.3,113,-9999.0,2,65,351,0,21,19,75,0,70
Jul,1939,18.9,7.8,13.3,35,-9999.0,0,260,142,4,31,0,109,74,65
Aug,1939,20.1,7.5,13.8,60,-9999.0,0,275,131,6,30,1,103,42,61
Sep,1939,15.6,5.8,10.7,38,-9999.0,1,177,220,4,27,2,61,23,68
Oct,1939,9.6,1.9,5.7,121,-9999.0,7,67,382,0,20,6,33,0,74
Nov,1939,6.3,-3.1,1.6,54,-9999.0,39,13,492,0,7,12,19,0,66
Dec,1939,3.3,-2.9,0.2,500,-9999.0,62,6,550,0,8,111,0,0,71
Jan,1940,-0.1,-6.2,-3.2,292,-9999.0,132,0,658,0,3,151,0,0,75
Feb,1940,1.1,-4.0,-1.5,740,-9999.0,84,0,541,0,5,375,0,0,79
Mar,1940,5.1,-3.4,0.8,398,-9999.0,53,4,535,0,6,182,35,0,69
Apr,1940,5.8,-2.0,1.9,326,-9999.0,31,14,483,0,8,173,46,0,72
May,1940,12.1,1.0,6.5,71,-9999.0,3,72,356,0,17,11,82,11,63
Jun,1940,16.3,3.4,9.9,28,-9999.0,0,147,245,1,25,1,104,76,59
Jul,1940,17.6,7.8,12.7,45,-9999.0,0,240,164,2,31,1,100,55,69
Aug,1940,19.9,7.2,13.6,7,-9999.0,0,268,138,5,30,0,102,96,61
Sep,1940,14.2,7.8,11.0,224,-9999.0,0,185,211,4,29,8,50,0,79
Oct,1940,9.8,3.5,6.6,261,-9999.0,5,84,353,0,24,8,31,0,79
Nov,1940,1.4,-4.6,-1.6,329,-9999.0,94,0,588,0,5,165,0,0,76
Dec,1940,1.3,-5.5,-2.1,204,-9999.0,103,0,620,0,4,91,12,0,76
Jan,1941,0.6,-5.0,-2.2,370,-9999.0,109,0,627,0,5,155,0,0,77
Feb,1941,3.1,-5.0,-0.9,162,-9999.0,75,0,526,0,4,72,0,0,69
Mar,1941,6.5,-4.2,1.2,89,-9999.0,48,6,524,0,5,36,40,0,62
Apr,1941,7.1,-2.5,2.3,137,-9999.0,27,17,471,0,7,64,52,0,66
May,1941,8.2,0.9,4.5,344,-9999.0,7,40,418,0,17,120,62,0,75
Jun,1941,11.5,2.8,7.1,93,-9999.0,1,80,327,0,23,11,77,0,71
Jul,1941,20.5,8.6,14.6,9,-9999.0,0,295,112,7,31,0,117,108,63
Aug,1941,17.0,8.5,12.7,79,-9999.0,0,242,164,4,31,2,81,3,73
Sep,1941,10.4,5.4,7.9,148,-9999.0,2,100,304,1,27,15,40,0,83
Oct,1941,8.2,1.5,4.9,187,-9999.0,10,54,408,0,19,15,29,0,77
Nov,1941,4.9,-2.2,1.4,453,-9999.0,42,11,499,0,9,106,17,0,74
Dec,1941,1.3,-4.9,-1.8,523,-9999.0,98,0,612,0,4,217,0,0,73
Jan,1942,-3.1,-9.2,-6.2,242,-9999.0,210,0,750,0,1,190,0,0,74
Feb,1942,-0.2,-6.2,-3.2,435,-9999.0,119,0,590,0,2,310,0,0,75
Mar,1942,2.7,-6.4,-1.8,145,-9999.0,100,0,617,0,2,119,0,0,65
Apr,1942,6.1,-3.0,1.6,178,-9999.0,35,13,493,0,6,103,49,0,67
May,1942,6.8,-0.4,3.2,274,-9999.0,14,26,459,0,13,137,57,0,75
Jun,1942,10.5,1.9,6.2,168,-9999.0,2,62,355,0,21,31,74,0,71
Jul,1942,18.6,8.0,13.3,52,-9999.0,0,258,144,3,31,1,106,54,67
Aug,1942,19.3,8.2,13.8,34,-9999.0,0,273,133,6,31,0,96,62,66
Sep,1942,16.5,5.4,11.0,21,-9999.0,0,184,212,4,27,1,66,45,65
Oct,1942,11.1,1.4,6.3,159,-9999.0,6,77,365,0,19,6,38,0,68
Nov,1942,1.5,-3.3,-0.9,1069,-9999.0,79,3,567,0,7,464,0,0,81
Dec,1942,1.4,-4.5,-1.5,773,-9999.0,92,1,603,0,5,297,0,0,75
Jan,1943,-3.0,-9.5,-6.2,535,-9999.0,211,0,752,0,1,420,0,0,72
Feb,1943,1.7,-5.9,-2.1,340,-9999.0,97,0,559,0,3,200,0,0,70
Mar,1943,1.2,-6.2,-2.5,379,-9999.0,114,0,636,0,2,330,0,0,70
Apr,1943,6.9,-1.9,2.5,330,-9999.0,26,19,465,0,9,145,50,0,69
May,1943,6.9,-1.5,2.7,103,-9999.0,18,22,475,0,9,57,60,0,70
Jun,1943,10.3,1.5,5.9,211,-9999.0,3,58,364,0,19,44,74,0,70
Jul,1943,18.3,6.8,12.5,15,-9999.0,0,235,170,2,30,0,108,93,64
Aug,1943,16.3,6.7,11.5,83,-9999.0,0,200,204,2,30,3,83,0,69
Sep,1943,18.1,6.4,12.2,5,-9999.0,0,220,178,7,28,0,71,66,63
Oct,1943,8.9,2.1,5.5,439,-9999.0,8,63,390,0,21,25,30,0,77
Nov,1943,3.3,-2.8,0.3,219,-9999.0,58,6,532,0,8,71,14,0,77
Dec,1943,0.3,-6.3,-3.0,137,-9999.0,124,0,648,0,3,75,0,0,76
Jan,1944,0.2,-6.7,-3.3,190,-9999.0,134,0,660,0,3,100,0,0,72
Feb,1944,-0.1,-6.8,-3.4,295,-9999.0,124,0,596,0,2,217,0,0,72
Mar,1944,2.2,-7.0,-2.4,149,-9999.0,114,0,636,0,2,130,0,0,64
Apr,1944,4.3,-3.7,0.3,207,-9999.0,52,5,531,0,5,154,43,0,70
May,1944,9.0,-0.9,4.0,112,-9999.0,9,34,433,0,11,45,70,0,66
Jun,1944,11.0,2.2,6.6,151,-9999.0,2,70,342,0,22,23,76,0,71
Jul,1944,18.2,7.1,12.7,6,-9999.0,0,238,166,2,31,0,106,100,65
Aug,1944,17.4,6.7,12.0,4,-9999.0,0,219,186,2,30,0,89,86,66
Sep,1944,16.2,6.3,11.2,146,-9999.0,0,192,202,5,28,5,63,0,68
Oct,1944,12.3,3.0,7.6,84,-9999.0,3,106,322,0,23,1,39,0,69
Nov,1944,1.8,-4.0,-1.1,350,-9999.0,83,0,573,0,6,159,0,0,77
Dec,1944,-1.0,-6.7,-3.9,142,-9999.0,145,0,675,0,2,91,0,0,73
Jan,1945,1.4,-4.3,-1.5,339,-9999.0,94,0,605,0,6,119,0,0,77
Feb,1945,0.9,-5.4,-2.3,449,-9999.0,100,0,563,0,3,272,0,0,74
Mar,1945,0.1,-6.1,-3.0,347,-9999.0,127,0,653,0,2,314,0,0,74
Apr,1945,3.1,-4.4,-0.6,255,-9999.0,68,1,558,0,4,213,0,0,71
May,1945,9.0,0.7,4.8,365,-9999.0,6,44,409,0,16,115,66,0,72
Jun,1945,12.4,1.3,6.9,22,-9999.0,2,75,334,0,19,3,86,64,64
Jul,1945,19.9,7.1,13.5,13,-9999.0,0,265,139,4,31,0,118,104,60
Aug,1945,19.4,7.7,13.5,26,-9999.0,0,266,140,5,30,0,98,72,64
Sep,1945,13.3,4.4,8.9,152,-9999.0,1,125,275,2,25,11,55,0,71
Oct,1945,10.5,1.3,5.9,121,-9999.0,7,70,377,0,19,5,36,0,69
Nov,1945,1.1,-3.7,-1.3,664,-9999.0,87,0,578,0,6,313,0,0,81
Dec,1945,-0.3,-6.0,-3.1,581,-9999.0,127,0,652,0,3,327,0,0,76
Jan,1946,0.7,-5.3,-2.3,468,-9999.0,111,0,630,0,4,201,0,0,75
Feb,1946,0.5,-5.8,-2.7,351,-9999.0,108,0,575,0,3,229,0,0,74
Mar,1946,1.4,-5.3,-2.0,415,-9999.0,103,0,621,0,3,345,0,0,73
Apr,1946,5.6,-3.5,1.0,117,-9999.0,42,8,509,0,5,77,48,0,66
May,1946,10.4,0.4,5.4,117,-9999.0,5,52,392,0,15,30,74,0,67
Jun,1946,10.5,2.3,6.4,192,-9999.0,2,66,348,0,22,32,73,0,72
Jul,1946,17.6,7.3,12.4,48,-9999.0,0,231,173,2,31,1,102,53,67
Aug,1946,18.5,7.3,12.9,27,-9999.0,0,246,160,4,30,1,94,68,65
Sep,1946,13.0,5.0,9.0,66,-9999.0,1,128,271,2,26,5,52,0,74
Oct,1946,5.4,-0.4,2.5,358,-9999.0,25,28,482,0,14,94,25,0,79
Nov,1946,1.5,-5.3,-1.9,496,-9999.0,101,0,598,0,4,266,0,0,73
Dec,1946,1.7,-4.6,-1.5,356,-9999.0,90,0,600,0,5,134,0,0,76
Jan,1947,-0.5,-7.6,-4.1,335,-9999.0,154,0,685,0,2,203,0,0,70
Feb,1947,3.4,-4.9,-0.8,221,-9999.0,73,0,521,0,4,93,0,0,68
Mar,1947,5.2,-4.2,0.5,316,-9999.0,57,1,544,0,5,159,36,0,65
Apr,1947,6.4,-2.4,2.0,232,-9999.0,30,14,480,0,7,119,49,0,68
May,1947,12.4,1.5,6.9,28,-9999.0,2,81,344,0,19,4,83,55,64
Jun,1947,10.1,2.5,6.3,321,-9999.0,2,65,351,0,23,56,70,0,74
Jul,1947,16.0,7.3,11.7,91,-9999.0,0,207,197,1,31,2,91,0,72
Aug,1947,15.7,6.5,11.1,25,-9999.0,0,189,215,2,30,1,80,55,70
Sep,1947,15.0,6.2,10.6,151,-9999.0,1,174,222,4,28,6,58,0,72
Oct,1947,7.4,2.9,5.1,652,-9999.0,9,58,400,0,23,45,24,0,85
Nov,1947,2.5,-2.6,-0.1,362,-9999.0,63,3,542,0,8,128,0,0,80
Dec,1947,1.3,-4.5,-1.6,219,-9999.0,93,0,604,0,5,85,0,0,75
Jan,1948,0.7,-5.6,-2.5,518,14.2,116,0,636,0,4,232,0,0,74
Feb,1948,-1.2,-8.0,-4.6,525,7.6,153,0,630,0,1,438,0,0,71
Mar,1948,-0.6,-6.5,-3.5,337,8.4,141,0,669,0,2,313,0,0,75
Apr,1948,1.6,-4.1,-1.2,271,7.0,81,0,577,0,4,239,0,0,77
May,1948,6.6,-0.3,3.2,245,3.8,14,26,460,0,13,123,56,0,76
Jun,1948,13.6,4.8,9.2,205,18.9,1,128,265,0,27,8,84,0,71
Jul,1948,15.5,6.2,10.9,76,12.1,0,180,222,0,30,2,92,16,70
Aug,1948,14.9,7.2,11.0,53,2.3,0,186,217,2,30,2,73,20,75
Sep,1948,13.0,4.7,8.9,207,16.2,1,125,275,2,26,15,53,0,72
Oct,1948,8.5,0.2,4.4,116,12.3,12,47,423,0,15,12,32,0,72
Nov,1948,1.3,-4.6,-1.7,612,2.1,95,0,590,0,5,311,0,0,76
Dec,1948,-2.5,-8.6,-5.5,626,6.5,190,0,726,0,1,495,0,0,76
Jan,1949,-5.5,-14.7,-10.1,81,19.2,316,0,871,0,0,77,0,0,60
Feb,1949,-1.8,-8.2,-5.0,669,13.6,161,0,640,0,1,574,0,0,73
Mar,1949,0.9,-5.4,-2.3,242,6.4,110,0,631,0,3,208,0,0,74
Apr,1949,7.3,-3.3,2.0,63,23.3,30,17,480,0,5,32,54,0,62
May,1949,10.4,0.8,5.6,172,25.0,4,55,385,0,17,41,74,0,68
Jun,1949,12.9,1.4,7.1,54,42.7,1,80,326,0,19,6,89,35,62
Jul,1949,16.7,6.1,11.4,31,31.3,0,197,206,1,30,1,99,69,66
Aug,1949,17.1,7.1,12.1,12,16.3,0,221,184,3,30,0,87,75,68
Sep,1949,15.3,5.8,10.6,91,18.2,1,173,224,4,27,4,60,0,69
Oct,1949,6.4,-1.8,2.3,174,13.0,27,27,487,0,10,50,29,0,71
Nov,1949,6.8,-1.3,2.7,444,7.1,28,25,458,0,11,67,19,0,71
Dec,1949,0.1,-6.1,-3.0,360,6.5,124,0,649,0,3,197,0,0,73
Jan,1950,-6.8,-13.2,-10.0,742,5.6,312,0,867,0,0,700,0,0,72
Feb,1950,-2.0,-8.3,-5.2,403,3.6,166,0,645,0,1,350,0,0,73
Mar,1950,-0.4,-6.0,-3.2,413,-8.6,132,0,659,0,3,378,0,0,76
Apr,1950,3.2,-4.6,-0.7,171,17.0,70,5,561,0,3,144,0,0,70
May,1950,8.2,-2.2,3.0,64,34.5,16,24,466,0,7,33,68,5,64
Jun,1950,11.7,3.0,7.3,153,4.9,1,84,320,0,24,16,78,0,71
Jul,1950,18.0,7.1,12.6,32,37.0,0,236,169,2,31,0,105,73,66
Aug,1950,19.8,7.9,13.9,30,20.3,0,276,130,6,31,0,100,70,63
Sep,1950,15.8,5.5,10.7,76,22.7,1,176,221,4,27,3,63,0,67
Oct,1950,6.6,1.8,4.2,556,-1.8,13,45,429,0,20,63,24,0,83
Nov,1950,2.8,-2.6,0.1,541,3.1,61,9,538,0,8,184,13,0,79
Dec,1950,2.9,-2.6,0.1,447,0.5,63,9,551,0,8,101,0,0,74
Jan,1951,-1.2,-6.7,-3.9,635,8.6,151,0,681,0,3,377,0,0,77
Feb,1951,0.0,-6.3,-3.1,398,10.6,118,0,588,0,2,280,0,0,74
Mar,1951,-0.7,-7.6,-4.2,344,14.4,158,0,689,0,1,327,0,0,71
Apr,1951,7.7,-3.5,2.1,75,50.8,29,15,477,0,5,37,56,0,60
