Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Nov,1925,2.2,-11.4,-4.6,27,-9999.0,166,2,678,0,1,21,0,0,48
Dec,1925,-1.0,-12.9,-7.0,52,-9999.0,230,0,770,0,0,46,0,0,45
Jan,1926,-4.0,-16.9,-10.4,47,-9999.0,326,0,880,0,0,45,0,0,47
Feb,1926,-0.6,-12.3,-6.4,68,-9999.0,196,0,680,0,0,62,0,0,53
Mar,1926,1.7,-11.5,-4.9,92,-9999.0,177,0,711,0,0,89,0,0,49
Apr,1926,7.8,-5.0,1.4,200,-9999.0,37,18,498,0,3,121,63,0,55
May,1926,12.2,-0.4,5.9,81,-9999.0,4,60,376,0,13,17,90,9,59
Jun,1926,18.0,1.5,9.8,24,-9999.0,0,145,247,1,19,1,123,99,50
Jul,1926,19.2,4.4,11.8,59,-9999.0,0,211,193,2,29,1,125,66,55
Aug,1926,20.0,3.7,11.9,39,-9999.0,0,213,192,2,27,1,118,80,51
Sep,1926,16.6,-0.6,8.0,25,-9999.0,2,103,301,1,12,2,83,59,47
Oct,1926,11.4,-4.4,3.5,55,-9999.0,17,37,450,0,4,9,52,0,48
Nov,1926,2.5,-8.3,-2.9,83,-9999.0,125,4,628,0,1,53,0,0,58
Dec,1926,-3.2,-15.6,-9.4,81,-9999.0,292,0,846,0,0,78,0,0,52
Jan,1927,0.0,-13.6,-6.8,56,-9999.0,225,0,769,0,0,46,0,0,46
Feb,1927,-1.3,-12.1,-6.7,113,-9999.0,203,0,687,0,0,106,0,0,56
Mar,1927,1.8,-12.0,-5.1,100,-9999.0,182,2,718,0,0,97,0,0,47
Apr,1927,7.0,-5.8,0.6,99,-9999.0,48,15,522,0,2,70,60,0,54
May,1927,13.3,-2.5,5.4,36,-9999.0,5,52,391,0,7,9,99,64,49
Jun,1927,16.3,2.2,9.3,71,-9999.0,0,131,263,0,22,3,111,40,56
Jul,1927,19.7,5.2,12.5,59,-9999.0,0,232,173,2,30,1,127,67,56
Aug,1927,17.0,3.0,10.0,65,-9999.0,0,153,249,0,25,3,103,38,56
Sep,1927,14.1,0.4,7.2,56,-9999.0,2,85,324,1,15,7,72,16,56
Oct,1927,10.8,-4.4,3.2,41,-9999.0,19,34,460,0,4,8,50,8,49
Nov,1927,3.5,-8.7,-2.6,118,-9999.0,117,5,619,0,1,71,0,0,54
Dec,1927,-5.1,-17.5,-11.3,57,-9999.0,352,0,904,0,0,55,0,0,49
Jan,1928,-0.3,-12.6,-6.5,31,-9999.0,217,0,758,0,0,25,0,0,51
Feb,1928,-1.8,-15.3,-8.5,58,-9999.0,246,0,739,0,0,57,0,0,46
Mar,1928,3.6,-9.3,-2.8,106,-9999.0,124,3,648,0,1,95,0,0,52
Apr,1928,5.4,-7.8,-1.2,47,-9999.0,80,7,576,0,1,41,0,0,52
May,1928,14.3,-0.3,7.0,98,-9999.0,2,83,341,0,13,12,102,3,54
Jun,1928,15.1,0.4,7.7,39,-9999.0,1,93,309,0,15,3,107,68,54
Jul,1928,21.1,3.2,12.1,41,-9999.0,0,221,182,2,26,1,139,98,47
Aug,1928,19.6,2.8,11.2,31,-9999.0,0,190,213,2,24,1,117,87,49
Sep,1928,17.6,-0.2,8.7,35,-9999.0,1,121,280,2,14,3,87,53,46
Oct,1928,9.6,-3.6,3.0,73,-9999.0,21,32,467,0,5,15,46,0,55
Nov,1928,1.8,-10.3,-4.2,84,-9999.0,157,2,667,0,1,63,0,0,53
Dec,1928,-2.8,-17.3,-10.0,47,-9999.0,313,0,865,0,0,45,0,0,49
Jan,1929,-4.3,-16.9,-10.6,67,-9999.0,330,0,885,0,0,64,0,0,48
Feb,1929,-5.3,-18.9,-12.1,59,-9999.0,340,0,838,0,0,59,0,0,44
Mar,1929,0.9,-11.4,-5.2,127,-9999.0,186,3,722,0,0,123,0,0,52
Apr,1929,4.8,-8.3,-1.8,53,-9999.0,92,8,593,0,1,49,0,0,52
May,1929,11.5,-2.8,4.3,48,-9999.0,8,38,424,0,6,18,90,42,53
Jun,1929,18.6,0.2,9.4,10,-9999.0,0,134,259,0,14,0,128,118,45
Jul,1929,21.2,5.2,13.2,93,-9999.0,0,255,146,3,30,1,136,43,52
Aug,1929,20.2,4.6,12.4,75,-9999.0,0,229,176,3,28,2,118,43,53
Sep,1929,14.2,0.0,7.1,90,-9999.0,2,82,328,1,14,11,73,0,55
Oct,1929,10.0,-4.3,2.8,53,-9999.0,22,31,472,0,4,12,47,0,51
Nov,1929,-0.2,-14.5,-7.3,52,-9999.0,222,2,760,0,0,47,0,0,44
Dec,1929,0.9,-13.2,-6.1,31,-9999.0,207,1,745,0,0,26,0,0,41
Jan,1930,-6.1,-21.9,-14.0,125,-9999.0,436,0,991,0,0,123,0,0,37
Feb,1930,1.1,-11.5,-5.2,85,-9999.0,166,3,645,0,0,74,0,0,51
Mar,1930,1.0,-12.7,-5.8,56,-9999.0,202,5,741,0,0,55,0,0,47
Apr,1930,11.2,-3.7,3.8,56,-9999.0,17,42,428,0,5,15,76,20,50
May,1930,11.4,-3.5,4.0,49,-9999.0,10,33,435,0,5,20,90,42,50
Jun,1930,19.8,0.7,10.3,15,-9999.0,0,159,233,1,16,0,134,119,44
Jul,1930,20.8,5.1,13.0,105,-9999.0,0,248,156,3,29,1,134,29,53
Aug,1930,19.6,4.9,12.2,89,-9999.0,0,226,180,3,29,2,114,24,55
Sep,1930,15.9,-0.7,7.6,51,-9999.0,2,94,312,1,12,6,81,29,48
Oct,1930,10.2,-5.5,2.4,26,-9999.0,27,27,487,0,3,7,48,22,47
Nov,1930,3.1,-12.3,-4.6,88,-9999.0,166,5,678,0,0,68,0,0,43
Dec,1930,-3.2,-19.0,-11.1,34,-9999.0,345,0,897,0,0,34,0,0,45
Jan,1931,-1.5,-16.8,-9.2,10,-9999.0,287,0,842,0,0,9,0,0,40
Feb,1931,0.5,-12.4,-5.9,72,-9999.0,185,1,666,0,0,65,0,0,49
Mar,1931,1.4,-12.0,-5.3,107,-9999.0,188,2,724,0,0,104,0,0,48
Apr,1931,8.6,-6.1,1.2,70,-9999.0,39,19,503,0,2,43,67,0,49
May,1931,11.3,-3.2,4.1,53,-9999.0,9,34,432,0,5,21,90,37,52
Jun,1931,20.0,2.6,11.3,41,-9999.0,0,190,202,2,23,1,132,91,48
Jul,1931,23.5,5.4,14.4,49,-9999.0,0,291,116,6,30,0,151,101,47
Aug,1931,20.9,4.2,12.5,36,-9999.0,0,235,171,3,28,1,123,87,50
Sep,1931,17.1,1.3,9.2,58,-9999.0,1,134,265,2,18,4,84,26,51
Oct,1931,10.7,-3.2,3.7,78,-9999.0,16,40,443,0,6,11,49,0,53
Nov,1931,1.0,-13.6,-6.3,83,-9999.0,202,2,727,0,0,72,0,0,44
Dec,1931,-2.9,-17.0,-10.0,68,-9999.0,304,0,864,0,0,66,0,0,38
Jan,1932,-5.2,-19.9,-12.5,66,-9999.0,391,0,945,0,0,65,0,0,41
Feb,1932,0.1,-13.1,-6.5,90,-9999.0,199,1,683,0,0,84,0,0,48
Mar,1932,0.2,-12.8,-6.3,182,-9999.0,215,3,755,0,0,180,0,0,49
Apr,1932,8.5,-5.8,1.3,127,-9999.0,38,21,500,0,2,78,66,0,50
May,1932,14.3,-1.8,6.3,32,-9999.0,3,67,364,0,8,6,104,72,49
Jun,1932,17.2,0.6,8.9,21,-9999.0,1,121,273,0,16,1,119,98,49
Jul,1932,21.0,5.3,13.1,73,-9999.0,0,254,147,3,30,1,135,62,53
Aug,1932,20.8,3.9,12.4,37,-9999.0,0,229,176,3,27,1,122,86,50
Sep,1932,17.7,-1.0,8.4,10,-9999.0,1,113,289,2,11,1,88,78,44
Oct,1932,10.2,-6.3,1.9,63,-9999.0,31,24,500,0,2,21,49,0,44
Nov,1932,4.3,-9.8,-2.7,35,-9999.0,120,7,621,0,1,21,0,0,48
Dec,1932,-5.0,-17.9,-11.5,66,-9999.0,358,0,910,0,0,65,0,0,44
Jan,1933,-2.6,-16.1,-9.4,49,-9999.0,293,0,848,0,0,45,0,0,46
Feb,1933,-4.7,-19.2,-11.9,62,-9999.0,336,0,834,0,0,62,0,0,42
Mar,1933,4.0,-10.5,-3.2,101,-9999.0,133,7,660,0,0,92,0,0,46
Apr,1933,5.2,-8.9,-1.9,151,-9999.0,95,9,596,0,1,138,0,0,48
May,1933,10.3,-4.6,2.8,55,-9999.0,17,23,471,0,3,29,86,31,50
Jun,1933,20.8,3.0,11.9,18,-9999.0,0,207,185,3,24,0,137,119,47
Jul,1933,23.1,5.4,14.2,49,-9999.0,0,286,121,6,30,0,148,100,48
Aug,1933,19.9,3.9,11.9,55,-9999.0,0,214,191,2,27,1,117,63,52
Sep,1933,18.6,2.2,10.4,65,-9999.0,1,168,229,3,20,3,89,25,50
Oct,1933,14.2,-3.5,5.3,11,-9999.0,9,61,394,0,6,1,59,48,44
Nov,1933,7.1,-9.1,-1.0,16,-9999.0,81,11,571,0,1,7,0,0,43
Dec,1933,3.2,-10.0,-3.4,66,-9999.0,134,5,661,0,1,39,0,0,45
Jan,1934,0.5,-12.9,-6.2,18,-9999.0,210,0,750,0,0,14,0,0,47
Feb,1934,3.8,-9.2,-2.7,129,-9999.0,109,3,576,0,1,85,0,0,51
Mar,1934,8.2,-7.4,0.4,32,-9999.0,59,14,548,0,2,17,54,22,46
Apr,1934,11.7,-4.5,3.6,85,-9999.0,18,36,433,0,4,25,79,0,47
May,1934,17.7,0.9,9.3,96,-9999.0,1,142,270,0,17,4,120,24,49
Jun,1934,19.9,1.0,10.5,16,-9999.0,0,165,227,2,17,0,134,119,44
Jul,1934,23.8,5.7,14.8,25,-9999.0,0,300,107,7,30,0,153,128,47
Aug,1934,22.3,4.8,13.6,56,-9999.0,0,267,139,5,29,1,130,74,48
Sep,1934,16.2,-1.4,7.4,46,-9999.0,2,90,318,1,10,5,83,36,46
Oct,1934,14.1,-3.8,5.2,9,-9999.0,9,58,399,0,5,1,59,50,43
Nov,1934,3.7,-9.6,-2.9,125,-9999.0,125,4,628,0,1,80,0,0,50
Dec,1934,-1.3,-13.2,-7.2,56,-9999.0,237,0,779,0,0,50,0,0,49
Jan,1935,0.4,-14.1,-6.8,60,-9999.0,226,0,770,0,0,50,0,0,44
Feb,1935,1.0,-14.4,-6.7,32,-9999.0,203,0,687,0,0,30,0,0,41
Mar,1935,2.9,-11.2,-4.1,66,-9999.0,156,0,688,0,0,63,0,0,47
Apr,1935,6.8,-5.8,0.5,194,-9999.0,49,13,525,0,2,140,59,0,55
May,1935,9.5,-2.5,3.5,96,-9999.0,12,29,449,0,7,44,79,0,59
Jun,1935,18.7,1.3,10.0,8,-9999.0,0,151,241,1,18,0,127,119,47
Jul,1935,22.1,4.9,13.5,69,-9999.0,0,264,139,4,29,1,143,74,49
Aug,1935,21.1,5.1,13.1,45,-9999.0,0,252,154,4,29,1,122,77,52
Sep,1935,17.3,0.3,8.8,60,-9999.0,1,123,277,2,15,4,86,26,48
Oct,1935,10.1,-5.2,2.5,70,-9999.0,25,28,483,0,3,19,48,0,48
Nov,1935,2.8,-10.3,-3.7,36,-9999.0,145,1,652,0,1,26,0,0,50
Dec,1935,-0.1,-13.7,-6.9,37,-9999.0,229,0,769,0,0,32,0,0,52
Jan,1936,-2.5,-14.6,-8.6,141,-9999.0,269,0,824,0,0,127,0,0,51
Feb,1936,-1.9,-12.2,-7.1,188,-9999.0,212,0,698,0,0,177,0,0,58
Mar,1936,3.7,-11.2,-3.8,90,-9999.0,147,2,677,0,0,85,0,0,45
Apr,1936,9.0,-6.3,1.4,39,-9999.0,37,19,499,0,2,24,68,29,47
May,1936,15.7,-1.0,7.3,32,-9999.0,2,90,331,0,11,3,111,78,48
Jun,1936,20.6,3.4,12.0,25,-9999.0,0,211,181,3,25,0,135,110,49
Jul,1936,22.3,6.1,14.2,76,-9999.0,0,285,122,6,30,1,141,65,52
Aug,1936,20.5,4.7,12.6,74,-9999.0,0,237,169,3,28,2,119,46,52
Sep,1936,16.5,-0.6,8.0,41,-9999.0,2,102,302,1,12,4,83,42,47
Oct,1936,9.8,-4.8,2.5,41,-9999.0,25,28,483,0,4,11,47,6,50
Nov,1936,5.5,-11.4,-2.9,23,-9999.0,124,4,627,0,1,14,0,0,40
Dec,1936,-1.0,-13.6,-7.3,44,-9999.0,239,0,781,0,0,39,0,0,46
Jan,1937,-6.2,-20.9,-13.5,44,-9999.0,422,0,976,0,0,43,0,0,40
Feb,1937,-1.4,-15.4,-8.4,131,-9999.0,242,1,735,0,0,127,0,0,45
Mar,1937,3.0,-11.9,-4.4,72,-9999.0,165,7,697,0,0,69,0,0,45
Apr,1937,7.8,-7.1,0.4,69,-9999.0,51,17,529,0,1,51,64,0,48
May,1937,15.1,-0.9,7.1,45,-9999.0,2,84,338,2,11,5,107,62,49
Jun,1937,17.7,1.3,9.5,58,-9999.0,0,137,256,0,18,2,121,63,50
Jul,1937,20.9,5.7,13.3,78,-9999.0,0,259,144,3,30,1,134,56,54
Aug,1937,22.9,4.5,13.7,38,-9999.0,0,272,134,6,28,1,133,95,46
Sep,1937,18.3,1.2,9.7,30,-9999.0,1,149,249,3,18,2,89,59,48
Oct,1937,11.2,-3.1,4.0,55,-9999.0,14,43,435,0,6,7,50,0,52
Nov,1937,3.7,-9.0,-2.6,79,-9999.0,118,8,619,0,1,48,0,0,52
Dec,1937,0.0,-12.1,-6.0,70,-9999.0,204,2,742,0,0,58,0,0,49
Jan,1938,-0.9,-13.9,-7.4,70,-9999.0,241,0,788,0,0,60,0,0,48
Feb,1938,-0.5,-13.9,-7.2,80,-9999.0,215,0,701,0,0,75,0,0,47
Mar,1938,2.7,-9.8,-3.5,144,-9999.0,141,1,669,0,1,134,0,0,52
Apr,1938,8.3,-6.5,0.9,117,-9999.0,44,15,514,0,2,79,66,0,49
May,1938,11.3,-2.3,4.5,76,-9999.0,7,39,419,0,7,27,88,13,55
Jun,1938,19.0,2.1,10.6,52,-9999.0,0,168,224,2,21,1,127,76,49
Jul,1938,20.9,3.8,12.3,47,-9999.0,0,228,177,2,28,1,137,90,49
Aug,1938,22.0,4.3,13.1,49,-9999.0,0,254,152,4,28,1,128,80,48
Sep,1938,17.3,2.0,9.6,74,-9999.0,1,146,252,3,20,4,84,10,53
Oct,1938,12.0,-3.8,4.1,34,-9999.0,14,44,432,0,5,4,53,19,48
Nov,1938,-0.3,-13.8,-7.0,57,-9999.0,217,0,750,0,0,52,0,0,47
Dec,1938,-1.7,-13.6,-7.7,104,-9999.0,249,0,792,0,0,94,0,0,52
Jan,1939,-3.0,-15.3,-9.1,84,-9999.0,286,1,841,0,0,77,0,0,50
Feb,1939,-6.0,-20.3,-13.1,88,-9999.0,370,1,868,0,0,87,0,0,42
Mar,1939,3.8,-11.0,-3.6,75,-9999.0,143,8,672,0,0,70,0,0,45
Apr,1939,9.8,-5.3,2.3,57,-9999.0,28,28,473,0,3,27,71,14,49
May,1939,16.1,-1.2,7.4,33,-9999.0,2,92,328,2,10,3,113,79,46
Jun,1939,18.3,-0.4,9.0,16,-9999.0,1,123,272,0,12,1,126,110,44
Jul,1939,23.6,4.6,14.1,20,-9999.0,0,283,124,5,29,0,153,133,45
Aug,1939,21.6,3.5,12.5,16,-9999.0,0,235,171,3,26,0,127,112,47
Sep,1939,17.4,2.4,9.9,39,-9999.0,1,154,244,3,21,2,84,45,54
Oct,1939,11.0,-5.0,3.0,36,-9999.0,21,32,467,0,3,8,51,14,47
Nov,1939,7.6,-10.0,-1.2,12,-9999.0,85,11,576,0,1,6,0,0,39
Dec,1939,3.4,-10.4,-3.5,31,-9999.0,136,5,663,0,1,19,0,0,51
Jan,1940,-3.0,-14.8,-8.9,130,-9999.0,276,0,834,0,0,119,0,0,51
Feb,1940,-1.1,-12.3,-6.7,89,-9999.0,203,0,687,0,0,83,0,0,54
Mar,1940,5.0,-8.8,-1.9,69,-9999.0,102,7,619,0,1,57,0,0,49
Apr,1940,8.8,-5.2,1.8,72,-9999.0,33,22,487,0,3,39,67,0,52
May,1940,15.5,-0.9,7.3,61,-9999.0,2,89,332,0,11,7,109,48,49
Jun,1940,20.7,2.0,11.3,17,-9999.0,0,191,201,2,21,0,138,121,45
Jul,1940,23.0,5.6,14.3,61,-9999.0,0,288,119,6,30,0,148,87,49
Aug,1940,22.0,4.0,13.0,36,-9999.0,0,249,157,4,27,1,129,93,47
Sep,1940,16.8,3.1,9.9,56,-9999.0,1,155,243,3,23,3,80,25,57
Oct,1940,12.0,-3.4,4.3,43,-9999.0,13,47,425,0,6,5,53,10,49
Nov,1940,1.7,-12.4,-5.3,66,-9999.0,183,1,700,0,0,54,0,0,46
Dec,1940,0.3,-12.1,-5.9,53,-9999.0,200,1,737,0,0,44,0,0,48
Jan,1941,-1.9,-15.9,-8.9,89,-9999.0,275,0,833,0,0,82,0,0,44
Feb,1941,1.6,-12.8,-5.6,65,-9999.0,176,0,656,0,0,58,0,0,45
Mar,1941,2.6,-10.6,-4.0,129,-9999.0,152,1,683,0,0,122,0,0,50
Apr,1941,5.6,-6.1,-0.3,144,-9999.0,62,10,548,0,2,116,0,0,57
May,1941,14.1,-0.5,6.8,56,-9999.0,2,78,348,0,12,8,101,45,54
Jun,1941,16.3,1.0,8.7,51,-9999.0,1,115,280,0,18,3,113,62,52
Jul,1941,21.2,4.4,12.8,35,-9999.0,0,243,162,3,29,0,138,102,50
Aug,1941,19.9,3.9,11.9,44,-9999.0,0,215,190,2,27,1,118,73,52
Sep,1941,14.8,-0.7,7.1,51,-9999.0,2,82,329,0,12,6,76,26,51
Oct,1941,9.2,-3.5,2.9,99,-9999.0,22,31,471,0,6,22,45,0,56
Nov,1941,4.2,-10.1,-2.9,47,-9999.0,125,3,628,0,1,30,0,0,47
Dec,1941,0.0,-13.2,-6.6,51,-9999.0,219,0,759,0,0,44,0,0,51
Jan,1942,-2.2,-17.6,-9.9,78,-9999.0,309,0,864,0,0,73,0,0,40
Feb,1942,-5.5,-19.8,-12.6,115,-9999.0,356,0,854,0,0,115,0,0,42
Mar,1942,0.1,-14.1,-7.0,109,-9999.0,232,2,776,0,0,108,0,0,45
Apr,1942,8.4,-5.2,1.6,204,-9999.0,34,23,491,0,3,116,65,0,53
May,1942,12.7,-2.9,4.9,31,-9999.0,6,45,406,0,6,9,97,66,49
Jun,1942,18.6,0.4,9.5,37,-9999.0,0,137,256,0,15,1,127,90,45
Jul,1942,21.7,4.4,13.1,42,-9999.0,0,251,149,3,29,1,141,100,49
Aug,1942,21.6,3.6,12.6,26,-9999.0,0,237,169,3,26,1,127,101,47
Sep,1942,17.6,-0.5,8.5,13,-9999.0,1,116,285,2,12,1,88,74,45
Oct,1942,11.1,-4.0,3.6,52,-9999.0,17,38,449,0,5,8,50,0,50
Nov,1942,5.0,-9.8,-2.4,87,-9999.0,111,7,611,0,1,51,0,0,46
Dec,1942,-0.7,-12.7,-6.7,80,-9999.0,222,1,761,0,0,69,0,0,48
Jan,1943,-1.1,-15.0,-8.0,119,-9999.0,257,0,807,0,0,105,0,0,45
Feb,1943,1.6,-13.6,-6.0,75,-9999.0,187,0,669,0,0,69,0,0,43
Mar,1943,2.4,-13.2,-5.4,108,-9999.0,191,0,727,0,0,106,0,0,42
Apr,1943,12.9,-3.5,4.7,58,-9999.0,12,49,399,0,5,10,83,25,47
May,1943,11.7,-2.3,4.7,107,-9999.0,7,42,414,0,7,36,90,0,54
Jun,1943,17.4,0.8,9.1,63,-9999.0,1,127,267,0,17,3,120,57,49
Jul,1943,22.5,4.6,13.6,32,-9999.0,0,267,137,4,29,0,146,114,47
Aug,1943,20.6,5.4,13.0,73,-9999.0,0,249,157,4,29,1,118,46,54
Sep,1943,18.8,-0.8,9.0,16,-9999.0,1,129,270,2,12,1,93,77,42
Oct,1943,11.7,-4.9,3.4,53,-9999.0,18,36,454,0,4,9,53,0,45
Nov,1943,5.2,-10.8,-2.8,29,-9999.0,122,3,625,0,1,18,0,0,43
Dec,1943,-0.2,-13.8,-7.0,38,-9999.0,232,0,772,0,0,33,0,0,52
Jan,1944,-1.3,-17.6,-9.4,76,-9999.0,295,0,850,0,0,70,0,0,38
Feb,1944,-0.9,-15.5,-8.2,53,-9999.0,238,0,730,0,0,51,0,0,43
Mar,1944,1.0,-12.0,-5.5,127,-9999.0,194,0,730,0,0,124,0,0,49
Apr,1944,5.5,-7.8,-1.2,150,-9999.0,79,7,575,0,1,132,0,0,52
May,1944,12.9,-2.0,5.5,71,-9999.0,4,53,389,0,8,18,97,25,52
Jun,1944,18.2,0.5,9.3,27,-9999.0,0,133,260,0,15,1,125,98,46
Jul,1944,21.1,3.8,12.5,27,-9999.0,0,232,172,2,28,0,138,112,49
Aug,1944,22.3,2.5,12.4,13,-9999.0,0,230,176,3,23,0,133,120,43
Sep,1944,19.1,-1.0,9.0,3,-9999.0,1,130,270,2,11,0,94,91,40
Oct,1944,13.3,-3.8,4.8,28,-9999.0,11,52,412,0,5,2,57,29,45
Nov,1944,3.6,-11.0,-3.7,58,-9999.0,143,2,650,0,1,41,0,0,46
Dec,1944,-0.2,-15.1,-7.6,40,-9999.0,248,0,791,0,0,36,0,0,46
Jan,1945,-0.5,-14.2,-7.4,69,-9999.0,240,0,786,0,0,59,0,0,46
Feb,1945,-0.1,-12.7,-6.4,117,-9999.0,196,0,679,0,0,108,0,0,50
Mar,1945,2.9,-12.4,-4.8,80,-9999.0,174,0,708,0,0,77,0,0,43
Apr,1945,4.8,-9.4,-2.3,145,-9999.0,104,5,608,0,1,136,0,0,48
May,1945,13.7,-1.8,6.0,91,-9999.0,3,62,373,0,8,18,101,9,50
Jun,1945,15.7,-0.2,7.7,32,-9999.0,1,92,309,0,13,3,111,80,50
Jul,1945,21.5,4.3,12.9,54,-9999.0,0,247,158,3,28,1,140,86,49
Aug,1945,20.8,4.9,12.8,68,-9999.0,0,245,161,4,29,1,121,53,52
Sep,1945,16.5,-0.9,7.8,38,-9999.0,2,97,308,1,11,4,83,45,46
Oct,1945,12.6,-3.8,4.4,63,-9999.0,12,48,423,0,5,6,55,0,47
Nov,1945,2.6,-11.7,-4.5,126,-9999.0,164,1,676,0,0,96,0,0,46
Dec,1945,-2.9,-14.7,-8.8,74,-9999.0,278,0,828,0,0,70,0,0,42
Jan,1946,-2.4,-18.2,-10.3,69,-9999.0,322,0,876,0,0,65,0,0,38
Feb,1946,-0.1,-15.7,-7.9,39,-9999.0,232,0,721,0,0,38,0,0,40
Mar,1946,6.4,-8.8,-1.2,54,-9999.0,87,10,597,0,1,40,0,0,46
Apr,1946,12.7,-3.7,4.5,115,-9999.0,13,48,406,0,5,22,82,0,47
May,1946,11.4,-2.8,4.3,95,-9999.0,8,37,424,0,6,35,89,0,53
Jun,1946,20.0,1.2,10.6,26,-9999.0,0,169,223,2,18,0,135,108,44
Jul,1946,22.5,5.2,13.9,56,-9999.0,0,276,130,5,30,0,145,89,49
Aug,1946,21.0,4.5,12.8,47,-9999.0,0,242,164,4,28,1,122,75,51
Sep,1946,18.1,0.1,9.1,26,-9999.0,1,131,268,2,14,2,89,63,46
Oct,1946,8.5,-5.3,1.6,93,-9999.0,35,21,511,0,3,36,44,0,52
Nov,1946,2.6,-12.3,-4.8,152,-9999.0,171,3,684,0,0,119,0,0,44
Dec,1946,1.5,-10.9,-4.7,22,-9999.0,166,2,699,0,1,16,0,0,51
Jan,1947,-2.4,-16.4,-9.4,89,-9999.0,295,0,849,0,0,82,0,0,44
Feb,1947,0.8,-12.9,-6.0,105,-9999.0,187,0,669,0,0,96,0,0,47
Mar,1947,3.0,-10.6,-3.8,98,-9999.0,148,3,678,0,0,92,0,0,49
Apr,1947,6.5,-6.1,0.2,115,-9999.0,54,13,534,0,2,87,58,0,55
May,1947,14.4,-0.8,6.8,61,-9999.0,2,78,348,0,11,8,103,42,52
Jun,1947,15.8,0.3,8.0,89,-9999.0,1,100,299,0,15,7,111,22,52
Jul,1947,22.2,5.0,13.6,34,-9999.0,0,267,137,4,29,0,143,109,49
Aug,1947,20.9,4.9,12.9,49,-9999.0,0,247,159,4,29,1,121,72,52
Sep,1947,17.8,1.5,9.7,53,-9999.0,1,147,251,3,19,3,87,34,50
Oct,1947,12.3,-2.6,4.8,112,-9999.0,11,53,410,0,7,9,53,0,51
Nov,1947,-0.5,-12.9,-6.7,49,-9999.0,210,0,739,0,0,44,0,0,50
Dec,1947,-2.1,-15.4,-8.7,47,-9999.0,276,0,825,0,0,45,0,0,51
Jan,1948,-2.2,-16.1,-9.1,104,4.3,286,0,841,0,0,96,0,0,45
Feb,1948,-1.5,-16.0,-8.7,97,5.9,250,0,744,0,0,94,0,0,43
Mar,1948,-0.2,-15.1,-7.7,110,20.9,249,0,798,0,0,109,0,0,42
Apr,1948,7.9,-6.4,0.7,103,18.3,45,15,518,0,2,71,64,0,50
May,1948,14.4,-1.8,6.3,22,25.2,3,67,364,0,8,4,104,82,49
Jun,1948,18.4,1.8,10.1,46,16.1,0,154,238,1,20,1,124,78,50
Jul,1948,22.1,3.5,12.8,43,35.9,0,243,161,3,27,1,145,102,46
Aug,1948,20.9,3.6,12.3,28,20.0,0,227,179,3,27,1,124,95,48
Sep,1948,20.1,1.3,10.7,22,17.9,0,178,219,4,18,1,97,74,44
Oct,1948,12.2,-5.1,3.5,36,13.7,17,38,450,0,3,6,54,18,43
Nov,1948,-1.4,-13.5,-7.4,88,3.6,224,0,762,0,0,80,0,0,51
Dec,1948,-2.9,-14.7,-8.8,127,6.4,277,0,827,0,0,120,0,0,47
Jan,1949,-5.5,-21.1,-13.3,69,0.3,414,0,969,0,0,68,0,0,38
Feb,1949,-2.9,-17.1,-10.0,50,16.1,283,0,781,0,0,49,0,0,43
Mar,1949,3.5,-10.0,-3.2,90,4.6,133,7,660,0,1,82,0,0,49
Apr,1949,10.1,-5.6,2.2,69,9.6,28,27,473,0,2,33,72,3,47
May,1949,12.7,-1.3,5.7,74,13.6,4,57,381,0,10,17,95,21,54
Jun,1949,16.5,1.9,9.2,89,7.1,1,128,265,0,20,4,113,24,54
Jul,1949,20.9,4.7,12.8,68,21.3,0,243,162,3,29,1,135,67,51
Aug,1949,21.5,3.0,12.3,26,33.9,0,226,179,3,25,1,128,101,46
Sep,1949,18.0,-0.1,8.9,46,21.9,1,126,274,2,14,3,89,42,45
Oct,1949,9.5,-5.9,1.8,74,7.8,33,23,505,0,2,27,47,0,47
Nov,1949,9.3,-7.1,1.1,17,10.6,46,20,508,0,2,4,33,16,44
Dec,1949,-1.5,-14.0,-7.8,42,7.5,252,1,795,0,0,39,0,0,52
Jan,1950,-2.2,-14.3,-8.2,144,4.3,261,0,814,0,0,128,0,0,51
Feb,1950,0.6,-13.1,-6.3,68,13.6,193,0,675,0,0,62,0,0,47
Mar,1950,2.1,-10.7,-4.3,64,15.3,162,0,694,0,0,61,0,0,51
Apr,1950,8.8,-6.1,1.4,117,23.3,37,17,499,0,2,71,68,0,49
May,1950,11.7,-3.7,4.0,41,39.4,9,34,434,0,4,17,92,51,49
Jun,1950,19.8,0.2,10.0,10,42.9,0,152,241,1,14,0,134,124,42
Jul,1950,20.3,3.7,12.0,29,31.9,0,217,186,2,27,1,133,105,50
Aug,1950,20.2,1.6,10.9,17,38.2,0,180,223,1,20,1,122,105,45
Sep,1950,15.7,0.3,8.0,49,16.2,2,102,301,1,15,5,79,30,52
Oct,1950,16.1,-3.0,6.6,14,18.8,5,82,356,0,7,0,65,51,41
Nov,1950,4.7,-8.7,-2.0,101,5.6,103,4,600,0,1,55,0,0,50
Dec,1950,1.0,-11.3,-5.1,95,7.0,179,0,713,0,1,72,0,0,49
