Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Nov,1925,1.6,-5.5,-1.9,149,-9999.0,101,5,598,0,4,80,0,0,72
Dec,1925,2.2,-2.5,-0.1,231,-9999.0,67,7,558,0,9,57,0,0,69
Jan,1926,-0.8,-6.4,-3.6,77,-9999.0,141,2,670,0,3,43,0,0,77
Feb,1926,2.1,-4.9,-1.4,211,-9999.0,84,3,540,0,4,106,0,0,72
Mar,1926,5.3,-4.8,0.2,48,-9999.0,62,7,554,0,4,27,32,0,63
Apr,1926,8.7,-2.3,3.2,65,-9999.0,20,24,444,1,8,22,53,0,62
May,1926,9.2,-0.2,4.5,88,-9999.0,7,39,419,1,13,31,66,0,68
Jun,1926,15.3,3.4,9.4,50,-9999.0,0,133,260,1,25,2,94,45,62
Jul,1926,17.4,6.3,11.8,16,-9999.0,0,212,192,2,30,0,99,83,65
Aug,1926,15.8,5.7,10.8,66,-9999.0,0,177,226,1,30,3,77,11,68
Sep,1926,11.6,1.2,6.4,72,-9999.0,3,69,348,1,18,11,48,0,65
Oct,1926,7.1,0.4,3.7,178,-9999.0,16,40,443,0,16,26,23,0,77
Nov,1926,2.2,-3.8,-0.8,168,-9999.0,78,7,565,0,6,72,0,0,77
Dec,1926,-2.2,-8.2,-5.2,202,-9999.0,180,1,714,0,2,154,0,0,81
Jan,1927,-3.6,-8.7,-6.2,162,-9999.0,210,1,750,0,2,126,0,0,78
Feb,1927,-1.4,-8.6,-5.0,193,-9999.0,161,1,640,0,1,166,0,0,70
Mar,1927,0.5,-6.7,-3.1,157,-9999.0,130,2,656,0,2,143,0,0,70
Apr,1927,3.3,-4.9,-0.8,92,-9999.0,72,6,564,0,3,79,0,0,68
May,1927,7.8,-1.4,3.2,90,-9999.0,14,26,459,0,9,45,62,0,68
Jun,1927,14.6,4.0,9.3,43,-9999.0,0,132,262,1,26,2,89,47,66
Jul,1927,16.4,6.3,11.4,30,-9999.0,0,197,206,1,30,1,93,63,68
Aug,1927,16.9,7.0,11.9,106,-9999.0,0,215,190,2,30,3,80,0,69
Sep,1927,11.0,4.9,7.9,169,-9999.0,2,102,302,1,26,16,39,0,80
Oct,1927,5.5,-0.3,2.6,278,-9999.0,24,29,479,0,14,70,20,0,80
Nov,1927,-1.3,-6.7,-4.0,177,-9999.0,150,2,659,0,2,128,0,0,77
Dec,1927,-5.6,-11.9,-8.8,103,-9999.0,277,0,826,0,0,97,0,0,75
Jan,1928,-1.1,-6.5,-3.8,190,-9999.0,147,2,677,0,3,110,0,0,77
Feb,1928,0.8,-7.7,-3.4,58,-9999.0,125,1,596,0,1,43,0,0,65
Mar,1928,2.1,-5.3,-1.6,203,-9999.0,95,4,609,0,3,161,0,0,71
Apr,1928,4.2,-4.2,0.0,66,-9999.0,57,8,539,0,4,51,39,0,69
May,1928,12.5,0.9,6.7,43,-9999.0,2,76,351,1,17,6,81,37,62
Jun,1928,14.0,3.7,8.8,57,-9999.0,1,119,276,1,25,3,86,29,67
Jul,1928,17.7,6.8,12.3,14,-9999.0,0,226,178,2,30,0,100,85,65
Aug,1928,16.2,5.4,10.8,11,-9999.0,0,178,225,1,29,0,80,69,66
Sep,1928,14.4,3.5,8.9,72,-9999.0,1,127,273,2,24,5,54,0,65
Oct,1928,5.8,-1.3,2.3,184,-9999.0,28,26,490,0,11,54,22,0,75
Nov,1928,2.2,-4.2,-1.0,147,-9999.0,81,6,570,0,5,65,0,0,75
Dec,1928,-1.3,-7.5,-4.4,162,-9999.0,160,1,692,0,2,113,0,0,73
Jan,1929,-6.0,-13.3,-9.7,46,-9999.0,302,0,857,0,0,43,0,0,68
Feb,1929,-3.5,-13.2,-8.3,60,-9999.0,241,0,734,0,0,58,0,0,59
Mar,1929,1.3,-6.1,-2.4,136,-9999.0,113,3,634,0,2,118,0,0,70
Apr,1929,3.3,-5.4,-1.0,90,-9999.0,76,5,571,0,3,78,0,0,67
May,1929,10.5,-1.1,4.7,41,-9999.0,7,42,413,1,10,14,74,32,61
Jun,1929,12.8,3.0,7.9,74,-9999.0,1,96,304,0,24,6,81,7,68
Jul,1929,15.6,4.9,10.2,42,-9999.0,0,160,241,1,29,2,92,49,66
Aug,1929,16.9,6.1,11.5,48,-9999.0,0,201,203,2,30,1,82,34,66
Sep,1929,14.4,3.6,9.0,42,-9999.0,1,129,270,2,24,3,54,12,65
Oct,1929,7.9,-0.2,3.8,134,-9999.0,15,41,441,0,14,19,25,0,72
Nov,1929,2.0,-4.7,-1.3,50,-9999.0,88,6,580,0,5,24,0,0,74
Dec,1929,-2.2,-6.6,-4.4,248,-9999.0,160,1,692,0,3,172,0,0,74
Jan,1930,-9.1,-16.7,-12.9,67,-9999.0,402,0,957,0,0,66,0,0,66
Feb,1930,0.5,-6.3,-2.9,392,-9999.0,113,2,581,0,2,266,0,0,72
Mar,1930,1.8,-6.8,-2.5,100,-9999.0,116,3,638,0,2,88,0,0,66
Apr,1930,6.7,-2.0,2.3,197,-9999.0,27,18,471,0,8,92,45,0,69
May,1930,8.6,-1.7,3.5,74,-9999.0,12,28,451,0,9,35,66,0,64
Jun,1930,12.6,2.8,7.7,85,-9999.0,1,92,310,0,23,8,80,0,68
Jul,1930,16.5,5.5,11.0,22,-9999.0,0,184,218,1,30,1,95,73,65
Aug,1930,17.7,6.1,11.9,26,-9999.0,0,214,191,2,30,1,86,60,64
Sep,1930,13.1,4.3,8.7,96,-9999.0,1,120,281,2,25,7,48,0,71
Oct,1930,4.7,-2.2,1.3,127,-9999.0,39,20,520,0,9,55,21,0,75
Nov,1930,1.3,-5.2,-1.9,115,-9999.0,101,5,597,0,4,61,0,0,74
Dec,1930,1.1,-4.1,-1.5,88,-9999.0,91,4,601,0,5,33,0,0,80
Jan,1931,1.3,-3.7,-1.2,205,-9999.0,89,4,597,0,7,67,0,0,80
Feb,1931,0.2,-6.2,-3.0,134,-9999.0,115,2,584,0,2,93,0,0,74
Mar,1931,1.4,-5.2,-1.9,150,-9999.0,102,3,619,0,3,124,0,0,73
Apr,1931,6.1,-2.5,1.8,93,-9999.0,33,15,487,0,7,51,44,0,69
May,1931,12.0,-0.3,5.9,26,-9999.0,4,60,376,1,13,6,80,54,60
Jun,1931,12.2,3.1,7.6,148,-9999.0,1,91,311,0,24,14,77,0,70
Jul,1931,17.9,5.5,11.7,18,-9999.0,0,207,196,1,30,0,104,86,61
Aug,1931,17.0,5.4,11.2,28,-9999.0,0,190,213,2,29,1,84,56,63
Sep,1931,10.3,4.7,7.5,191,-9999.0,2,92,315,1,26,21,37,0,81
Oct,1931,6.9,-1.1,2.9,160,-9999.0,22,31,470,0,11,35,24,0,72
Nov,1931,-1.4,-8.5,-4.9,177,-9999.0,174,2,688,0,1,141,0,0,70
Dec,1931,-1.6,-7.2,-4.4,237,-9999.0,159,1,691,0,2,164,0,0,78
Jan,1932,-4.4,-9.9,-7.2,145,-9999.0,235,0,780,0,1,122,0,0,76
Feb,1932,-2.2,-9.0,-5.6,256,-9999.0,177,1,658,0,1,229,0,0,71
Mar,1932,-0.4,-5.6,-3.0,187,-9999.0,128,2,654,0,3,169,0,0,78
Apr,1932,5.1,-2.7,1.2,116,-9999.0,39,12,503,0,7,73,41,0,71
May,1932,10.0,-1.1,4.4,36,-9999.0,8,39,420,1,10,13,71,35,63
Jun,1932,15.5,2.7,9.1,55,-9999.0,1,126,268,1,23,2,97,42,59
Jul,1932,12.2,4.9,8.6,106,-9999.0,0,112,293,0,29,8,72,0,76
Aug,1932,15.8,6.7,11.2,88,-9999.0,0,193,211,2,30,3,74,0,71
Sep,1932,13.5,3.9,8.7,59,-9999.0,1,120,281,2,24,5,50,0,68
Oct,1932,7.0,-0.6,3.2,164,-9999.0,19,34,460,0,13,31,24,0,74
Nov,1932,2.5,-3.2,-0.4,290,-9999.0,69,8,551,0,7,111,0,0,78
Dec,1932,-3.0,-8.7,-5.8,170,-9999.0,198,1,734,0,1,138,0,0,76
Jan,1933,-2.4,-7.0,-4.7,252,-9999.0,170,1,704,0,3,168,0,0,81
Feb,1933,-4.1,-11.8,-7.9,157,-9999.0,232,0,722,0,0,152,0,0,67
Mar,1933,0.6,-6.8,-3.1,186,-9999.0,131,2,657,0,2,170,0,0,70
Apr,1933,4.8,-5.3,-0.2,30,-9999.0,61,7,547,0,3,24,0,0,62
May,1933,6.3,-2.4,1.9,90,-9999.0,26,17,498,0,7,56,56,0,69
Jun,1933,12.4,1.7,7.1,68,-9999.0,2,78,329,0,20,8,82,14,65
Jul,1933,16.2,4.8,10.5,28,-9999.0,0,169,233,1,29,1,96,68,64
Aug,1933,18.0,6.6,12.3,38,-9999.0,0,227,179,3,30,1,86,49,64
Sep,1933,10.1,3.8,7.0,261,-9999.0,2,79,332,1,24,34,38,0,79
Oct,1933,6.8,-1.2,2.8,208,-9999.0,23,30,473,0,11,48,24,0,72
Nov,1933,4.0,-1.8,1.1,119,-9999.0,46,13,507,0,10,30,11,0,79
Dec,1933,-2.2,-8.1,-5.1,430,-9999.0,179,1,714,0,2,327,0,0,76
Jan,1934,0.0,-5.2,-2.6,252,-9999.0,119,3,640,0,4,116,0,0,78
Feb,1934,3.2,-5.9,-1.3,137,-9999.0,82,3,538,0,3,68,0,0,65
Mar,1934,4.6,-3.9,0.4,149,-9999.0,59,8,548,0,5,78,30,0,68
Apr,1934,10.3,-1.0,4.6,24,-9999.0,12,38,402,1,11,4,58,34,62
May,1934,11.4,0.7,6.1,121,-9999.0,3,63,370,1,16,24,75,0,65
Jun,1934,15.0,2.6,8.8,38,-9999.0,1,119,276,1,23,2,94,57,60
Jul,1934,14.7,5.4,10.1,83,-9999.0,0,154,247,1,30,3,85,2,70
Aug,1934,17.2,6.3,11.7,62,-9999.0,0,208,196,2,30,2,83,21,65
Sep,1934,11.5,3.7,7.6,101,-9999.0,2,93,313,1,24,11,44,0,74
Oct,1934,8.1,0.0,4.0,198,-9999.0,14,43,435,0,15,25,26,0,72
Nov,1934,2.6,-3.1,-0.2,253,-9999.0,67,8,547,0,7,94,0,0,78
Dec,1934,-2.1,-7.3,-4.7,293,-9999.0,166,1,699,0,2,211,0,0,75
Jan,1935,-4.7,-10.5,-7.6,493,-9999.0,246,0,794,0,1,426,0,0,75
Feb,1935,2.0,-6.1,-2.1,111,-9999.0,96,2,558,0,2,65,0,0,68
Mar,1935,-2.0,-7.7,-4.9,237,-9999.0,177,1,711,0,1,230,0,0,76
Apr,1935,3.9,-6.0,-1.0,45,-9999.0,76,5,571,0,2,39,0,0,62
May,1935,10.0,-2.1,4.0,21,-9999.0,10,33,436,1,8,9,73,51,59
Jun,1935,12.9,2.5,7.7,36,-9999.0,1,91,311,0,22,3,83,47,66
Jul,1935,14.9,5.6,10.3,69,-9999.0,0,161,241,1,30,3,86,17,70
Aug,1935,15.0,5.2,10.1,73,-9999.0,0,154,248,1,29,4,74,1,68
Sep,1935,14.4,4.2,9.3,96,-9999.0,1,138,261,2,25,6,53,0,67
Oct,1935,5.7,-2.4,1.7,132,-9999.0,34,22,508,0,8,49,23,0,71
Nov,1935,0.2,-6.4,-3.1,108,-9999.0,128,3,632,0,3,70,0,0,73
Dec,1935,1.5,-4.0,-1.2,155,-9999.0,86,4,593,0,6,55,0,0,77
Jan,1936,-1.5,-7.2,-4.3,140,-9999.0,161,1,693,0,2,89,0,0,76
Feb,1936,-7.7,-15.8,-11.8,154,-9999.0,332,0,830,0,0,153,0,0,64
Mar,1936,-0.8,-7.4,-4.1,198,-9999.0,155,1,686,0,2,188,0,0,72
Apr,1936,6.2,-3.5,1.3,91,-9999.0,38,13,500,0,5,55,46,0,65
May,1936,11.6,1.2,6.4,101,-9999.0,3,70,360,1,18,17,75,0,66
Jun,1936,14.0,3.9,9.0,132,-9999.0,1,122,272,1,26,6,86,0,67
Jul,1936,16.0,5.8,10.9,71,-9999.0,0,181,221,1,30,2,92,21,67
Aug,1936,17.1,6.2,11.6,94,-9999.0,0,205,199,2,30,3,83,0,65
Sep,1936,12.1,3.3,7.7,114,-9999.0,2,96,309,1,23,12,46,0,71
Oct,1936,9.2,-0.3,4.4,57,-9999.0,12,48,422,0,14,6,28,0,68
Nov,1936,3.4,-4.6,-0.6,58,-9999.0,73,7,558,0,5,23,0,0,69
Dec,1936,-1.4,-7.2,-4.3,312,-9999.0,157,1,688,0,2,214,0,0,77
Jan,1937,-8.4,-17.1,-12.7,65,-9999.0,397,0,952,0,0,64,0,0,62
Feb,1937,-3.9,-11.7,-7.8,272,-9999.0,229,0,718,0,0,262,0,0,66
Mar,1937,2.4,-6.0,-1.8,96,-9999.0,100,3,617,0,2,79,0,0,67
Apr,1937,2.6,-3.6,-0.5,169,-9999.0,67,7,556,0,5,140,0,0,76
May,1937,9.7,-1.0,4.4,91,-9999.0,8,38,423,1,11,33,70,0,64
Jun,1937,13.6,3.3,8.4,113,-9999.0,1,110,287,1,25,7,85,0,66
Jul,1937,16.4,6.6,11.5,33,-9999.0,0,201,202,1,30,1,92,59,69
Aug,1937,13.5,5.3,9.4,104,-9999.0,0,135,268,1,29,6,66,0,73
Sep,1937,14.5,5.3,9.9,68,-9999.0,1,154,243,3,27,4,52,0,70
Oct,1937,8.5,0.7,4.6,206,-9999.0,11,50,417,0,17,19,26,0,73
Nov,1937,1.4,-4.5,-1.6,210,-9999.0,93,5,587,0,5,105,0,0,76
Dec,1937,-1.4,-7.1,-4.2,286,-9999.0,155,1,686,0,2,194,0,0,75
Jan,1938,-1.6,-7.3,-4.4,124,-9999.0,164,1,697,0,2,79,0,0,76
Feb,1938,-3.0,-10.3,-6.6,210,-9999.0,202,0,686,0,1,195,0,0,69
Mar,1938,0.1,-6.7,-3.3,227,-9999.0,135,2,662,0,2,209,0,0,72
Apr,1938,5.8,-3.8,1.0,71,-9999.0,43,11,512,0,5,47,44,0,65
May,1938,10.5,-1.0,4.8,36,-9999.0,6,43,410,1,11,12,74,38,61
Jun,1938,15.8,3.8,9.8,30,-9999.0,0,145,248,1,26,1,96,66,62
Jul,1938,17.8,6.5,12.1,32,-9999.0,0,222,182,2,30,1,101,69,64
Aug,1938,15.0,4.8,9.9,73,-9999.0,0,150,252,1,29,4,75,2,67
Sep,1938,15.0,6.3,10.7,93,-9999.0,1,176,221,4,28,4,52,0,72
Oct,1938,7.8,-0.2,3.8,203,-9999.0,15,40,441,0,14,29,25,0,72
Nov,1938,0.4,-6.5,-3.1,138,-9999.0,128,3,632,0,3,89,0,0,72
Dec,1938,-1.2,-7.3,-4.3,285,-9999.0,156,1,687,0,2,194,0,0,76
Jan,1939,-0.5,-5.1,-2.8,233,-9999.0,123,2,646,0,4,112,0,0,81
Feb,1939,-3.0,-10.9,-7.0,108,-9999.0,210,0,695,0,0,102,0,0,67
Mar,1939,1.7,-6.4,-2.3,78,-9999.0,112,3,632,0,2,67,0,0,68
Apr,1939,6.3,-2.6,1.9,89,-9999.0,32,15,484,0,7,47,45,0,68
May,1939,10.2,-0.2,5.0,111,-9999.0,6,46,403,1,13,33,71,0,65
Jun,1939,10.9,2.2,6.5,128,-9999.0,2,69,344,0,21,20,73,0,71
Jul,1939,16.0,5.4,10.7,64,-9999.0,0,174,228,1,30,2,93,29,66
Aug,1939,18.3,6.1,12.2,24,-9999.0,0,223,182,3,30,1,89,66,62
Sep,1939,13.1,4.4,8.7,77,-9999.0,1,121,279,2,25,6,48,0,71
Oct,1939,6.4,-0.8,2.8,185,-9999.0,23,31,472,0,12,43,23,0,74
Nov,1939,5.1,-0.8,2.2,337,-9999.0,33,18,475,0,13,61,12,0,79
Dec,1939,2.6,-2.6,0.0,383,-9999.0,65,7,556,0,8,91,0,0,74
Jan,1940,-0.3,-6.2,-3.2,131,-9999.0,134,2,660,0,3,69,0,0,76
Feb,1940,-0.2,-6.5,-3.4,234,-9999.0,123,1,594,0,2,170,0,0,74
Mar,1940,3.6,-4.0,-0.2,163,-9999.0,69,6,567,0,5,101,0,0,71
Apr,1940,7.0,-2.0,2.5,77,-9999.0,26,19,466,0,8,34,46,0,68
May,1940,11.8,0.7,6.2,109,-9999.0,3,66,366,1,16,20,77,0,63
Jun,1940,16.3,3.6,10.0,31,-9999.0,0,151,241,1,25,1,100,69,60
Jul,1940,16.4,7.0,11.7,31,-9999.0,0,207,196,1,31,1,91,60,70
Aug,1940,16.9,6.8,11.9,67,-9999.0,0,213,192,2,30,2,81,13,68
Sep,1940,14.8,6.9,10.9,91,-9999.0,0,182,215,4,28,3,49,0,74
Oct,1940,8.1,1.1,4.6,251,-9999.0,12,50,417,0,18,23,25,0,76
Nov,1940,-1.0,-8.2,-4.6,119,-9999.0,165,2,677,0,2,91,0,0,70
Dec,1940,-0.2,-5.4,-2.8,234,-9999.0,118,2,641,0,4,122,0,0,79
Jan,1941,-0.2,-6.0,-3.1,159,-9999.0,129,2,655,0,3,81,0,0,76
Feb,1941,1.8,-6.0,-2.1,123,-9999.0,96,2,559,0,3,72,0,0,69
Mar,1941,5.4,-3.9,0.8,52,-9999.0,54,9,536,0,5,24,32,0,66
Apr,1941,7.7,-2.3,2.7,59,-9999.0,24,20,458,0,8,24,50,0,65
May,1941,8.9,0.0,4.4,149,-9999.0,8,39,421,1,14,54,64,0,70
Jun,1941,12.9,3.4,8.1,100,-9999.0,1,102,296,0,25,7,80,0,69
Jul,1941,18.3,7.3,12.8,25,-9999.0,0,244,161,3,31,0,102,77,66
Aug,1941,15.7,6.8,11.3,128,-9999.0,0,193,211,2,30,4,74,0,71
Sep,1941,9.4,4.0,6.7,178,-9999.0,3,74,340,1,25,25,35,0,81
Oct,1941,6.1,-0.3,2.9,250,-9999.0,22,31,470,0,14,56,22,0,77
Nov,1941,3.1,-4.0,-0.5,217,-9999.0,70,7,554,0,6,85,0,0,73
Dec,1941,-1.5,-7.3,-4.4,295,-9999.0,158,1,690,0,2,204,0,0,78
Jan,1942,-1.2,-7.8,-4.5,84,-9999.0,166,1,699,0,2,54,0,0,72
Feb,1942,-0.6,-8.3,-4.4,53,-9999.0,148,1,624,0,1,43,0,0,68
Mar,1942,0.7,-6.7,-3.0,136,-9999.0,127,2,652,0,2,123,0,0,70
Apr,1942,5.3,-3.0,1.1,91,-9999.0,40,12,506,0,6,58,42,0,69
May,1942,9.0,-0.1,4.4,43,-9999.0,8,39,421,1,14,15,65,21,69
Jun,1942,12.5,3.0,7.8,122,-9999.0,1,93,308,0,24,11,80,0,68
Jul,1942,16.8,7.4,12.1,85,-9999.0,0,220,184,2,31,2,91,6,70
Aug,1942,18.5,7.5,13.0,37,-9999.0,0,249,158,4,30,1,87,51,65
Sep,1942,13.9,4.4,9.2,58,-9999.0,1,133,266,2,25,4,51,0,69
Oct,1942,7.6,0.0,3.8,157,-9999.0,16,40,443,0,15,23,25,0,74
Nov,1942,-0.4,-6.7,-3.6,212,-9999.0,140,3,646,0,2,146,0,0,74
Dec,1942,-0.9,-6.2,-3.6,273,-9999.0,137,2,665,0,3,166,0,0,76
Jan,1943,-7.3,-13.3,-10.3,131,-9999.0,323,0,878,0,0,124,0,0,73
Feb,1943,1.2,-7.3,-3.0,182,-9999.0,115,2,585,0,2,126,0,0,66
Mar,1943,-0.4,-8.6,-4.5,152,-9999.0,167,1,700,0,1,147,0,0,66
Apr,1943,6.5,-2.5,2.0,180,-9999.0,30,16,480,0,7,93,45,0,68
May,1943,7.8,-1.6,3.1,47,-9999.0,15,25,463,0,9,24,62,14,67
Jun,1943,12.5,2.0,7.2,64,-9999.0,1,82,323,0,21,7,82,18,65
Jul,1943,15.6,5.7,10.7,40,-9999.0,0,174,228,1,30,1,90,49,68
Aug,1943,14.3,6.4,10.4,64,-9999.0,0,164,239,1,30,3,67,3,74
Sep,1943,15.2,4.5,9.9,45,-9999.0,1,153,245,3,25,2,55,11,66
Oct,1943,7.0,-0.1,3.5,242,-9999.0,18,37,452,0,14,40,24,0,75
Nov,1943,2.5,-4.0,-0.7,77,-9999.0,75,7,562,0,6,32,0,0,75
Dec,1943,-1.2,-7.4,-4.3,99,-9999.0,156,1,687,0,2,67,0,0,78
Jan,1944,-1.5,-7.1,-4.3,169,-9999.0,160,1,693,0,2,106,0,0,76
Feb,1944,-1.3,-8.5,-4.9,117,-9999.0,160,1,638,0,1,99,0,0,70
Mar,1944,-0.3,-8.2,-4.3,128,-9999.0,160,1,692,0,1,122,0,0,68
Apr,1944,5.5,-3.3,1.1,82,-9999.0,41,12,507,0,6,53,43,0,68
May,1944,9.8,-0.9,4.5,55,-9999.0,7,39,420,1,11,20,70,15,64
Jun,1944,13.6,3.6,8.6,55,-9999.0,1,113,284,1,25,3,84,29,67
Jul,1944,16.5,6.4,11.5,38,-9999.0,0,199,204,1,30,1,93,55,68
Aug,1944,15.0,6.1,10.5,39,-9999.0,0,170,233,1,30,2,72,33,71
Sep,1944,14.3,5.2,9.8,125,-9999.0,1,150,247,3,27,7,51,0,70
Oct,1944,9.3,0.9,5.1,160,-9999.0,10,57,403,0,17,11,27,0,72
Nov,1944,1.3,-4.5,-1.6,222,-9999.0,93,5,588,0,5,112,0,0,77
Dec,1944,-2.3,-8.5,-5.4,94,-9999.0,187,1,722,0,1,73,0,0,74
Jan,1945,-1.0,-6.9,-3.9,158,-9999.0,150,2,680,0,3,93,0,0,75
Feb,1945,0.1,-6.9,-3.4,190,-9999.0,124,1,595,0,2,139,0,0,71
Mar,1945,-0.8,-7.3,-4.0,234,-9999.0,154,2,685,0,2,222,0,0,73
Apr,1945,2.3,-4.9,-1.3,110,-9999.0,83,5,580,0,3,98,0,0,72
May,1945,10.8,0.0,5.4,79,-9999.0,5,52,391,1,14,20,73,0,64
Jun,1945,12.6,2.8,7.7,43,-9999.0,1,91,311,0,23,4,80,37,68
Jul,1945,16.8,6.0,11.4,40,-9999.0,0,198,205,1,30,1,96,56,66
Aug,1945,16.9,6.6,11.8,34,-9999.0,0,209,195,2,30,1,81,47,67
Sep,1945,11.2,3.1,7.2,101,-9999.0,2,84,325,1,23,12,44,0,73
Oct,1945,7.9,-0.3,3.8,148,-9999.0,15,41,441,0,14,21,26,0,72
Nov,1945,-1.4,-7.2,-4.3,297,-9999.0,158,2,668,0,2,222,0,0,75
Dec,1945,-2.3,-7.9,-5.1,201,-9999.0,178,1,713,0,2,152,0,0,74
Jan,1946,-1.2,-6.7,-4.0,194,-9999.0,151,2,682,0,3,116,0,0,77
Feb,1946,-1.1,-7.0,-4.1,222,-9999.0,139,1,614,0,2,176,0,0,75
Mar,1946,1.0,-5.6,-2.3,219,-9999.0,110,3,631,0,3,188,0,0,73
Apr,1946,4.5,-2.8,0.8,154,-9999.0,44,11,515,0,6,105,39,0,73
May,1946,12.3,-0.4,5.9,8,-9999.0,3,61,374,1,12,2,82,73,58
Jun,1946,11.3,2.8,7.1,149,-9999.0,2,78,329,0,23,18,73,0,72
Jul,1946,14.9,5.8,10.4,51,-9999.0,0,164,237,1,30,2,85,34,71
Aug,1946,17.0,5.9,11.4,47,-9999.0,0,199,205,2,30,1,83,36,65
Sep,1946,13.0,4.3,8.6,90,-9999.0,1,119,281,2,25,7,48,0,71
Oct,1946,4.9,-2.8,1.1,144,-9999.0,42,18,527,0,7,67,22,0,72
Nov,1946,-1.9,-8.8,-5.3,161,-9999.0,182,1,699,0,1,132,0,0,71
Dec,1946,-2.3,-8.1,-5.2,228,-9999.0,181,1,716,0,2,175,0,0,76
Jan,1947,-3.7,-9.8,-6.7,229,-9999.0,224,1,767,0,1,188,0,0,74
Feb,1947,0.6,-7.5,-3.4,266,-9999.0,125,1,597,0,2,196,0,0,67
Mar,1947,3.7,-5.7,-1.0,100,-9999.0,83,5,590,0,3,73,0,0,64
Apr,1947,6.2,-2.2,2.0,105,-9999.0,30,16,481,0,8,54,44,0,70
May,1947,12.1,1.1,6.6,62,-9999.0,2,74,353,1,18,9,78,16,64
Jun,1947,12.2,3.0,7.6,90,-9999.0,1,90,312,0,24,8,78,0,70
Jul,1947,15.1,5.7,10.4,84,-9999.0,0,166,235,1,30,3,87,3,70
Aug,1947,14.5,5.8,10.2,44,-9999.0,0,158,244,1,30,2,70,27,72
Sep,1947,14.0,4.2,9.1,61,-9999.0,1,131,268,2,25,4,52,0,68
Oct,1947,6.1,-0.8,2.7,342,-9999.0,24,29,477,0,12,84,22,0,76
Nov,1947,-0.5,-7.0,-3.8,47,-9999.0,146,2,653,0,2,34,0,0,73
Dec,1947,-0.8,-6.4,-3.6,362,-9999.0,138,2,666,0,3,221,0,0,75
Jan,1948,-1.1,-6.7,-3.9,168,3.7,150,2,681,0,3,99,0,0,76
Feb,1948,-3.8,-10.5,-7.2,312,7.0,215,0,701,0,1,295,0,0,71
Mar,1948,-1.2,-9.4,-5.3,142,11.1,187,1,723,0,1,139,0,0,66
Apr,1948,1.5,-5.3,-1.9,91,15.7,95,4,596,0,3,83,0,0,73
May,1948,8.6,-0.7,4.0,115,17.5,10,33,435,1,12,47,64,0,68
Jun,1948,15.4,4.8,10.1,55,21.9,0,154,238,1,27,1,92,37,66
Jul,1948,14.0,5.5,9.7,64,21.3,0,145,257,0,30,3,80,16,72
Aug,1948,13.0,6.4,9.7,161,14.8,0,143,259,1,30,9,60,0,78
Sep,1948,12.4,3.4,7.9,137,10.6,2,101,303,1,23,13,47,0,70
Oct,1948,7.0,-2.1,2.5,176,7.1,25,28,482,0,9,47,25,0,68
Nov,1948,-0.5,-6.6,-3.5,288,3.9,140,3,646,0,3,199,0,0,74
Dec,1948,-5.6,-12.0,-8.8,183,3.1,278,0,828,0,0,173,0,0,76
Jan,1949,-6.2,-14.9,-10.6,23,4.5,330,0,885,0,0,22,0,0,62
Feb,1949,-4.4,-12.6,-8.5,269,7.0,244,0,737,0,0,262,0,0,65
Mar,1949,0.7,-7.6,-3.4,71,11.1,139,2,667,0,1,66,0,0,66
Apr,1949,5.3,-3.5,0.9,112,13.6,44,11,514,0,5,76,42,0,68
May,1949,11.0,-0.4,5.3,61,18.9,5,50,395,1,12,16,75,14,62
Jun,1949,12.4,1.8,7.1,67,19.6,1,80,327,0,20,8,82,15,65
Jul,1949,14.4,4.8,9.6,81,22.6,0,141,261,0,29,4,85,5,69
Aug,1949,14.1,5.5,9.8,117,15.9,0,146,256,1,29,6,69,0,72
Sep,1949,14.5,4.2,9.3,78,13.4,1,138,261,2,25,5,53,0,67
Oct,1949,4.4,-3.2,0.6,145,6.5,48,16,541,0,6,77,21,0,72
Nov,1949,5.5,-1.6,2.0,327,3.7,35,17,482,0,10,64,13,0,74
Dec,1949,-4.9,-10.8,-7.8,285,3.1,254,0,798,0,1,260,0,0,72
Jan,1950,-15.0,-21.5,-18.2,145,4.3,566,0,1121,0,0,144,0,0,69
Feb,1950,-1.4,-8.0,-4.7,347,6.6,154,5,632,0,1,291,0,0,72
Mar,1950,-1.4,-7.5,-4.5,213,10.4,166,5,699,0,1,204,0,0,74
Apr,1950,2.7,-5.2,-1.3,146,14.6,81,9,578,0,3,129,0,0,69
May,1950,7.4,-2.7,2.4,67,17.3,21,20,485,0,6,39,62,0,64
Jun,1950,14.5,3.0,8.8,54,21.0,1,118,277,1,24,3,91,37,63
Jul,1950,16.2,5.6,10.9,34,22.7,0,181,221,1,30,1,94,60,66
Aug,1950,16.3,5.6,11.0,83,16.6,0,183,220,1,29,3,80,0,66
Sep,1950,14.4,3.6,9.0,85,14.0,1,128,272,2,24,6,54,0,65
Oct,1950,4.4,-1.9,1.3,357,6.9,39,19,521,0,9,155,20,0,76
Nov,1950,-0.7,-7.2,-4.0,238,4.0,151,5,659,0,2,173,0,0,73
Dec,1950,0.3,-5.1,-2.4,316,2.9,109,9,628,0,4,150,0,0,72
