Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Jan,1926,3.4,-11.4,-4.0,137,-9999.0,152,0,682,0,1,82,0,0,45
Feb,1926,4.8,-9.1,-2.2,270,-9999.0,97,0,560,0,1,160,0,0,49
Mar,1926,8.1,-6.0,1.1,27,-9999.0,50,12,527,0,3,11,55,29,50
Apr,1926,9.5,-2.7,3.4,142,-9999.0,19,30,438,0,7,44,70,0,58
May,1926,13.8,-0.1,6.9,20,-9999.0,2,79,346,0,14,3,101,81,55
Jun,1926,20.3,5.0,12.6,13,-9999.0,0,229,157,4,28,0,132,119,54
Jul,1926,21.7,6.2,14.0,14,-9999.0,0,279,127,5,30,0,140,126,53
Aug,1926,21.1,5.4,13.3,2,-9999.0,0,258,149,5,29,0,124,122,53
Sep,1926,18.4,0.1,9.2,1,-9999.0,1,135,264,2,14,0,94,93,45
Oct,1926,13.7,-1.2,6.2,29,-9999.0,6,76,366,0,11,1,60,31,52
Nov,1926,9.3,-2.8,3.2,273,-9999.0,24,29,444,0,8,35,34,0,58
Dec,1926,2.2,-10.2,-4.0,134,-9999.0,149,0,679,0,1,88,0,0,45
Jan,1927,3.8,-9.2,-2.7,114,-9999.0,121,0,643,0,1,54,0,0,52
Feb,1927,2.7,-8.9,-3.1,329,-9999.0,117,0,587,0,1,230,0,0,55
Mar,1927,4.9,-8.8,-2.0,83,-9999.0,103,0,621,0,1,69,0,0,50
Apr,1927,8.2,-5.7,1.2,113,-9999.0,39,13,504,0,2,71,66,0,52
May,1927,12.7,-2.8,5.0,17,-9999.0,6,46,403,0,6,5,98,81,50
Jun,1927,17.6,2.8,10.2,11,-9999.0,0,156,236,1,23,0,119,108,54
Jul,1927,22.3,6.4,14.3,5,-9999.0,0,288,119,6,30,0,143,137,53
Aug,1927,19.8,4.5,12.1,3,-9999.0,0,221,184,3,28,0,118,115,53
Sep,1927,15.7,0.7,8.2,10,-9999.0,1,107,295,2,16,1,82,72,53
Oct,1927,13.1,-1.5,5.8,105,-9999.0,7,68,381,0,10,5,58,0,53
Nov,1927,8.3,-4.2,2.0,99,-9999.0,34,18,479,0,5,19,33,0,56
Dec,1927,4.0,-8.5,-2.3,83,-9999.0,107,0,625,0,1,38,0,0,52
Jan,1928,4.7,-9.0,-2.1,70,-9999.0,108,0,625,0,1,29,0,0,49
Feb,1928,4.7,-10.9,-3.1,99,-9999.0,116,0,586,0,0,69,0,0,43
Mar,1928,6.5,-5.9,0.3,201,-9999.0,60,8,550,0,3,108,50,0,55
Apr,1928,7.8,-5.4,1.2,61,-9999.0,40,14,505,0,3,39,65,4,53
May,1928,15.7,1.2,8.5,32,-9999.0,1,118,296,0,18,2,110,77,54
Jun,1928,17.7,2.5,10.1,3,-9999.0,0,154,238,1,22,0,120,117,53
Jul,1928,22.4,5.9,14.2,2,-9999.0,0,284,123,5,30,0,145,143,51
Aug,1928,21.9,5.4,13.6,1,-9999.0,0,269,137,5,29,0,129,128,51
Sep,1928,19.5,2.4,10.9,1,-9999.0,0,184,213,4,21,0,97,95,48
Oct,1928,12.2,-1.5,5.4,16,-9999.0,8,61,393,0,10,1,55,40,55
Nov,1928,6.5,-5.9,0.3,43,-9999.0,57,9,531,0,3,14,30,0,55
Dec,1928,2.9,-11.3,-4.2,118,-9999.0,153,0,684,0,1,80,0,0,53
Jan,1929,2.4,-10.6,-4.1,122,-9999.0,155,0,686,0,1,75,0,0,50
Feb,1929,2.0,-12.1,-5.0,122,-9999.0,163,0,641,0,0,105,0,0,46
Mar,1929,4.6,-9.1,-2.3,149,-9999.0,110,1,630,0,1,128,0,0,49
Apr,1929,4.7,-7.9,-1.6,103,-9999.0,89,4,588,0,1,93,0,0,53
May,1929,13.5,-0.7,6.4,17,-9999.0,3,70,360,0,12,3,100,83,54
Jun,1929,16.6,1.9,9.3,34,-9999.0,0,131,262,0,21,1,115,81,54
Jul,1929,22.2,6.3,14.2,5,-9999.0,0,286,120,6,30,0,142,138,53
Aug,1929,22.8,7.4,15.1,4,-9999.0,0,314,100,11,30,0,131,126,54
Sep,1929,17.5,2.1,9.8,14,-9999.0,1,151,247,3,20,1,88,74,52
Oct,1929,14.2,-1.2,6.5,8,-9999.0,6,80,359,0,11,0,61,54,51
Nov,1929,10.7,-5.5,2.6,8,-9999.0,29,25,462,0,4,1,38,31,46
Dec,1929,8.7,-5.3,1.7,82,-9999.0,43,17,502,0,4,10,0,0,47
Jan,1930,0.2,-11.2,-5.5,211,-9999.0,191,0,729,0,1,154,0,0,54
Feb,1930,6.9,-7.4,-0.2,187,-9999.0,64,7,506,0,2,67,0,0,49
Mar,1930,6.0,-8.3,-1.2,132,-9999.0,86,4,596,0,1,99,0,0,48
Apr,1930,10.3,-4.2,3.1,74,-9999.0,21,28,449,0,4,27,74,0,51
May,1930,8.1,-3.7,2.2,80,-9999.0,23,19,490,0,4,48,75,0,59
Jun,1930,19.4,3.4,11.4,2,-9999.0,0,192,200,2,25,0,129,127,51
Jul,1930,21.9,6.6,14.3,2,-9999.0,0,286,120,6,30,0,140,137,54
Aug,1930,20.1,5.9,13.0,5,-9999.0,0,249,157,4,30,0,117,113,57
Sep,1930,15.0,1.5,8.3,24,-9999.0,1,110,293,2,19,2,78,54,57
Oct,1930,11.6,-2.7,4.4,16,-9999.0,12,48,422,0,7,2,54,39,53
Nov,1930,7.6,-6.8,0.4,100,-9999.0,56,10,528,0,2,31,32,0,50
Dec,1930,5.2,-11.2,-3.0,6,-9999.0,124,0,648,0,1,3,30,0,51
Jan,1931,4.2,-9.9,-2.9,142,-9999.0,125,0,649,0,1,70,0,0,48
Feb,1931,3.7,-9.2,-2.8,78,-9999.0,110,1,577,0,1,52,0,0,51
Mar,1931,6.6,-7.6,-0.5,57,-9999.0,74,8,575,0,1,37,0,0,49
Apr,1931,11.0,-3.8,3.6,84,-9999.0,18,34,433,0,5,24,77,0,50
May,1931,15.9,0.6,8.2,57,-9999.0,1,112,303,0,16,4,111,55,52
Jun,1931,16.5,2.8,9.7,17,-9999.0,0,142,251,1,23,1,112,95,57
Jul,1931,24.4,8.2,16.3,4,-9999.0,0,351,69,16,31,0,153,149,53
Aug,1931,22.2,7.2,14.7,11,-9999.0,0,299,109,9,30,0,127,116,55
Sep,1931,15.8,1.1,8.4,12,-9999.0,1,113,288,2,17,1,82,69,54
Oct,1931,12.9,-1.5,5.7,25,-9999.0,7,67,382,0,10,1,58,33,53
Nov,1931,3.9,-8.2,-2.2,130,-9999.0,107,3,605,0,1,73,0,0,54
Dec,1931,1.2,-11.0,-4.9,459,-9999.0,173,0,706,0,1,339,0,0,41
Jan,1932,0.0,-12.8,-6.4,193,-9999.0,216,0,757,0,0,154,0,0,49
Feb,1932,1.1,-10.4,-4.6,310,-9999.0,153,0,630,0,1,259,0,0,54
Mar,1932,6.7,-7.6,-0.5,29,-9999.0,73,6,575,0,1,19,0,0,49
Apr,1932,7.7,-6.5,0.6,65,-9999.0,48,11,523,0,2,46,65,0,50
May,1932,11.3,-1.7,4.8,43,-9999.0,6,44,409,0,9,13,89,47,57
Jun,1932,18.1,2.6,10.4,9,-9999.0,0,162,230,1,23,0,123,114,52
Jul,1932,20.8,4.9,12.8,4,-9999.0,0,245,160,3,29,0,136,133,52
Aug,1932,21.5,4.7,13.1,1,-9999.0,0,253,153,4,28,0,128,127,50
Sep,1932,20.3,2.8,11.5,12,-9999.0,0,200,196,5,22,0,100,88,48
Oct,1932,12.7,-2.2,5.3,8,-9999.0,9,60,396,0,9,1,57,50,51
Nov,1932,10.6,-3.0,3.8,16,-9999.0,20,36,426,0,7,2,37,22,54
Dec,1932,1.5,-12.8,-5.6,119,-9999.0,193,0,730,0,0,95,0,0,52
Jan,1933,-0.7,-12.2,-6.4,320,-9999.0,216,0,757,0,1,255,0,0,53
Feb,1933,-0.1,-16.0,-8.1,33,-9999.0,236,0,726,0,0,32,0,0,39
Mar,1933,6.2,-8.1,-0.9,92,-9999.0,82,9,589,0,1,66,0,0,49
Apr,1933,8.3,-7.2,0.5,31,-9999.0,49,14,524,0,1,22,68,36,46
May,1933,8.2,-5.2,1.5,68,-9999.0,32,15,512,0,2,44,77,9,53
Jun,1933,17.4,2.2,9.8,9,-9999.0,0,145,247,1,22,0,119,110,53
Jul,1933,24.0,7.3,15.6,4,-9999.0,0,330,85,12,31,0,152,148,51
Aug,1933,22.2,6.3,14.2,2,-9999.0,0,286,119,7,30,0,129,127,53
Sep,1933,18.6,1.3,10.0,2,-9999.0,1,156,242,3,18,0,94,92,48
Oct,1933,16.8,0.8,8.8,40,-9999.0,2,134,286,0,17,0,69,29,51
Nov,1933,11.1,-4.3,3.4,8,-9999.0,22,35,439,0,5,1,39,31,49
Dec,1933,6.5,-6.5,0.0,274,-9999.0,65,9,556,0,3,66,0,0,45
Jan,1934,5.9,-9.4,-1.7,118,-9999.0,100,0,613,0,1,45,0,0,45
Feb,1934,6.5,-7.5,-0.5,136,-9999.0,69,3,515,0,2,54,0,0,50
Mar,1934,12.5,-3.7,4.4,36,-9999.0,20,42,424,0,5,3,70,34,47
Apr,1934,13.6,-3.0,5.3,4,-9999.0,10,54,381,0,6,1,88,84,47
May,1934,15.4,0.5,8.0,28,-9999.0,1,106,311,0,16,2,109,81,53
Jun,1934,15.8,1.1,8.4,28,-9999.0,1,109,288,0,18,2,111,83,54
Jul,1934,22.4,5.7,14.1,3,-9999.0,0,281,125,5,30,0,146,143,50
Aug,1934,23.1,7.3,15.2,6,-9999.0,0,317,98,12,30,0,132,127,53
Sep,1934,18.7,2.7,10.7,15,-9999.0,0,177,219,4,22,1,93,78,51
Oct,1934,14.0,-0.4,6.8,80,-9999.0,5,87,349,0,14,2,60,0,54
Nov,1934,6.7,-4.4,1.2,84,-9999.0,45,12,505,0,5,21,29,0,60
Dec,1934,4.3,-8.0,-1.9,110,-9999.0,98,0,612,0,2,46,0,0,53
Jan,1935,2.9,-10.5,-3.8,247,-9999.0,147,0,677,0,1,143,0,0,49
Feb,1935,4.5,-9.6,-2.6,105,-9999.0,105,0,572,0,1,67,0,0,48
Mar,1935,2.7,-10.6,-3.9,130,-9999.0,152,0,682,0,0,123,0,0,49
Apr,1935,7.1,-5.5,0.8,208,-9999.0,45,11,517,0,2,143,62,0,55
May,1935,12.3,-2.6,4.9,16,-9999.0,6,44,407,0,6,5,96,79,51
Jun,1935,19.9,3.4,11.6,1,-9999.0,0,199,192,3,25,0,132,132,50
Jul,1935,20.2,4.5,12.3,6,-9999.0,0,228,176,2,29,0,134,127,52
Aug,1935,22.1,5.9,14.0,10,-9999.0,0,280,124,7,30,0,129,119,52
Sep,1935,20.2,3.9,12.0,2,-9999.0,0,215,183,6,24,0,98,96,51
Oct,1935,11.1,-3.9,3.6,45,-9999.0,17,39,447,0,5,7,54,8,50
Nov,1935,5.8,-7.3,-0.7,32,-9999.0,76,4,562,0,2,13,0,0,52
Dec,1935,4.8,-8.7,-2.0,136,-9999.0,100,0,616,0,1,59,0,0,54
Jan,1936,4.1,-8.9,-2.4,183,-9999.0,113,0,633,0,1,80,0,0,51
Feb,1936,2.3,-9.5,-3.6,660,-9999.0,128,0,601,0,1,496,0,0,54
Mar,1936,7.0,-8.0,-0.5,68,-9999.0,74,5,575,0,1,45,0,0,47
Apr,1936,11.5,-4.9,3.3,54,-9999.0,20,29,442,0,3,18,80,26,46
May,1936,14.2,-0.9,6.6,10,-9999.0,2,74,353,0,11,1,104,94,52
Jun,1936,17.5,3.5,10.5,14,-9999.0,0,167,225,2,25,0,117,103,56
Jul,1936,22.3,7.4,14.8,17,-9999.0,0,302,105,8,31,0,141,124,55
Aug,1936,21.9,6.1,14.0,5,-9999.0,0,281,123,7,30,0,128,123,53
Sep,1936,18.3,1.4,9.8,6,-9999.0,1,152,246,3,18,0,92,86,49
Oct,1936,12.6,-1.0,5.8,71,-9999.0,7,69,378,0,12,3,56,0,56
Nov,1936,10.5,-5.7,2.4,4,-9999.0,31,22,469,0,3,1,38,33,46
Dec,1936,3.0,-9.1,-3.0,336,-9999.0,124,0,649,0,1,185,0,0,50
Jan,1937,-5.4,-18.0,-11.7,171,-9999.0,366,0,920,0,0,166,0,0,48
Feb,1937,1.7,-11.2,-4.8,406,-9999.0,156,1,634,0,0,343,0,0,50
Mar,1937,4.8,-8.6,-1.9,124,-9999.0,102,9,619,0,1,103,0,0,51
Apr,1937,8.4,-6.8,0.8,40,-9999.0,45,17,516,0,1,27,68,28,47
May,1937,15.1,-0.4,7.4,4,-9999.0,2,91,330,0,13,0,108,105,51
Jun,1937,16.6,2.5,9.6,3,-9999.0,0,139,254,0,23,0,114,111,56
Jul,1937,22.0,6.9,14.5,6,-9999.0,0,293,115,6,31,0,140,134,55
Aug,1937,22.5,6.2,14.3,1,-9999.0,0,289,117,8,30,0,131,130,52
Sep,1937,19.8,3.0,11.4,2,-9999.0,0,196,199,5,22,0,97,95,49
Oct,1937,13.9,-0.8,6.5,9,-9999.0,5,82,357,0,12,0,60,52,53
Nov,1937,7.8,-4.7,1.6,44,-9999.0,39,22,492,0,5,10,32,0,56
Dec,1937,6.3,-7.0,-0.4,355,-9999.0,71,8,567,0,2,96,0,0,54
Jan,1938,4.9,-8.5,-1.8,126,-9999.0,101,1,615,0,2,48,0,0,51
Feb,1938,0.2,-10.8,-5.3,396,-9999.0,169,0,648,0,0,346,0,0,56
Mar,1938,1.2,-10.5,-4.7,345,-9999.0,171,0,705,0,0,333,0,0,54
Apr,1938,7.4,-6.1,0.6,105,-9999.0,47,11,522,0,2,74,64,0,52
May,1938,11.8,-2.1,4.9,45,-9999.0,6,45,407,0,8,14,93,48,54
Jun,1938,17.3,3.1,10.2,12,-9999.0,0,158,234,1,24,0,117,104,56
Jul,1938,20.8,6.0,13.4,11,-9999.0,0,261,142,4,30,0,134,123,55
Aug,1938,20.8,5.4,13.1,3,-9999.0,0,253,154,4,29,0,122,119,54
Sep,1938,18.7,3.7,11.2,24,-9999.0,0,191,203,5,24,1,91,67,54
Oct,1938,10.4,-1.8,4.3,77,-9999.0,13,46,426,0,10,8,50,0,59
Nov,1938,4.9,-8.5,-1.8,36,-9999.0,97,2,593,0,1,19,0,0,51
Dec,1938,5.6,-7.6,-1.0,83,-9999.0,81,2,586,0,2,27,0,0,52
Jan,1939,2.3,-9.8,-3.8,143,-9999.0,147,0,676,0,1,82,0,0,53
Feb,1939,-0.1,-14.1,-7.1,140,-9999.0,213,0,699,0,0,132,0,0,45
Mar,1939,6.2,-8.2,-1.0,159,-9999.0,83,7,590,0,1,115,0,0,48
Apr,1939,11.9,-2.8,4.5,58,-9999.0,13,45,405,0,6,11,81,22,51
May,1939,13.5,-1.0,6.2,33,-9999.0,3,67,365,0,11,6,100,68,53
Jun,1939,17.5,2.1,9.8,7,-9999.0,0,146,247,1,21,0,120,113,53
Jul,1939,22.1,5.9,14.0,7,-9999.0,0,279,127,5,30,0,143,136,52
Aug,1939,22.9,6.4,14.7,6,-9999.0,0,298,110,9,30,0,133,128,51
Sep,1939,17.3,3.3,10.3,42,-9999.0,1,166,232,3,23,2,85,43,56
Oct,1939,12.0,-2.3,4.9,70,-9999.0,10,54,408,0,8,6,55,0,53
Nov,1939,10.7,-4.8,2.9,5,-9999.0,26,29,452,0,4,1,38,33,48
Dec,1939,8.0,-6.3,0.9,47,-9999.0,53,12,528,0,3,8,0,0,52
Jan,1940,3.3,-7.5,-2.1,382,-9999.0,108,0,625,0,2,158,0,0,59
Feb,1940,2.9,-8.6,-2.9,322,-9999.0,112,0,580,0,1,218,0,0,56
Mar,1940,7.6,-6.9,0.3,127,-9999.0,60,7,550,0,2,68,54,0,49
Apr,1940,9.1,-4.8,2.1,46,-9999.0,29,19,476,0,3,23,70,24,52
May,1940,15.9,0.7,8.3,7,-9999.0,1,114,301,0,16,0,111,104,53
Jun,1940,21.0,5.4,13.2,3,-9999.0,0,245,146,6,28,0,135,132,53
Jul,1940,21.5,5.7,13.6,1,-9999.0,0,266,138,4,30,0,139,139,53
Aug,1940,22.7,6.3,14.5,1,-9999.0,0,293,114,8,30,0,132,131,51
Sep,1940,15.4,2.4,8.9,4,-9999.0,1,126,274,2,21,0,78,74,58
Oct,1940,12.7,-0.8,6.0,71,-9999.0,7,72,374,0,12,3,56,0,56
Nov,1940,6.0,-6.1,0.0,18,-9999.0,63,7,541,0,3,6,0,0,56
Dec,1940,5.2,-7.3,-1.0,435,-9999.0,82,1,586,0,2,143,29,0,50
Jan,1941,2.8,-8.9,-3.1,155,-9999.0,130,0,655,0,1,79,0,0,55
Feb,1941,3.6,-8.0,-2.2,278,-9999.0,99,0,562,0,1,168,0,0,56
Mar,1941,6.2,-8.0,-0.9,92,-9999.0,82,1,589,0,1,67,0,0,49
Apr,1941,5.5,-8.1,-1.3,146,-9999.0,81,3,578,0,1,130,0,0,51
May,1941,12.4,-0.6,5.9,21,-9999.0,3,61,375,0,12,4,94,73,57
Jun,1941,14.8,0.9,7.8,4,-9999.0,1,95,306,0,17,0,106,102,56
Jul,1941,20.9,5.5,13.2,3,-9999.0,0,255,146,3,30,0,136,133,53
Aug,1941,18.0,5.1,11.6,11,-9999.0,0,203,202,2,29,0,107,96,60
Sep,1941,15.0,-0.2,7.4,4,-9999.0,2,89,318,1,13,0,80,76,52
Oct,1941,9.3,-3.8,2.7,105,-9999.0,23,30,475,0,5,25,48,0,55
Nov,1941,8.7,-5.0,1.9,31,-9999.0,36,16,484,0,4,6,34,3,52
Dec,1941,2.4,-8.4,-3.0,456,-9999.0,124,0,648,0,1,250,0,0,54
Jan,1942,3.1,-9.3,-3.1,138,-9999.0,130,0,655,0,1,71,0,0,53
Feb,1942,0.5,-12.6,-6.1,149,-9999.0,188,0,670,0,0,136,0,0,48
Mar,1942,4.8,-10.7,-2.9,64,-9999.0,126,0,651,0,0,57,0,0,44
Apr,1942,7.1,-6.1,0.5,116,-9999.0,49,11,524,0,2,84,63,0,53
May,1942,9.9,-3.9,3.0,55,-9999.0,16,24,465,0,4,29,85,30,53
Jun,1942,16.7,1.5,9.1,0,-9999.0,1,127,267,0,19,0,116,116,53
Jul,1942,22.5,6.2,14.3,1,-9999.0,0,289,118,6,30,0,145,144,52
Aug,1942,21.4,6.0,13.7,3,-9999.0,0,271,135,6,30,0,125,122,53
Sep,1942,18.4,1.7,10.1,4,-9999.0,1,159,238,3,19,0,93,89,49
Oct,1942,13.4,-1.4,6.0,8,-9999.0,7,72,373,0,11,0,59,51,52
Nov,1942,7.7,-5.4,1.1,121,-9999.0,45,15,507,0,4,31,32,0,54
Dec,1942,5.9,-7.2,-0.7,153,-9999.0,76,4,576,0,2,45,0,0,58
Jan,1943,3.9,-8.7,-2.4,430,-9999.0,114,0,634,0,2,190,0,0,53
Feb,1943,5.5,-9.0,-1.8,110,-9999.0,90,0,550,0,1,60,0,0,47
Mar,1943,5.3,-7.2,-0.9,177,-9999.0,82,0,589,0,2,127,0,0,54
Apr,1943,10.6,-3.0,3.8,91,-9999.0,16,34,426,0,6,24,75,0,54
May,1943,13.0,-1.0,6.0,16,-9999.0,3,62,372,0,11,3,97,82,55
Jun,1943,14.0,0.1,7.0,14,-9999.0,2,78,329,0,14,2,102,88,56
Jul,1943,21.1,5.5,13.3,3,-9999.0,0,258,144,3,30,0,137,134,53
Aug,1943,20.1,3.9,12.0,1,-9999.0,0,217,188,2,27,0,121,120,51
Sep,1943,20.9,4.0,12.5,3,-9999.0,0,226,172,7,25,0,101,98,50
Oct,1943,12.4,-0.8,5.8,20,-9999.0,7,68,380,0,12,1,55,35,57
Nov,1943,8.9,-5.1,1.9,42,-9999.0,36,16,482,0,4,8,34,0,52
Dec,1943,3.4,-8.1,-2.3,143,-9999.0,108,0,627,0,2,67,0,0,52
Jan,1944,1.9,-10.1,-4.1,150,-9999.0,155,0,686,0,1,91,0,0,53
Feb,1944,0.0,-12.1,-6.0,336,-9999.0,187,0,669,0,0,306,0,0,52
Mar,1944,4.2,-10.1,-3.0,79,-9999.0,127,0,652,0,1,71,0,0,47
Apr,1944,5.7,-7.2,-0.8,58,-9999.0,71,5,563,0,1,50,0,0,53
May,1944,12.2,-1.6,5.3,18,-9999.0,5,50,395,0,9,5,94,76,55
Jun,1944,13.0,0.3,6.7,8,-9999.0,2,71,340,0,15,1,96,88,59
Jul,1944,20.2,5.1,12.7,1,-9999.0,0,238,166,2,29,0,132,131,54
Aug,1944,21.4,3.9,12.6,1,-9999.0,0,237,169,3,27,0,129,128,48
Sep,1944,19.6,2.8,11.2,2,-9999.0,0,191,203,5,22,0,97,95,49
Oct,1944,14.2,-0.1,7.1,37,-9999.0,4,93,340,0,15,1,60,23,55
Nov,1944,3.1,-7.0,-2.0,164,-9999.0,102,2,599,0,2,89,0,0,61
Dec,1944,3.8,-8.8,-2.5,121,-9999.0,111,0,631,0,1,59,0,0,56
Jan,1945,3.2,-10.5,-3.7,11,-9999.0,144,0,672,0,1,6,0,0,49
Feb,1945,2.9,-9.5,-3.3,428,-9999.0,121,0,592,0,1,308,0,0,53
Mar,1945,1.6,-10.8,-4.6,255,-9999.0,169,0,702,0,0,246,0,0,52
Apr,1945,7.8,-6.7,0.6,25,-9999.0,48,11,523,0,2,18,66,40,49
May,1945,10.4,-2.0,4.2,65,-9999.0,9,36,429,0,8,25,85,20,58
Jun,1945,15.6,1.6,8.6,9,-9999.0,1,114,282,0,20,0,110,101,56
Jul,1945,22.7,7.3,15.0,5,-9999.0,0,306,101,8,31,0,144,139,54
Aug,1945,20.6,5.4,13.0,9,-9999.0,0,250,157,4,29,0,121,112,54
Sep,1945,18.4,2.4,10.4,9,-9999.0,1,169,228,3,21,0,92,82,51
Oct,1945,12.7,0.5,6.6,154,-9999.0,5,83,355,0,16,5,55,0,60
Nov,1945,4.8,-6.1,-0.7,72,-9999.0,75,5,561,0,3,30,0,0,59
Dec,1945,2.5,-8.3,-2.9,339,-9999.0,121,0,644,0,2,181,0,0,53
Jan,1946,3.1,-10.4,-3.6,39,-9999.0,143,0,672,0,1,22,0,0,49
Feb,1946,1.9,-11.4,-4.8,94,-9999.0,156,0,633,0,0,79,0,0,49
Mar,1946,5.0,-8.3,-1.7,220,-9999.0,97,1,612,0,1,177,0,0,51
Apr,1946,11.2,-4.5,3.3,24,-9999.0,19,30,441,0,4,8,79,54,48
May,1946,12.2,-1.4,5.4,30,-9999.0,5,52,391,0,9,8,93,63,55
Jun,1946,17.1,1.9,9.5,0,-9999.0,0,137,256,0,21,0,118,118,53
Jul,1946,21.2,6.0,13.6,14,-9999.0,0,268,137,4,30,0,137,123,54
Aug,1946,21.9,5.9,13.9,4,-9999.0,0,278,128,6,30,0,128,124,52
Sep,1946,18.4,1.7,10.0,11,-9999.0,1,157,240,3,19,1,92,82,49
Oct,1946,9.2,-4.3,2.4,109,-9999.0,26,27,484,0,4,30,48,0,54
Nov,1946,2.6,-7.9,-2.6,256,-9999.0,117,0,618,0,2,155,0,0,59
Dec,1946,4.7,-7.1,-1.2,255,-9999.0,85,2,592,0,2,89,0,0,58
Jan,1947,3.5,-11.5,-4.0,48,-9999.0,153,0,683,0,1,29,0,0,44
Feb,1947,6.8,-7.8,-0.5,146,-9999.0,68,3,513,0,1,56,0,0,48
Mar,1947,8.0,-7.1,0.4,59,-9999.0,59,7,546,0,2,30,55,0,48
Apr,1947,9.1,-5.1,2.0,58,-9999.0,30,18,480,0,3,30,70,12,51
May,1947,15.5,0.7,8.1,32,-9999.0,1,109,307,0,16,2,109,77,53
Jun,1947,15.5,1.8,8.6,2,-9999.0,1,114,282,0,20,0,108,106,57
Jul,1947,20.3,4.2,12.2,1,-9999.0,0,225,179,2,28,0,135,134,51
Aug,1947,19.2,3.8,11.5,2,-9999.0,0,202,202,2,27,0,116,114,53
Sep,1947,19.5,3.1,11.3,8,-9999.0,0,194,201,5,23,0,96,88,50
Oct,1947,12.0,-0.8,5.6,58,-9999.0,8,65,386,0,12,3,54,0,58
Nov,1947,3.9,-8.4,-2.2,22,-9999.0,108,0,607,0,1,12,0,0,54
Dec,1947,2.9,-10.7,-3.9,79,-9999.0,146,0,676,0,1,51,0,0,56
Jan,1948,7.1,-9.1,-1.0,33,16.3,85,3,591,0,1,10,0,0,43
Feb,1948,1.9,-12.3,-5.2,90,8.6,167,0,646,0,0,79,0,0,46
Mar,1948,1.9,-11.8,-5.0,123,15.9,179,0,714,0,0,120,0,0,47
Apr,1948,6.1,-6.3,-0.1,143,-0.7,58,8,542,0,2,113,0,0,55
May,1948,11.2,-2.8,4.2,46,15.8,9,36,429,0,6,18,90,44,53
Jun,1948,16.0,1.9,9.0,10,18.5,1,123,271,0,21,0,111,101,56
Jul,1948,21.1,4.4,12.7,0,37.1,0,241,163,3,29,0,139,139,50
Aug,1948,20.8,3.7,12.3,1,37.3,0,226,179,3,27,0,126,125,49
Sep,1948,19.1,1.9,10.5,8,28.0,1,171,226,4,20,0,95,87,48
Oct,1948,13.1,-1.6,5.7,43,13.0,7,67,381,0,10,2,58,16,52
Nov,1948,6.4,-8.0,-0.8,6,17.3,77,4,564,0,2,3,0,0,48
Dec,1948,0.9,-11.8,-5.5,165,2.7,188,0,724,0,0,130,0,0,48
Jan,1949,-4.7,-18.7,-11.7,140,12.2,364,0,919,0,0,136,0,0,43
Feb,1949,-0.9,-14.4,-7.7,133,17.0,226,0,715,0,0,127,0,0,46
Mar,1949,2.7,-9.2,-3.3,156,0.9,134,5,661,0,1,144,0,0,54
Apr,1949,11.6,-4.2,3.7,12,24.3,17,38,430,0,4,3,80,68,48
May,1949,11.3,-1.5,4.9,59,3.8,6,45,406,0,9,18,89,30,57
Jun,1949,18.5,3.0,10.7,3,32.7,0,173,219,2,24,0,125,122,52
Jul,1949,21.5,5.1,13.3,2,29.6,0,258,144,3,29,0,140,138,51
Aug,1949,20.1,3.8,11.9,6,31.8,0,215,190,2,27,0,122,116,51
Sep,1949,19.6,2.9,11.2,4,27.9,0,193,202,5,22,0,96,93,50
Oct,1949,11.8,-3.3,4.2,8,20.8,13,45,429,0,6,1,55,48,50
Nov,1949,12.2,-3.1,4.5,51,16.6,15,49,404,0,7,4,41,0,50
Dec,1949,3.1,-10.9,-3.9,79,11.6,146,0,676,0,1,51,0,0,50
Jan,1950,-0.1,-13.1,-6.6,176,2.7,221,0,763,0,0,142,0,0,48
Feb,1950,5.8,-9.8,-2.0,149,16.1,95,2,556,0,1,86,0,0,44
Mar,1950,5.8,-8.9,-1.6,94,14.9,94,4,608,0,1,75,0,0,47
Apr,1950,10.9,-5.1,2.9,49,30.1,23,27,454,0,3,19,78,29,47
May,1950,13.0,-2.9,5.1,21,29.1,5,47,401,0,6,6,100,79,48
Jun,1950,17.2,1.3,9.3,1,33.4,0,131,263,0,19,0,119,118,51
Jul,1950,21.8,6.3,14.0,14,19.6,0,280,126,5,30,0,140,126,54
Aug,1950,22.1,4.9,13.5,1,31.9,0,265,142,5,29,0,132,130,49
Sep,1950,15.8,2.2,9.0,20,10.4,1,128,272,2,20,1,80,60,57
Oct,1950,14.8,-0.3,7.3,79,16.0,4,97,334,0,14,2,63,0,52
Nov,1950,9.1,-2.7,3.2,242,11.1,24,31,444,0,8,31,34,0,59
Dec,1950,7.6,-5.0,1.3,261,6.7,48,14,515,0,4,39,0,0,47
Jan,1951,1.7,-9.9,-4.1,89,5.7,156,0,687,0,1,54,0,0,55
Feb,1951,4.0,-10.1,-3.1,124,5.6,117,0,586,0,1,87,0,0,48
Mar,1951,5.3,-9.1,-1.9,46,27.1,101,2,618,0,1,38,0,0,48
Apr,1951,9.2,-4.3,2.4,99,13.3,26,23,467,0,4,45,70,0,53
