Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Oct,1925,0.4,-5.9,-2.8,110,-9999.0,121,6,647,0,2,99,0,0,74
Nov,1925,-1.6,-8.3,-5.0,62,-9999.0,174,0,688,0,1,50,0,0,72
Dec,1925,-2.7,-7.3,-5.0,146,-9999.0,176,0,710,0,2,109,0,0,70
Jan,1926,-5.8,-12.7,-9.2,40,-9999.0,289,0,844,0,0,37,0,0,70
Feb,1926,-2.3,-8.8,-5.6,149,-9999.0,175,0,656,0,1,132,0,0,72
Mar,1926,0.0,-10.0,-5.0,52,-9999.0,181,0,716,0,1,50,0,0,59
Apr,1926,7.6,-5.7,1.0,44,-9999.0,43,13,511,0,2,29,57,13,53
May,1926,9.3,-0.7,4.3,135,-9999.0,8,37,424,0,12,50,71,0,66
Jun,1926,14.2,2.3,8.2,68,-9999.0,1,104,294,0,22,5,94,26,62
Jul,1926,19.4,6.5,12.9,53,-9999.0,0,248,157,3,30,1,116,63,60
Aug,1926,16.7,5.7,11.2,69,-9999.0,0,191,213,2,29,2,88,19,65
Sep,1926,7.8,-1.9,3.0,102,-9999.0,13,25,451,0,9,39,45,0,66
Oct,1926,6.7,-2.1,2.3,26,-9999.0,27,27,488,0,9,7,30,4,68
Nov,1926,-0.2,-5.8,-3.0,210,-9999.0,127,1,631,0,3,135,0,0,77
Dec,1926,-6.5,-12.7,-9.6,138,-9999.0,296,0,852,0,0,133,0,0,81
Jan,1927,-6.2,-13.6,-9.9,102,-9999.0,309,0,864,0,0,96,0,0,68
Feb,1927,-4.7,-11.8,-8.3,89,-9999.0,240,0,732,0,0,86,0,0,69
Mar,1927,-1.2,-10.9,-6.0,62,-9999.0,208,0,746,0,0,61,0,0,60
Apr,1927,2.0,-7.6,-2.8,103,-9999.0,118,4,624,0,1,98,0,0,62
May,1927,4.5,-2.9,0.8,158,-9999.0,43,12,534,0,6,110,51,0,73
Jun,1927,12.8,2.7,7.8,52,-9999.0,1,94,307,0,23,4,85,34,67
Jul,1927,18.6,6.2,12.4,61,-9999.0,0,231,174,2,30,1,112,51,61
Aug,1927,15.0,4.3,9.6,75,-9999.0,0,141,262,0,28,4,82,7,65
Sep,1927,10.3,1.4,5.9,56,-9999.0,4,59,365,0,18,10,49,0,70
Oct,1927,7.0,-1.9,2.5,80,-9999.0,25,28,481,0,9,21,31,0,68
Nov,1927,-0.7,-5.6,-3.1,204,-9999.0,130,3,634,0,3,133,0,0,80
Dec,1927,-9.6,-17.9,-13.7,117,-9999.0,427,0,980,0,0,116,0,0,73
Jan,1928,-5.3,-11.9,-8.6,194,-9999.0,270,0,826,0,1,175,0,0,71
Feb,1928,-5.5,-15.4,-10.5,95,-9999.0,296,0,793,0,0,94,0,0,58
Mar,1928,0.3,-9.3,-4.5,70,-9999.0,168,0,701,0,1,67,0,0,61
Apr,1928,1.7,-8.6,-3.4,62,-9999.0,133,0,643,0,1,59,0,0,59
May,1928,12.6,-0.5,6.1,37,-9999.0,3,63,370,0,12,7,88,51,57
Jun,1928,10.1,0.6,5.3,102,-9999.0,4,49,381,0,16,27,75,0,68
Jul,1928,18.2,6.0,12.1,50,-9999.0,0,221,183,2,30,1,109,59,62
Aug,1928,16.9,3.6,10.2,63,-9999.0,0,160,243,1,26,3,94,31,58
Sep,1928,13.4,1.3,7.4,23,-9999.0,2,88,320,1,18,3,60,37,61
Oct,1928,4.6,-3.9,0.4,90,-9999.0,52,15,548,0,5,51,27,0,68
Nov,1928,-0.8,-8.6,-4.7,69,-9999.0,169,0,681,0,1,54,0,0,68
Dec,1928,-6.0,-13.5,-9.7,108,-9999.0,299,0,857,0,0,104,0,0,63
Jan,1929,-10.7,-19.2,-14.9,123,-9999.0,464,0,1019,0,0,122,0,0,62
Feb,1929,-8.8,-16.9,-12.9,149,-9999.0,363,0,861,0,0,149,0,0,64
Mar,1929,-1.5,-10.3,-5.9,134,-9999.0,205,1,744,0,1,132,0,0,63
Apr,1929,0.7,-8.5,-3.9,106,-9999.0,146,5,657,0,1,104,0,0,63
May,1929,8.0,-4.1,1.9,102,-9999.0,26,17,498,0,4,63,70,0,58
Jun,1929,13.0,1.1,7.0,63,-9999.0,2,78,329,0,18,8,90,27,61
Jul,1929,19.9,6.0,13.0,44,-9999.0,0,248,157,3,30,1,120,76,57
Aug,1929,20.8,6.8,13.8,40,-9999.0,0,275,130,6,30,1,108,68,57
Sep,1929,8.8,-0.3,4.3,103,-9999.0,8,37,413,0,13,29,46,0,69
Oct,1929,6.8,-3.4,1.7,69,-9999.0,34,22,508,0,6,26,31,0,63
Nov,1929,-3.3,-10.9,-7.1,93,-9999.0,217,2,751,0,1,84,0,0,68
Dec,1929,-2.4,-9.1,-5.8,83,-9999.0,197,0,733,0,1,67,0,0,67
Jan,1930,-15.5,-23.5,-19.5,111,-9999.0,606,0,1160,0,0,111,0,0,62
Feb,1930,-2.3,-8.2,-5.2,112,-9999.0,167,2,647,0,1,97,0,0,75
Mar,1930,-2.6,-11.7,-7.2,81,-9999.0,237,5,782,0,0,80,0,0,62
Apr,1930,7.8,-3.5,2.1,94,-9999.0,29,30,476,0,5,46,56,0,60
May,1930,8.7,-1.6,3.6,54,-9999.0,12,29,448,3,9,25,70,16,64
Jun,1930,14.1,0.9,7.5,50,-9999.0,1,88,315,0,17,5,97,47,58
Jul,1930,19.6,6.6,13.1,77,-9999.0,0,252,149,3,30,1,117,40,60
Aug,1930,17.7,8.1,12.9,86,-9999.0,0,246,160,4,31,2,87,1,70
Sep,1930,12.6,2.0,7.3,79,-9999.0,2,87,321,1,20,9,56,0,65
Oct,1930,2.8,-3.2,-0.2,137,-9999.0,63,13,566,0,6,88,0,0,77
Nov,1930,-0.6,-10.6,-5.6,113,-9999.0,188,5,707,0,1,95,0,0,59
Dec,1930,-5.2,-13.0,-9.1,34,-9999.0,286,0,837,0,0,33,0,0,72
Jan,1931,-4.2,-11.0,-7.6,59,-9999.0,246,0,794,0,1,51,0,0,71
Feb,1931,-2.4,-12.1,-7.3,132,-9999.0,217,0,704,0,0,126,0,0,60
Mar,1931,-1.7,-10.7,-6.2,51,-9999.0,212,0,752,0,0,50,0,0,63
Apr,1931,4.6,-6.8,-1.1,70,-9999.0,77,5,572,0,1,61,0,0,57
May,1931,10.1,-2.1,4.0,63,-9999.0,10,34,435,0,8,26,77,14,59
Jun,1931,15.3,3.6,9.4,49,-9999.0,0,135,258,0,25,2,98,49,62
Jul,1931,20.6,6.6,13.6,53,-9999.0,0,268,137,4,30,1,123,70,57
Aug,1931,19.2,5.7,12.5,26,-9999.0,0,232,174,3,29,1,102,76,58
Sep,1931,11.7,2.0,6.8,90,-9999.0,3,77,336,0,20,12,53,0,68
Oct,1931,6.7,-3.4,1.6,45,-9999.0,34,22,509,0,6,17,31,0,64
Nov,1931,-3.7,-11.4,-7.5,106,-9999.0,228,0,766,0,1,97,0,0,67
Dec,1931,-6.0,-12.6,-9.3,81,-9999.0,290,0,843,0,0,77,0,0,66
Jan,1932,-9.3,-17.1,-13.2,132,-9999.0,411,0,966,0,0,129,0,0,65
Feb,1932,-4.4,-12.6,-8.5,64,-9999.0,245,0,738,0,0,62,0,0,65
Mar,1932,-5.5,-13.7,-9.6,125,-9999.0,301,0,858,0,0,125,0,0,65
Apr,1932,3.8,-6.2,-1.2,109,-9999.0,81,8,577,0,2,96,0,0,62
May,1932,9.4,-0.9,4.3,45,-9999.0,8,37,426,0,11,17,72,27,65
Jun,1932,13.0,3.0,8.0,97,-9999.0,1,99,300,0,24,7,86,0,67
Jul,1932,18.8,6.2,12.5,84,-9999.0,0,232,172,2,30,1,113,29,61
Aug,1932,18.2,6.0,12.1,55,-9999.0,0,220,185,3,30,1,95,40,62
Sep,1932,13.7,0.7,7.2,8,-9999.0,2,84,325,1,16,1,62,54,58
Oct,1932,3.8,-4.6,-0.4,83,-9999.0,67,12,573,0,4,56,0,0,68
Nov,1932,1.0,-6.0,-2.5,59,-9999.0,114,5,615,0,3,35,0,0,71
Dec,1932,-10.5,-17.8,-14.2,64,-9999.0,440,0,993,0,0,64,0,0,71
Jan,1933,-6.2,-12.8,-9.5,112,-9999.0,297,0,852,0,0,104,0,0,71
Feb,1933,-10.3,-18.9,-14.6,99,-9999.0,411,0,910,0,0,99,0,0,62
Mar,1933,-0.9,-10.4,-5.7,72,-9999.0,198,2,735,0,1,70,0,0,61
Apr,1933,2.4,-7.9,-2.7,89,-9999.0,115,7,621,0,1,85,0,0,60
May,1933,6.3,-3.1,1.6,70,-9999.0,30,15,509,0,5,45,60,0,66
Jun,1933,17.3,3.7,10.5,39,-9999.0,0,166,226,2,25,1,110,70,57
Jul,1933,22.4,7.0,14.7,21,-9999.0,0,298,109,7,31,0,134,112,54
Aug,1933,17.2,5.5,11.4,110,-9999.0,0,196,208,2,29,4,91,0,63
Sep,1933,12.5,1.1,6.8,77,-9999.0,3,76,338,0,17,11,57,0,63
Oct,1933,9.4,-2.0,3.7,81,-9999.0,16,39,444,0,9,12,37,0,61
Nov,1933,1.8,-6.1,-2.1,49,-9999.0,106,8,604,0,3,27,0,0,69
Dec,1933,-0.7,-7.2,-3.9,89,-9999.0,147,2,677,0,2,58,0,0,67
Jan,1934,-2.3,-8.9,-5.6,50,-9999.0,194,0,732,0,1,37,0,0,72
Feb,1934,0.2,-9.2,-4.5,78,-9999.0,149,0,626,0,1,65,0,0,62
Mar,1934,4.1,-6.7,-1.3,68,-9999.0,89,1,601,0,2,52,0,0,60
Apr,1934,10.0,-3.9,3.0,29,-9999.0,21,27,449,0,4,11,65,36,53
May,1934,15.1,0.4,7.7,34,-9999.0,1,99,319,0,15,3,99,66,54
Jun,1934,13.1,2.2,7.7,124,-9999.0,1,91,311,0,22,11,88,0,64
Jul,1934,20.8,6.3,13.5,29,-9999.0,0,265,139,4,30,0,125,96,56
Aug,1934,20.3,6.1,13.2,21,-9999.0,0,256,151,4,30,0,107,86,57
Sep,1934,10.5,-0.4,5.0,50,-9999.0,6,47,390,0,13,11,52,2,63
Oct,1934,8.6,-1.0,3.8,75,-9999.0,15,40,441,0,12,11,34,0,67
Nov,1934,1.8,-6.1,-2.2,36,-9999.0,106,2,604,0,3,20,0,0,69
Dec,1934,-4.3,-11.4,-7.8,111,-9999.0,253,0,797,0,1,101,0,0,73
Jan,1935,-5.1,-12.8,-8.9,64,-9999.0,277,0,835,0,0,59,0,0,67
Feb,1935,-2.6,-12.4,-7.5,50,-9999.0,223,0,711,0,0,48,0,0,59
Mar,1935,-3.3,-12.1,-7.7,160,-9999.0,250,0,800,0,0,159,0,0,63
Apr,1935,1.8,-9.3,-3.8,145,-9999.0,141,0,652,0,1,141,0,0,57
May,1935,6.4,-3.2,1.6,83,-9999.0,30,15,509,0,5,54,61,0,66
Jun,1935,13.3,1.1,7.2,44,-9999.0,1,82,324,0,18,5,92,48,60
Jul,1935,20.7,5.3,13.0,24,-9999.0,0,250,150,3,30,0,127,103,53
Aug,1935,19.3,4.5,11.9,29,-9999.0,0,214,191,2,28,1,105,76,55
Sep,1935,14.9,1.2,8.0,12,-9999.0,2,104,300,1,18,1,66,54,56
Oct,1935,6.5,-4.3,1.1,106,-9999.0,41,18,526,0,4,49,31,0,61
Nov,1935,-4.6,-11.5,-8.0,97,-9999.0,242,0,780,0,0,90,0,0,70
Dec,1935,-4.1,-12.3,-8.2,27,-9999.0,262,0,808,0,0,25,0,0,69
Jan,1936,-6.9,-14.3,-10.6,112,-9999.0,331,0,886,0,0,107,0,0,67
Feb,1936,-11.7,-20.2,-16.0,177,-9999.0,449,0,947,0,0,177,0,0,61
Mar,1936,-1.5,-11.4,-6.5,56,-9999.0,219,4,760,0,0,55,0,0,59
Apr,1936,5.1,-6.6,-0.8,102,-9999.0,71,14,563,0,2,87,0,0,57
May,1936,13.1,-0.6,6.3,39,-9999.0,3,67,364,2,12,7,91,52,56
Jun,1936,15.2,3.7,9.4,96,-9999.0,0,136,258,0,25,3,97,1,63
Jul,1936,22.0,8.8,15.4,44,-9999.0,0,323,91,10,31,0,127,83,60
Aug,1936,17.8,6.7,12.2,60,-9999.0,0,225,180,3,30,1,92,31,65
Sep,1936,12.7,0.9,6.8,52,-9999.0,3,76,337,0,17,7,58,6,61
Oct,1936,6.8,-3.5,1.7,32,-9999.0,34,22,508,0,6,12,31,0,63
Nov,1936,-0.4,-10.9,-5.7,41,-9999.0,190,4,710,0,1,35,0,0,57
Dec,1936,-4.5,-11.7,-8.1,116,-9999.0,260,0,805,0,0,107,0,0,65
Jan,1937,-16.2,-25.5,-20.8,100,-9999.0,645,0,1200,0,0,100,0,0,56
Feb,1937,-6.1,-14.3,-10.2,126,-9999.0,288,0,786,0,0,124,0,0,65
Mar,1937,-1.6,-11.1,-6.3,126,-9999.0,216,8,756,0,0,124,0,0,61
Apr,1937,3.3,-7.4,-2.1,109,-9999.0,99,14,601,0,1,101,0,0,59
May,1937,11.8,-1.4,5.2,24,-9999.0,5,49,397,4,9,7,85,61,56
Jun,1937,12.8,1.7,7.2,113,-9999.0,1,82,324,0,20,13,88,0,64
Jul,1937,19.8,6.9,13.3,98,-9999.0,0,260,143,3,31,1,117,19,60
Aug,1937,19.6,4.5,12.1,19,-9999.0,0,219,186,2,28,0,106,88,54
Sep,1937,14.3,2.7,8.5,78,-9999.0,1,115,286,2,22,6,62,0,62
Oct,1937,8.7,-2.0,3.4,28,-9999.0,18,36,455,1,9,5,35,6,63
Nov,1937,-0.3,-7.6,-4.0,73,-9999.0,150,8,658,0,2,53,0,0,70
Dec,1937,-4.0,-11.2,-7.6,105,-9999.0,248,0,791,0,1,95,0,0,69
Jan,1938,-4.7,-13.2,-9.0,66,-9999.0,277,0,836,0,0,60,0,0,64
Feb,1938,-3.5,-12.5,-8.0,89,-9999.0,234,0,724,0,0,86,0,0,62
Mar,1938,-2.0,-10.2,-6.1,188,-9999.0,210,0,750,0,1,186,0,0,65
Apr,1938,4.1,-7.0,-1.4,106,-9999.0,85,3,583,0,1,95,0,0,58
May,1938,6.5,-2.5,2.0,133,-9999.0,25,17,496,0,7,82,61,0,68
Jun,1938,14.1,2.4,8.3,71,-9999.0,1,105,293,0,22,5,93,23,62
Jul,1938,17.2,6.1,11.7,76,-9999.0,0,206,197,1,30,2,103,27,65
Aug,1938,18.1,4.8,11.4,36,-9999.0,0,199,205,2,28,1,98,62,58
Sep,1938,17.0,3.2,10.1,11,-9999.0,1,160,237,3,23,1,72,60,57
Oct,1938,5.2,-2.0,1.6,196,-9999.0,35,21,511,0,9,76,26,0,74
Nov,1938,-5.1,-11.4,-8.2,137,-9999.0,247,0,786,0,1,128,0,0,73
Dec,1938,-3.8,-10.7,-7.2,20,-9999.0,238,0,779,0,1,18,0,0,69
Jan,1939,-4.6,-11.1,-7.9,104,-9999.0,252,0,802,0,1,91,0,0,72
Feb,1939,-8.7,-18.2,-13.4,87,-9999.0,379,0,877,0,0,86,0,0,58
Mar,1939,0.0,-10.0,-5.0,62,-9999.0,180,0,715,0,1,60,0,0,59
Apr,1939,7.1,-5.4,0.9,62,-9999.0,44,16,514,0,3,42,55,0,55
May,1939,11.5,-0.8,5.3,75,-9999.0,5,51,393,0,11,20,83,7,59
Jun,1939,10.9,0.2,5.6,88,-9999.0,3,53,374,0,14,21,80,0,65
Jul,1939,20.2,5.9,13.0,36,-9999.0,0,250,150,3,30,0,122,86,56
Aug,1939,19.4,4.3,11.9,24,-9999.0,0,213,192,2,28,1,106,82,54
Sep,1939,13.9,1.8,7.9,57,-9999.0,2,100,305,1,20,6,62,4,61
Oct,1939,6.1,-2.5,1.8,63,-9999.0,33,23,504,0,8,23,29,0,69
Nov,1939,5.3,-7.4,-1.0,4,-9999.0,81,9,570,0,2,2,0,0,53
Dec,1939,-0.7,-7.2,-4.0,100,-9999.0,148,2,679,0,2,65,0,0,70
Jan,1940,-8.5,-16.2,-12.4,155,-9999.0,385,0,940,0,0,152,0,0,66
Feb,1940,-4.2,-11.0,-7.6,160,-9999.0,225,0,714,0,0,153,0,0,71
Mar,1940,1.0,-8.0,-3.5,118,-9999.0,140,1,668,0,1,110,0,0,64
Apr,1940,3.7,-6.0,-1.1,164,-9999.0,79,8,574,0,2,144,0,0,63
May,1940,12.4,-1.1,5.6,54,-9999.0,4,56,384,0,10,12,87,34,56
Jun,1940,16.2,2.7,9.5,88,-9999.0,0,136,257,0,23,3,105,17,57
Jul,1940,20.6,6.7,13.7,54,-9999.0,0,270,135,4,30,1,123,69,58
Aug,1940,21.1,5.2,13.2,17,-9999.0,0,255,151,4,29,0,113,96,52
Sep,1940,13.1,3.9,8.5,137,-9999.0,1,115,286,2,24,11,55,0,69
Oct,1940,7.7,-1.1,3.3,46,-9999.0,19,35,456,0,11,8,32,0,69
Nov,1940,-4.1,-11.8,-8.0,113,-9999.0,241,0,779,0,0,105,0,0,67
Dec,1940,-3.1,-10.0,-6.6,96,-9999.0,219,0,758,0,1,82,0,0,73
Jan,1941,-4.0,-12.6,-8.3,57,-9999.0,262,0,815,0,0,51,0,0,64
Feb,1941,-1.4,-12.5,-7.0,64,-9999.0,210,0,695,0,0,61,0,0,55
Mar,1941,1.0,-9.4,-4.2,53,-9999.0,159,0,690,0,1,51,0,0,59
Apr,1941,3.9,-6.9,-1.5,137,-9999.0,86,3,584,0,1,123,0,0,59
May,1941,9.9,-1.2,4.4,150,-9999.0,8,38,423,0,10,55,75,0,62
Jun,1941,12.4,2.6,7.5,104,-9999.0,1,88,315,0,23,10,83,0,68
Jul,1941,18.6,6.0,12.3,45,-9999.0,0,227,177,2,30,1,112,67,61
Aug,1941,16.5,6.6,11.5,90,-9999.0,0,202,202,2,30,3,85,0,68
Sep,1941,6.9,-0.1,3.4,158,-9999.0,11,29,438,0,14,54,39,0,76
Oct,1941,4.7,-4.5,0.1,99,-9999.0,57,14,558,0,4,60,27,0,66
Nov,1941,0.3,-8.4,-4.0,113,-9999.0,152,0,661,0,1,82,0,0,65
Dec,1941,-4.8,-11.3,-8.1,160,-9999.0,259,0,804,0,1,148,0,0,71
Jan,1942,-7.6,-17.4,-12.5,123,-9999.0,390,0,944,0,0,120,0,0,58
Feb,1942,-8.1,-17.8,-13.0,124,-9999.0,365,0,863,0,0,123,0,0,58
Mar,1942,-2.4,-13.3,-7.9,53,-9999.0,253,0,803,0,0,53,0,0,55
Apr,1942,5.4,-5.8,-0.2,72,-9999.0,61,10,546,0,2,58,0,0,59
May,1942,5.7,-3.6,1.1,154,-9999.0,38,13,525,0,4,104,58,0,66
Jun,1942,10.6,0.1,5.4,81,-9999.0,4,50,379,0,14,21,79,0,65
Jul,1942,19.7,5.8,12.7,20,-9999.0,0,241,164,3,30,0,120,100,57
Aug,1942,19.0,4.8,11.9,19,-9999.0,0,214,191,2,29,1,103,83,56
Sep,1942,13.0,0.7,6.8,58,-9999.0,3,77,335,0,16,8,60,2,60
Oct,1942,6.6,-3.4,1.6,55,-9999.0,34,22,509,0,6,21,31,0,64
Nov,1942,-2.0,-9.3,-5.7,154,-9999.0,190,0,709,0,1,129,0,0,69
Dec,1942,-3.9,-10.1,-7.0,82,-9999.0,231,0,771,0,1,72,0,0,72
Jan,1943,-8.8,-17.9,-13.3,131,-9999.0,415,0,970,0,0,129,0,0,60
Feb,1943,-2.9,-13.5,-8.2,85,-9999.0,238,0,729,0,0,83,0,0,56
Mar,1943,-4.5,-15.8,-10.2,86,-9999.0,319,0,876,0,0,86,0,0,53
Apr,1943,7.4,-4.0,1.7,183,-9999.0,34,20,490,0,4,103,55,0,60
May,1943,6.4,-3.5,1.5,94,-9999.0,32,15,513,0,5,61,62,0,64
Jun,1943,10.5,0.7,5.6,101,-9999.0,3,53,372,0,16,24,77,0,67
Jul,1943,19.3,5.4,12.4,49,-9999.0,0,229,175,2,30,1,118,69,57
Aug,1943,18.9,5.2,12.0,41,-9999.0,0,218,187,2,29,1,101,60,57
Sep,1943,15.1,1.1,8.1,33,-9999.0,2,105,298,1,17,3,67,34,55
Oct,1943,7.5,-1.9,2.8,124,-9999.0,22,31,471,0,9,28,32,0,67
Nov,1943,0.7,-7.2,-3.3,63,-9999.0,133,3,637,0,2,42,0,0,68
Dec,1943,-4.3,-12.3,-8.3,47,-9999.0,265,0,811,0,0,44,0,0,73
Jan,1944,-5.5,-14.1,-9.8,36,-9999.0,306,0,860,0,0,34,0,0,63
Feb,1944,-5.1,-13.5,-9.3,124,-9999.0,262,0,761,0,0,122,0,0,64
Mar,1944,-3.7,-13.7,-8.7,95,-9999.0,271,0,829,0,0,95,0,0,58
Apr,1944,4.0,-6.1,-1.0,39,-9999.0,76,4,571,0,2,33,0,0,62
May,1944,9.9,-1.8,4.0,115,-9999.0,9,34,433,0,8,47,76,0,60
Jun,1944,10.0,1.4,5.7,233,-9999.0,3,54,370,0,19,53,72,0,71
Jul,1944,16.9,4.7,10.8,54,-9999.0,0,177,225,0,29,2,105,51,61
Aug,1944,17.1,3.4,10.3,19,-9999.0,0,161,242,1,26,1,95,77,57
Sep,1944,13.1,0.8,7.0,78,-9999.0,2,79,332,0,17,10,60,0,60
Oct,1944,10.1,-2.2,3.9,35,-9999.0,15,42,438,0,8,5,38,4,58
Nov,1944,-2.7,-9.6,-6.1,106,-9999.0,200,0,724,0,1,91,0,0,70
Dec,1944,-6.1,-14.3,-10.2,61,-9999.0,318,0,870,0,0,59,0,0,66
Jan,1945,-4.2,-11.6,-7.9,39,-9999.0,253,0,802,0,1,34,0,0,68
Feb,1945,-3.5,-11.7,-7.6,55,-9999.0,225,0,714,0,0,53,0,0,65
Mar,1945,-1.2,-10.5,-5.8,94,-9999.0,203,0,741,0,0,92,0,0,61
Apr,1945,0.8,-9.1,-4.1,61,-9999.0,152,0,664,0,1,59,0,0,60
May,1945,7.6,-2.3,2.7,132,-9999.0,18,22,476,0,7,73,66,0,65
Jun,1945,9.2,0.5,4.8,141,-9999.0,5,43,395,0,15,44,70,0,71
Jul,1945,19.2,5.5,12.4,37,-9999.0,0,229,175,2,30,1,117,80,58
Aug,1945,18.3,5.7,12.0,72,-9999.0,0,218,187,2,30,2,97,24,61
Sep,1945,9.9,0.5,5.2,89,-9999.0,5,49,384,0,15,19,49,0,68
Oct,1945,8.8,-2.6,3.1,41,-9999.0,20,33,464,0,8,8,35,0,61
Nov,1945,-3.0,-8.8,-5.9,123,-9999.0,195,0,717,0,1,105,0,0,75
Dec,1945,-6.8,-13.0,-9.9,120,-9999.0,303,0,861,0,0,116,0,0,64
Jan,1946,-5.3,-13.1,-9.2,87,-9999.0,289,0,844,0,0,80,0,0,66
Feb,1946,-4.0,-12.2,-8.1,102,-9999.0,236,0,726,0,0,99,0,0,65
Mar,1946,0.8,-8.2,-3.7,139,-9999.0,145,0,674,0,1,130,0,0,64
Apr,1946,7.9,-5.3,1.3,66,-9999.0,38,15,501,0,3,41,58,0,54
May,1946,6.3,-3.0,1.6,97,-9999.0,30,15,507,0,5,62,60,0,66
Jun,1946,13.3,1.6,7.5,45,-9999.0,1,87,316,0,20,4,91,46,62
Jul,1946,19.8,6.3,13.1,67,-9999.0,0,252,149,3,30,1,119,52,58
Aug,1946,18.3,5.0,11.7,32,-9999.0,0,207,197,2,29,1,99,67,59
Sep,1946,11.5,0.9,6.2,79,-9999.0,3,65,354,0,17,13,54,0,65
Oct,1946,-0.2,-4.8,-2.5,143,-9999.0,114,6,638,0,4,126,0,0,81
Nov,1946,-2.9,-9.9,-6.4,120,-9999.0,205,0,732,0,1,105,0,0,70
Dec,1946,-3.3,-9.4,-6.3,81,-9999.0,213,0,751,0,1,68,0,0,73
Jan,1947,-7.8,-15.4,-11.6,70,-9999.0,362,0,917,0,0,68,0,0,66
Feb,1947,-3.4,-12.8,-8.1,61,-9999.0,237,0,727,0,0,58,0,0,61
Mar,1947,0.0,-10.4,-5.2,141,-9999.0,187,0,722,0,0,138,0,0,58
Apr,1947,3.5,-6.7,-1.6,92,-9999.0,89,5,588,0,2,83,0,0,61
May,1947,10.7,-1.2,4.8,58,-9999.0,6,43,410,0,10,19,79,21,60
Jun,1947,9.3,0.5,4.9,176,-9999.0,4,44,393,0,16,54,70,0,70
Jul,1947,20.6,5.8,13.2,46,-9999.0,0,255,146,3,30,1,125,79,55
Aug,1947,18.0,5.1,11.6,42,-9999.0,0,203,201,2,29,1,97,54,60
Sep,1947,11.5,2.0,6.7,152,-9999.0,3,75,338,0,20,21,52,0,69
Oct,1947,7.2,-0.4,3.4,61,-9999.0,18,36,454,0,14,11,29,0,74
Nov,1947,-5.2,-11.2,-8.2,189,-9999.0,247,0,786,0,1,177,0,0,74
Dec,1947,-5.4,-11.1,-8.3,90,-9999.0,264,0,810,0,1,83,0,0,74
Jan,1948,-5.6,-14.0,-9.8,107,8.9,307,0,862,0,0,101,0,0,64
Feb,1948,-6.5,-14.7,-10.6,109,15.9,298,0,796,0,0,108,0,0,64
Mar,1948,-5.2,-14.5,-9.9,91,19.9,309,0,866,0,0,91,0,0,60
Apr,1948,2.9,-6.2,-1.6,98,7.5,90,5,589,0,2,89,0,0,64
May,1948,9.1,-1.1,4.0,89,19.5,10,34,435,0,10,37,71,0,65
Jun,1948,12.1,3.8,8.0,131,-0.5,1,98,302,0,26,10,78,0,73
Jul,1948,17.3,4.9,11.1,48,14.9,0,188,214,1,29,1,107,59,61
Aug,1948,18.0,4.5,11.3,56,25.5,0,193,210,2,28,2,98,42,58
Sep,1948,13.7,1.5,7.6,51,19.1,2,93,313,1,19,5,61,10,61
Oct,1948,8.1,-3.9,2.1,22,13.9,29,25,495,0,5,7,35,12,58
Nov,1948,-4.7,-10.2,-7.4,120,0.9,225,0,763,0,1,110,0,0,77
Dec,1948,-9.5,-16.2,-12.8,143,6.2,399,0,952,0,0,142,0,0,76
Jan,1949,-14.4,-24.6,-19.5,133,10.5,605,0,1160,0,0,133,0,0,54
Feb,1949,-7.3,-16.0,-11.6,128,14.9,328,0,826,0,0,127,0,0,62
Mar,1949,-2.0,-11.3,-6.7,61,18.5,225,5,767,0,0,61,0,0,61
Apr,1949,7.8,-5.8,1.0,77,23.6,42,23,510,0,2,51,58,0,52
May,1949,10.4,-1.0,4.7,84,15.5,7,42,413,2,11,28,77,0,62
Jun,1949,12.7,1.5,7.1,82,22.6,1,80,327,0,19,10,87,5,64
Jul,1949,19.2,4.9,12.0,37,34.5,0,218,186,2,29,1,118,82,56
Aug,1949,19.8,5.8,12.8,31,25.9,0,242,164,4,30,1,105,73,57
Sep,1949,12.6,1.4,7.0,113,16.1,2,80,331,0,18,15,58,0,63
Oct,1949,1.3,-5.5,-2.1,68,3.9,104,7,626,0,3,58,0,0,72
Nov,1949,4.5,-4.5,0.0,55,6.5,62,17,539,0,5,19,17,0,66
Dec,1949,-5.8,-12.7,-9.2,83,3.6,288,0,841,0,0,79,0,0,70
Jan,1950,-9.9,-18.2,-14.1,94,5.5,438,0,993,0,0,93,0,0,63
Feb,1950,-2.0,-10.1,-6.0,62,13.9,187,0,669,0,1,56,0,0,66
Mar,1950,-3.1,-11.6,-7.3,147,10.1,241,0,787,0,0,146,0,0,64
Apr,1950,3.0,-7.5,-2.2,64,10.5,103,4,606,0,1,59,0,0,60
May,1950,6.6,-4.7,0.9,42,30.5,40,12,529,0,3,29,64,22,59
Jun,1950,12.3,0.7,6.5,68,29.1,2,68,346,0,16,11,87,19,62
Jul,1950,16.3,4.6,10.5,98,16.9,0,168,234,0,29,3,101,3,63
Aug,1950,16.9,4.3,10.6,50,21.3,0,172,231,1,28,2,92,42,60
Sep,1950,10.2,1.1,5.6,89,15.4,4,55,372,0,17,17,49,0,69
