Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Oct,1925,5.4,-4.7,0.4,58,-9999.0,53,15,549,0,4,33,24,0,63
Nov,1925,-1.4,-8.0,-4.7,53,-9999.0,167,0,680,1,2,41,0,0,72
Dec,1925,-1.0,-6.0,-3.5,129,-9999.0,136,0,664,0,3,78,0,0,64
Jan,1926,-4.2,-10.2,-7.2,99,-9999.0,236,0,782,0,1,83,0,0,74
Feb,1926,-1.0,-7.8,-4.4,119,-9999.0,147,0,623,0,1,98,0,0,72
Mar,1926,2.6,-8.3,-2.9,40,-9999.0,124,0,648,0,1,36,0,0,58
Apr,1926,7.4,-4.6,1.4,36,-9999.0,37,12,498,0,3,21,51,16,57
May,1926,8.8,-1.3,3.7,71,-9999.0,11,31,442,0,10,31,66,0,65
Jun,1926,15.2,2.3,8.8,53,-9999.0,1,117,278,0,22,3,96,43,59
Jul,1926,20.5,6.0,13.2,14,-9999.0,0,257,145,3,30,0,119,104,56
Aug,1926,16.0,4.5,10.3,63,-9999.0,0,162,241,1,28,3,82,19,63
Sep,1926,9.1,-1.2,3.9,73,-9999.0,9,34,423,0,10,22,43,0,65
Oct,1926,5.6,-1.8,1.9,103,-9999.0,31,23,501,0,9,36,23,0,73
Nov,1926,-0.7,-5.9,-3.3,103,-9999.0,134,0,639,1,3,69,0,0,78
Dec,1926,-4.5,-11.6,-8.1,118,-9999.0,260,0,805,0,0,109,0,0,79
Jan,1927,-6.1,-13.1,-9.6,95,-9999.0,300,0,855,0,0,88,0,0,70
Feb,1927,-5.2,-12.5,-8.8,98,-9999.0,252,0,748,0,0,95,0,0,68
Mar,1927,-1.0,-9.5,-5.3,47,-9999.0,188,0,724,0,1,46,0,0,65
Apr,1927,3.3,-7.4,-2.0,29,-9999.0,99,1,601,0,1,27,0,0,59
May,1927,6.9,-2.8,2.0,53,-9999.0,25,18,495,0,6,32,60,7,65
Jun,1927,14.0,3.0,8.5,59,-9999.0,1,110,286,0,24,4,88,29,64
Jul,1927,18.0,5.5,11.7,41,-9999.0,0,208,195,1,30,1,105,64,61
Aug,1927,17.8,5.4,11.6,84,-9999.0,0,204,200,2,29,2,89,4,61
Sep,1927,9.9,2.6,6.3,177,-9999.0,3,66,352,0,22,29,40,0,75
Oct,1927,4.4,-1.0,1.7,118,-9999.0,34,22,508,0,12,44,19,0,80
Nov,1927,-3.7,-8.7,-6.2,178,-9999.0,201,0,726,0,1,154,0,0,78
Dec,1927,-8.7,-16.5,-12.6,195,-9999.0,391,0,944,0,0,193,0,0,69
Jan,1928,-4.7,-10.9,-7.8,98,-9999.0,251,0,800,0,1,85,0,0,73
Feb,1928,-3.2,-11.8,-7.5,32,-9999.0,222,0,710,0,0,31,0,0,64
Mar,1928,0.4,-8.3,-4.0,91,-9999.0,152,0,683,0,1,86,0,0,65
Apr,1928,2.2,-6.5,-2.1,71,-9999.0,101,0,603,0,2,66,0,0,66
May,1928,12.7,-0.3,6.2,44,-9999.0,3,66,366,0,13,8,84,40,58
Jun,1928,13.2,2.3,7.8,121,-9999.0,1,94,307,0,22,10,85,0,65
Jul,1928,19.1,5.9,12.5,47,-9999.0,0,233,171,2,30,1,111,63,59
Aug,1928,17.7,4.1,10.9,13,-9999.0,0,181,222,1,27,1,91,77,58
Sep,1928,15.0,1.0,8.0,3,-9999.0,2,104,300,1,17,0,60,57,55
Oct,1928,4.3,-3.7,0.3,72,-9999.0,53,15,550,0,5,41,22,0,70
Nov,1928,-1.3,-8.1,-4.7,55,-9999.0,169,0,682,1,2,43,0,0,71
Dec,1928,-4.4,-11.8,-8.1,52,-9999.0,260,0,805,0,0,48,0,0,65
Jan,1929,-10.1,-18.4,-14.2,120,-9999.0,443,0,998,0,0,119,0,0,63
Feb,1929,-8.2,-18.7,-13.5,40,-9999.0,379,0,877,0,0,39,0,0,55
Mar,1929,0.1,-8.7,-4.3,65,-9999.0,161,0,693,0,1,62,0,0,64
Apr,1929,2.4,-7.7,-2.7,50,-9999.0,114,1,619,0,1,47,0,0,61
May,1929,10.1,-2.1,4.0,34,-9999.0,9,34,434,0,7,14,74,40,58
Jun,1929,12.4,1.8,7.1,85,-9999.0,1,79,328,0,20,10,82,0,65
Jul,1929,18.7,3.6,11.1,6,-9999.0,0,189,213,1,27,0,113,107,54
Aug,1929,18.8,5.2,12.0,38,-9999.0,0,218,187,2,29,1,94,57,58
Sep,1929,11.8,0.2,6.0,24,-9999.0,4,62,360,0,15,4,50,26,62
Oct,1929,6.6,-2.8,1.9,71,-9999.0,31,24,500,0,7,24,25,0,66
Nov,1929,-1.4,-8.9,-5.2,34,-9999.0,179,0,695,0,1,28,0,0,69
Dec,1929,-3.8,-9.3,-6.5,145,-9999.0,219,0,757,0,1,125,0,0,68
Jan,1930,-14.2,-22.8,-18.5,79,-9999.0,574,0,1129,0,0,79,0,0,60
Feb,1930,-2.3,-10.5,-6.4,92,-9999.0,196,0,679,0,1,85,0,0,65
Mar,1930,-0.5,-9.9,-5.2,82,-9999.0,187,0,722,0,1,80,0,0,61
Apr,1930,7.6,-4.0,1.8,58,-9999.0,32,23,485,0,4,31,51,0,59
May,1930,7.5,-2.5,2.5,78,-9999.0,20,21,479,0,7,44,62,0,65
Jun,1930,12.2,1.1,6.7,62,-9999.0,2,71,341,0,18,9,82,20,63
Jul,1930,18.7,4.7,11.7,20,-9999.0,0,207,196,1,29,0,111,91,57
Aug,1930,18.7,5.4,12.0,23,-9999.0,0,218,187,2,29,1,93,71,59
Sep,1930,12.9,2.1,7.5,36,-9999.0,2,91,315,1,20,4,52,16,64
Oct,1930,3.4,-2.9,0.2,96,-9999.0,55,14,553,0,7,56,19,0,76
Nov,1930,-3.4,-8.8,-6.1,69,-9999.0,199,1,722,0,1,60,0,0,77
Dec,1930,-3.7,-9.8,-6.7,26,-9999.0,224,0,764,0,1,23,0,0,76
Jan,1931,-2.3,-7.7,-5.0,75,-9999.0,177,0,713,0,2,51,0,0,77
Feb,1931,-3.5,-10.1,-6.8,40,-9999.0,205,0,690,0,1,38,0,0,72
Mar,1931,0.0,-7.6,-3.8,67,-9999.0,148,0,678,0,1,63,0,0,68
Apr,1931,5.5,-5.3,0.1,19,-9999.0,56,5,537,0,3,15,45,26,61
May,1931,11.1,-1.3,4.9,37,-9999.0,6,45,406,0,10,11,77,40,59
Jun,1931,12.8,2.2,7.5,123,-9999.0,1,87,316,0,22,12,83,0,65
Jul,1931,19.3,4.7,12.0,21,-9999.0,0,217,187,2,29,0,114,93,55
Aug,1931,19.3,3.9,11.6,15,-9999.0,0,204,200,2,27,0,99,84,53
Sep,1931,9.9,1.7,5.8,79,-9999.0,4,58,367,0,19,15,42,0,72
Oct,1931,5.5,-3.7,0.9,79,-9999.0,44,18,531,0,5,38,24,0,66
Nov,1931,-4.3,-11.2,-7.8,89,-9999.0,234,0,772,1,1,82,0,0,71
Dec,1931,-4.5,-12.1,-8.3,112,-9999.0,265,0,811,0,0,104,0,0,74
Jan,1932,-7.2,-15.4,-11.3,94,-9999.0,352,0,907,0,0,91,0,0,64
Feb,1932,-5.0,-13.9,-9.5,73,-9999.0,265,0,765,0,0,72,0,0,62
Mar,1932,-3.0,-11.2,-7.1,172,-9999.0,236,0,781,0,0,171,0,0,65
Apr,1932,4.2,-4.8,-0.3,69,-9999.0,63,4,549,0,3,56,0,0,66
May,1932,9.4,-1.9,3.7,36,-9999.0,11,31,442,0,8,16,70,34,61
Jun,1932,15.2,2.1,8.7,32,-9999.0,1,115,280,0,21,2,97,64,58
Jul,1932,15.9,3.3,9.6,32,-9999.0,0,141,261,0,27,2,98,66,60
Aug,1932,17.5,5.0,11.2,62,-9999.0,0,193,211,2,29,2,88,26,61
Sep,1932,13.0,0.1,6.5,33,-9999.0,3,71,344,0,14,5,54,21,58
Oct,1932,5.2,-2.9,1.2,88,-9999.0,40,19,523,0,7,39,23,0,70
Nov,1932,-0.7,-6.2,-3.5,159,-9999.0,138,0,644,0,3,109,0,0,77
Dec,1932,-6.0,-14.2,-10.1,108,-9999.0,317,0,869,0,0,105,0,0,67
Jan,1933,-4.1,-11.6,-7.8,114,-9999.0,251,0,800,0,1,100,0,0,68
Feb,1933,-7.9,-16.9,-12.4,121,-9999.0,349,0,847,0,0,120,0,0,60
Mar,1933,-1.5,-9.6,-5.5,93,-9999.0,194,0,731,0,1,92,0,0,66
Apr,1933,4.2,-7.4,-1.6,16,-9999.0,89,2,589,0,1,14,0,0,57
May,1933,6.7,-3.2,1.8,61,-9999.0,28,16,503,0,5,39,59,0,65
Jun,1933,13.9,0.8,7.3,49,-9999.0,1,84,321,0,17,5,92,42,58
Jul,1933,18.8,3.9,11.4,21,-9999.0,0,197,206,1,28,1,113,92,54
Aug,1933,19.7,5.1,12.4,22,-9999.0,0,231,175,3,29,0,99,77,55
Sep,1933,9.6,1.0,5.3,97,-9999.0,5,51,381,0,17,20,42,0,71
Oct,1933,5.2,-2.8,1.2,164,-9999.0,39,19,521,0,7,71,23,0,71
Nov,1933,0.1,-5.4,-2.6,65,-9999.0,118,1,619,0,4,40,0,0,77
Dec,1933,-2.6,-10.1,-6.3,239,-9999.0,212,0,751,0,1,202,0,0,65
Jan,1934,-2.3,-9.4,-5.9,98,-9999.0,202,0,740,0,1,74,0,0,70
Feb,1934,-1.3,-10.3,-5.8,13,-9999.0,181,0,662,0,1,12,0,0,63
Mar,1934,1.9,-7.4,-2.8,108,-9999.0,121,0,645,0,2,96,0,0,63
Apr,1934,9.5,-3.3,3.1,33,-9999.0,21,23,448,0,5,12,58,24,56
May,1934,11.7,-0.7,5.5,67,-9999.0,4,54,387,0,12,16,80,13,59
Jun,1934,15.3,1.2,8.2,21,-9999.0,1,104,294,0,18,1,99,78,55
Jul,1934,18.4,3.9,11.2,17,-9999.0,0,191,212,1,28,0,111,93,55
Aug,1934,18.8,4.1,11.4,31,-9999.0,0,198,206,2,27,1,96,65,55
Sep,1934,9.7,0.8,5.2,92,-9999.0,5,49,384,0,16,20,42,0,70
Oct,1934,5.4,-1.6,1.9,85,-9999.0,31,24,500,0,10,29,22,0,74
Nov,1934,0.1,-5.4,-2.6,109,-9999.0,118,0,619,1,4,66,0,0,77
Dec,1934,-4.8,-10.8,-7.8,171,-9999.0,253,0,797,0,1,156,0,0,68
Jan,1935,-6.7,-14.2,-10.5,177,-9999.0,327,0,882,0,0,169,0,0,67
Feb,1935,-2.8,-10.6,-6.7,53,-9999.0,203,0,687,0,1,49,0,0,67
Mar,1935,-3.5,-11.3,-7.4,104,-9999.0,242,0,789,0,0,103,0,0,67
Apr,1935,2.0,-8.9,-3.4,36,-9999.0,133,0,643,0,1,35,0,0,57
May,1935,9.4,-3.4,3.0,35,-9999.0,16,24,466,0,5,18,72,37,56
Jun,1935,13.3,0.8,7.0,104,-9999.0,2,78,329,0,17,13,89,0,60
Jul,1935,16.4,4.3,10.3,89,-9999.0,0,163,238,0,28,3,98,10,62
Aug,1935,15.8,3.3,9.5,39,-9999.0,0,138,265,0,26,2,83,44,60
Sep,1935,14.7,1.3,8.0,17,-9999.0,2,104,299,1,18,2,58,41,57
Oct,1935,4.4,-4.3,0.1,111,-9999.0,57,14,557,0,4,68,22,0,67
Nov,1935,-3.4,-9.7,-6.6,41,-9999.0,208,0,736,1,1,36,0,0,73
Dec,1935,-2.7,-8.5,-5.6,61,-9999.0,192,0,729,0,1,49,0,0,74
Jan,1936,-4.0,-11.1,-7.6,131,-9999.0,245,0,792,0,1,113,0,0,70
Feb,1936,-13.8,-23.1,-18.4,171,-9999.0,516,0,1016,0,0,171,0,0,57
Mar,1936,-2.9,-10.9,-6.9,60,-9999.0,230,0,774,0,0,59,0,0,66
Apr,1936,5.5,-6.0,-0.2,58,-9999.0,61,12,547,0,2,46,0,0,58
May,1936,11.9,0.2,6.0,62,-9999.0,3,63,372,0,15,12,79,17,62
Jun,1936,13.9,2.7,8.3,133,-9999.0,1,105,293,0,23,9,88,0,64
Jul,1936,19.3,4.6,12.0,60,-9999.0,0,217,187,2,29,1,115,54,55
Aug,1936,18.6,4.7,11.6,34,-9999.0,0,206,199,2,28,1,94,60,57
Sep,1936,11.1,-0.1,5.5,43,-9999.0,5,53,376,0,14,9,48,6,63
Oct,1936,7.8,-3.1,2.3,22,-9999.0,27,27,487,0,6,6,28,6,62
Nov,1936,-2.3,-9.3,-5.8,21,-9999.0,193,1,714,0,1,18,0,0,71
Dec,1936,-4.1,-11.1,-7.6,111,-9999.0,247,0,790,0,1,100,0,0,75
Jan,1937,-13.9,-23.2,-18.6,191,-9999.0,576,0,1131,0,0,190,0,0,57
Feb,1937,-7.5,-16.3,-11.9,242,-9999.0,335,0,833,0,0,241,0,0,62
Mar,1937,-1.2,-9.5,-5.4,59,-9999.0,190,1,726,0,1,57,0,0,66
Apr,1937,2.3,-6.1,-1.9,65,-9999.0,95,7,597,0,2,59,0,0,67
May,1937,10.0,-2.2,3.9,41,-9999.0,10,33,438,0,7,17,73,32,59
Jun,1937,14.3,2.2,8.2,103,-9999.0,1,104,293,0,22,7,92,0,61
Jul,1937,18.8,5.8,12.3,52,-9999.0,0,227,178,2,30,1,109,57,60
Aug,1937,16.0,2.8,9.4,22,-9999.0,0,134,269,0,24,1,84,62,58
Sep,1937,14.7,2.1,8.4,59,-9999.0,1,113,289,2,20,5,58,0,60
Oct,1937,7.0,-1.2,2.9,65,-9999.0,22,31,470,0,11,14,25,0,71
Nov,1937,-2.2,-7.3,-4.8,225,-9999.0,169,3,682,0,2,176,0,0,78
Dec,1937,-3.5,-10.4,-6.9,122,-9999.0,229,0,770,0,1,107,0,0,70
Jan,1938,-3.9,-10.7,-7.3,95,-9999.0,239,0,785,0,1,81,0,0,71
Feb,1938,-5.2,-12.3,-8.7,199,-9999.0,250,0,745,0,0,194,0,0,69
Mar,1938,-1.5,-9.2,-5.3,61,-9999.0,189,0,724,0,1,59,0,0,68
Apr,1938,5.1,-6.5,-0.7,22,-9999.0,70,3,561,0,2,18,0,0,57
May,1938,10.5,-1.9,4.3,21,-9999.0,8,37,425,0,8,8,75,55,58
Jun,1938,16.8,2.9,9.9,39,-9999.0,0,148,245,1,24,1,104,65,57
Jul,1938,20.6,5.5,13.1,34,-9999.0,0,252,148,3,30,0,121,87,54
Aug,1938,16.9,3.1,10.0,35,-9999.0,0,153,249,0,25,2,89,54,57
Sep,1938,16.6,3.7,10.2,61,-9999.0,1,162,236,3,24,3,62,1,59
Oct,1938,6.5,-2.0,2.2,107,-9999.0,28,26,490,0,9,32,25,0,69
Nov,1938,-3.3,-10.1,-6.7,71,-9999.0,211,0,741,1,1,63,0,0,71
Dec,1938,-4.6,-11.8,-8.2,175,-9999.0,263,0,808,0,0,162,0,0,71
Jan,1939,-3.1,-10.2,-6.7,145,-9999.0,222,0,764,0,1,117,0,0,70
Feb,1939,-6.7,-16.2,-11.5,92,-9999.0,323,0,821,0,0,91,0,0,59
Mar,1939,-1.0,-10.1,-5.5,42,-9999.0,195,0,732,0,1,41,0,0,62
Apr,1939,6.5,-4.8,0.8,9,-9999.0,44,10,515,0,3,6,48,39,59
May,1939,10.7,-1.4,4.7,54,-9999.0,7,41,414,0,9,18,76,21,59
Jun,1939,10.6,0.4,5.5,104,-9999.0,3,52,375,0,15,25,75,0,66
Jul,1939,18.5,4.6,11.5,23,-9999.0,0,202,201,1,29,1,110,87,57
Aug,1939,20.0,4.5,12.2,13,-9999.0,0,224,181,3,28,0,101,89,53
Sep,1939,13.0,1.5,7.3,26,-9999.0,2,86,323,1,19,3,52,26,63
Oct,1939,5.2,-2.8,1.2,96,-9999.0,40,19,522,0,7,42,23,0,71
Nov,1939,0.9,-5.3,-2.2,51,-9999.0,107,1,606,0,4,29,0,0,75
Dec,1939,-0.3,-6.2,-3.2,115,-9999.0,129,1,655,0,3,66,0,0,69
Jan,1940,-3.7,-11.3,-7.5,65,-9999.0,243,0,790,0,1,56,0,0,68
Feb,1940,-3.3,-9.3,-6.3,142,-9999.0,193,0,676,0,1,130,0,0,74
Mar,1940,1.7,-6.8,-2.5,108,-9999.0,116,0,639,0,2,95,0,0,66
Apr,1940,5.1,-4.5,0.3,41,-9999.0,53,5,532,0,4,31,43,2,64
May,1940,11.2,-0.5,5.4,71,-9999.0,5,52,392,0,12,18,77,6,61
Jun,1940,16.5,1.9,9.2,35,-9999.0,1,129,265,0,21,1,104,69,54
Jul,1940,19.3,5.8,12.5,54,-9999.0,0,235,170,2,30,1,112,57,58
Aug,1940,19.0,4.0,11.5,12,-9999.0,0,201,203,2,27,0,97,86,54
Sep,1940,15.5,4.5,10.0,46,-9999.0,1,157,241,3,25,2,57,11,65
Oct,1940,6.3,-0.1,3.1,156,-9999.0,20,33,463,0,14,31,22,0,78
Nov,1940,-4.6,-11.1,-7.8,100,-9999.0,236,0,774,1,1,92,0,0,72
Dec,1940,-3.1,-9.1,-6.1,77,-9999.0,206,0,744,0,1,64,0,0,75
Jan,1941,-3.1,-8.9,-6.0,81,-9999.0,204,0,744,0,1,63,0,0,75
Feb,1941,-2.0,-10.4,-6.2,57,-9999.0,191,0,674,0,1,52,0,0,65
Mar,1941,3.3,-7.3,-2.0,47,-9999.0,104,0,622,0,2,39,0,0,60
Apr,1941,8.0,-5.0,1.5,48,-9999.0,36,11,496,0,3,29,54,5,54
May,1941,8.7,-0.6,4.1,100,-9999.0,9,34,433,0,12,40,65,0,68
Jun,1941,13.0,2.2,7.6,158,-9999.0,1,90,313,0,22,15,84,0,65
Jul,1941,20.0,6.2,13.1,61,-9999.0,0,253,148,3,30,1,115,54,58
Aug,1941,16.7,4.8,10.7,93,-9999.0,0,176,227,1,29,4,84,0,62
Sep,1941,7.7,0.5,4.1,151,-9999.0,8,36,417,0,16,43,36,0,75
Oct,1941,4.4,-2.5,0.9,71,-9999.0,44,18,531,0,8,34,21,0,74
Nov,1941,0.2,-7.0,-3.4,62,-9999.0,136,0,641,1,2,42,0,0,71
Dec,1941,-2.9,-9.9,-6.4,100,-9999.0,215,0,753,0,1,85,0,0,74
Jan,1942,-5.2,-13.1,-9.1,61,-9999.0,286,0,841,0,0,57,0,0,66
Feb,1942,-3.7,-11.3,-7.5,75,-9999.0,223,0,711,0,0,71,0,0,68
Mar,1942,-0.6,-10.0,-5.3,27,-9999.0,188,0,724,0,1,26,0,0,62
Apr,1942,5.8,-5.7,0.1,65,-9999.0,56,5,538,0,2,50,47,0,58
May,1942,7.3,-1.8,2.7,140,-9999.0,18,22,473,0,8,76,60,0,68
Jun,1942,11.4,0.9,6.2,101,-9999.0,2,62,356,0,17,19,79,0,65
Jul,1942,17.9,5.5,11.7,112,-9999.0,0,207,196,1,30,2,104,0,61
Aug,1942,18.9,5.2,12.0,20,-9999.0,0,218,187,2,29,1,95,75,58
Sep,1942,14.6,1.2,7.9,8,-9999.0,2,101,303,1,18,1,58,50,57
Oct,1942,7.0,-3.0,2.0,61,-9999.0,30,24,498,0,7,20,26,0,65
Nov,1942,-3.0,-9.6,-6.3,91,-9999.0,203,0,728,1,1,80,0,0,72
Dec,1942,-3.7,-10.4,-7.1,129,-9999.0,233,0,773,0,1,114,0,0,71
Jan,1943,-10.9,-18.9,-14.9,136,-9999.0,463,0,1017,0,0,134,0,0,64
Feb,1943,-2.2,-11.1,-6.7,67,-9999.0,203,0,687,0,0,63,0,0,63
Mar,1943,-3.4,-13.0,-8.2,62,-9999.0,261,0,814,0,0,62,0,0,60
Apr,1943,6.6,-5.0,0.8,41,-9999.0,44,12,515,0,3,28,49,8,58
May,1943,7.6,-3.9,1.9,32,-9999.0,27,17,500,0,4,20,65,33,59
Jun,1943,11.5,-0.6,5.5,77,-9999.0,3,51,376,0,11,19,82,5,60
Jul,1943,18.6,4.2,11.4,32,-9999.0,0,198,204,1,28,1,111,80,56
Aug,1943,16.7,4.0,10.3,48,-9999.0,0,163,239,1,27,2,86,38,60
Sep,1943,15.5,0.5,8.0,12,-9999.0,2,103,301,1,16,1,62,50,53
Oct,1943,6.0,-1.9,2.0,123,-9999.0,30,24,496,0,9,40,24,0,71
Nov,1943,-0.4,-6.7,-3.5,31,-9999.0,139,1,645,0,2,21,0,0,74
Dec,1943,-3.5,-11.8,-7.6,47,-9999.0,249,0,792,0,0,42,0,0,71
Jan,1944,-4.2,-13.0,-8.6,60,-9999.0,269,0,825,0,0,54,0,0,62
Feb,1944,-4.6,-13.9,-9.2,133,-9999.0,260,0,758,0,0,130,0,0,60
Mar,1944,-2.6,-12.3,-7.4,47,-9999.0,243,0,790,0,0,46,0,0,60
Apr,1944,5.4,-6.1,-0.3,71,-9999.0,63,3,550,0,2,58,0,0,58
May,1944,9.8,-2.1,3.8,80,-9999.0,10,32,439,0,8,34,72,0,60
Jun,1944,13.8,1.8,7.8,95,-9999.0,1,94,306,0,20,8,90,0,61
Jul,1944,18.8,4.5,11.6,46,-9999.0,0,205,198,1,29,1,112,65,56
Aug,1944,16.6,3.4,10.0,29,-9999.0,0,153,249,0,26,1,87,58,58
Sep,1944,13.4,2.1,7.8,89,-9999.0,2,98,307,1,20,9,53,0,63
Oct,1944,8.1,-0.6,3.7,53,-9999.0,16,40,444,0,13,8,27,0,70
Nov,1944,-2.1,-7.5,-4.8,132,-9999.0,171,0,684,1,2,104,0,0,77
Dec,1944,-5.1,-12.6,-8.8,86,-9999.0,278,0,828,0,0,81,0,0,65
Jan,1945,-3.9,-10.9,-7.4,110,-9999.0,241,0,787,0,1,94,0,0,70
Feb,1945,-3.9,-11.8,-7.9,139,-9999.0,231,0,720,0,0,133,0,0,67
Mar,1945,-2.3,-10.3,-6.3,65,-9999.0,214,0,755,0,1,64,0,0,66
Apr,1945,1.6,-8.3,-3.4,29,-9999.0,132,0,641,0,1,28,0,0,61
May,1945,10.3,-2.1,4.1,52,-9999.0,9,34,432,0,7,21,75,23,58
Jun,1945,12.3,0.6,6.5,62,-9999.0,2,68,346,0,16,10,84,22,62
Jul,1945,19.6,4.4,12.0,18,-9999.0,0,217,186,2,29,0,117,98,54
Aug,1945,20.1,4.6,12.3,6,-9999.0,0,227,178,3,28,0,102,96,53
Sep,1945,11.2,-0.1,5.5,65,-9999.0,5,54,375,0,14,13,48,0,63
Oct,1945,6.4,-2.7,1.8,217,-9999.0,32,23,504,0,7,77,25,0,67
Nov,1945,-3.8,-9.6,-6.7,110,-9999.0,211,0,741,1,1,97,0,0,75
Dec,1945,-4.2,-10.6,-7.4,111,-9999.0,242,0,785,0,1,100,0,0,68
Jan,1946,-4.1,-11.7,-7.9,134,-9999.0,253,0,803,0,1,117,0,0,67
Feb,1946,-3.3,-11.4,-7.3,91,-9999.0,219,0,706,0,0,87,0,0,66
Mar,1946,0.1,-8.5,-4.2,59,-9999.0,159,0,690,0,1,56,0,0,64
Apr,1946,4.8,-5.4,-0.3,42,-9999.0,63,2,549,0,2,34,0,0,62
May,1946,12.0,-1.9,5.0,51,-9999.0,6,47,402,0,8,15,82,32,54
Jun,1946,11.7,0.3,6.0,109,-9999.0,3,59,361,0,15,22,81,0,62
Jul,1946,18.0,4.0,11.0,20,-9999.0,0,184,218,0,28,1,108,88,56
Aug,1946,18.6,3.5,11.0,19,-9999.0,0,186,218,2,26,1,96,77,54
Sep,1946,12.3,1.1,6.7,59,-9999.0,3,74,339,0,17,8,51,0,63
Oct,1946,3.3,-5.1,-0.9,101,-9999.0,76,10,588,0,3,75,0,0,68
Nov,1946,-4.0,-11.9,-8.0,97,-9999.0,240,0,779,1,0,90,0,0,66
Dec,1946,-4.0,-11.9,-8.0,81,-9999.0,257,0,802,0,0,74,0,0,72
Jan,1947,-5.8,-14.3,-10.1,95,-9999.0,315,0,870,0,0,90,0,0,63
Feb,1947,-1.6,-11.4,-6.5,73,-9999.0,199,0,683,0,0,68,0,0,60
Mar,1947,1.6,-9.0,-3.7,57,-9999.0,144,0,673,0,1,53,0,0,58
Apr,1947,5.4,-5.5,0.0,33,-9999.0,57,5,540,0,2,26,0,0,60
May,1947,11.9,-1.3,5.3,19,-9999.0,5,50,394,0,10,5,81,62,56
Jun,1947,11.0,0.9,6.0,119,-9999.0,3,59,361,0,17,24,76,0,66
Jul,1947,17.9,3.9,10.9,68,-9999.0,0,181,221,0,28,2,108,40,56
Aug,1947,15.6,3.4,9.5,23,-9999.0,0,138,265,0,26,1,82,59,61
Sep,1947,13.0,1.8,7.4,49,-9999.0,2,89,319,1,19,6,52,3,63
Oct,1947,4.8,-1.5,1.7,159,-9999.0,34,22,508,0,10,59,21,0,77
Nov,1947,-2.9,-8.9,-5.9,78,-9999.0,195,0,717,1,1,66,0,0,75
Dec,1947,-2.8,-9.9,-6.3,76,-9999.0,212,0,751,0,1,64,0,0,66
Jan,1948,-3.6,-12.1,-7.8,39,7.6,251,0,801,0,1,34,0,0,64
Feb,1948,-5.9,-14.6,-10.2,124,10.9,289,0,786,0,0,123,0,0,63
Mar,1948,-2.6,-12.3,-7.5,42,22.5,244,0,791,0,0,42,0,0,60
Apr,1948,1.7,-7.2,-2.8,132,13.5,116,0,623,0,1,126,0,0,64
May,1948,8.0,-1.0,3.5,87,-2.3,12,28,451,0,11,41,62,0,69
Jun,1948,15.7,3.6,9.6,98,-4.3,0,141,251,1,25,3,96,0,61
Jul,1948,15.6,3.3,9.5,85,13.7,0,136,266,0,26,4,96,11,61
Aug,1948,14.3,4.1,9.2,128,-14.5,0,128,275,0,27,8,74,0,67
Sep,1948,12.3,0.7,6.5,33,4.4,3,70,346,0,16,5,51,18,62
Oct,1948,5.9,-4.3,0.8,43,9.6,45,17,534,0,4,21,25,0,63
Nov,1948,-2.5,-9.4,-5.9,96,5.5,196,0,718,1,1,81,0,0,71
Dec,1948,-7.8,-16.5,-12.1,111,3.7,377,0,930,0,0,110,0,0,70
Jan,1949,-10.2,-21.4,-15.8,54,11.5,491,0,1045,0,0,54,0,0,51
Feb,1949,-7.8,-17.0,-12.4,164,11.0,350,0,847,0,0,164,0,0,60
Mar,1949,-2.1,-10.5,-6.3,70,17.5,215,0,755,0,0,69,0,0,65
Apr,1949,6.6,-5.1,0.8,37,11.5,45,12,518,0,3,26,49,11,58
May,1949,11.5,-0.6,5.4,45,21.7,4,53,390,0,12,11,78,33,60
Jun,1949,12.8,0.3,6.5,31,16.7,2,69,344,0,14,5,87,56,59
Jul,1949,16.8,3.7,10.3,47,11.7,0,161,240,0,27,2,102,55,59
Aug,1949,17.0,3.8,10.4,52,11.5,0,164,239,1,27,2,88,35,59
Sep,1949,13.5,1.0,7.3,33,13.4,2,86,322,1,17,4,55,22,60
Oct,1949,4.0,-4.9,-0.4,60,2.5,67,12,574,0,4,41,0,0,66
Nov,1949,1.9,-4.7,-1.4,69,1.5,89,5,581,0,5,33,0,0,74
Dec,1949,-5.7,-13.8,-9.8,216,4.7,300,0,858,0,0,208,0,0,62
Jan,1950,-16.8,-26.5,-21.7,75,6.9,671,0,1226,0,0,75,0,0,54
Feb,1950,-4.5,-11.8,-8.1,100,7.5,237,0,728,0,0,97,0,0,69
Mar,1950,-3.2,-10.5,-6.9,112,14.4,230,2,773,0,0,111,0,0,69
Apr,1950,2.2,-7.4,-2.6,66,18.9,111,9,616,0,1,62,0,0,62
May,1950,7.6,-3.7,2.0,27,16.7,26,17,498,0,4,17,64,37,60
Jun,1950,14.5,1.7,8.1,39,5.7,1,102,297,0,20,3,94,54,59
Jul,1950,18.1,4.3,11.2,54,17.7,0,192,210,1,29,1,108,55,57
Aug,1950,17.6,4.1,10.8,37,12.5,0,179,224,1,27,1,90,53,58
Sep,1950,15.1,1.1,8.1,42,25.5,2,106,297,1,17,4,60,18,56
