Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Oct,1925,5.7,-5.1,0.3,99,-9999.0,54,15,551,0,3,57,32,0,61
Nov,1925,0.7,-9.8,-4.6,207,-9999.0,165,0,676,0,1,159,0,0,58
Dec,1925,-1.4,-10.9,-6.2,178,-9999.0,208,0,746,0,1,149,0,0,47
Jan,1926,-3.3,-16.7,-10.0,169,-9999.0,313,0,868,0,0,160,0,0,46
Feb,1926,-0.3,-11.1,-5.7,180,-9999.0,179,0,660,0,0,162,0,0,56
Mar,1926,2.9,-11.6,-4.3,145,-9999.0,162,0,694,0,0,139,0,0,46
Apr,1926,10.7,-4.5,3.1,108,-9999.0,21,30,447,0,4,38,70,0,49
May,1926,13.3,-0.6,6.3,99,-9999.0,3,68,362,0,12,17,93,0,55
Jun,1926,20.0,2.7,11.3,37,-9999.0,0,191,201,2,23,0,129,92,48
Jul,1926,22.5,5.8,14.2,51,-9999.0,0,285,122,5,30,0,139,88,51
Aug,1926,21.1,4.8,13.0,73,-9999.0,0,249,157,4,29,1,117,43,51
Sep,1926,15.1,-2.6,6.2,138,-9999.0,3,65,354,0,7,22,73,0,44
Oct,1926,9.6,-4.1,2.7,76,-9999.0,23,30,475,0,5,18,40,0,53
Nov,1926,2.6,-5.2,-1.3,262,-9999.0,87,7,579,0,4,124,0,0,70
Dec,1926,-3.4,-14.2,-8.8,121,-9999.0,278,0,828,0,0,114,0,0,61
Jan,1927,-3.0,-14.9,-9.0,233,-9999.0,277,0,835,0,0,214,0,0,51
Feb,1927,-2.8,-13.9,-8.3,243,-9999.0,241,0,733,0,0,236,0,0,54
Mar,1927,0.8,-12.2,-5.7,130,-9999.0,200,0,737,0,0,128,0,0,49
Apr,1927,5.3,-7.2,-0.9,144,-9999.0,74,9,568,0,1,124,0,0,54
May,1927,9.1,-2.1,3.5,98,-9999.0,12,29,450,0,7,46,74,0,61
Jun,1927,17.4,3.0,10.2,96,-9999.0,0,157,235,1,24,2,113,16,55
Jul,1927,22.0,5.1,13.6,70,-9999.0,0,266,138,4,29,1,137,67,50
Aug,1927,19.3,3.5,11.4,68,-9999.0,0,198,206,2,26,2,109,41,52
Sep,1927,14.9,1.1,8.0,159,-9999.0,2,102,302,1,17,15,69,0,56
Oct,1927,9.8,-3.3,3.2,102,-9999.0,19,34,460,0,6,19,41,0,55
Nov,1927,1.4,-4.5,-1.6,273,-9999.0,93,7,587,0,5,137,0,0,76
Dec,1927,-5.9,-17.9,-11.9,207,-9999.0,371,0,924,0,0,204,0,0,55
Jan,1928,-2.5,-12.7,-7.6,193,-9999.0,245,0,793,0,0,167,0,0,58
Feb,1928,-2.1,-17.3,-9.7,145,-9999.0,269,0,772,0,0,143,0,0,40
Mar,1928,2.9,-10.5,-3.8,170,-9999.0,149,0,679,0,0,160,0,0,49
Apr,1928,4.5,-9.0,-2.3,93,-9999.0,104,4,607,0,1,87,0,0,50
May,1928,14.9,-0.3,7.3,110,-9999.0,2,90,331,0,13,12,101,0,52
Jun,1928,14.3,0.5,7.4,131,-9999.0,1,85,319,0,15,14,100,0,56
Jul,1928,21.9,5.4,13.7,63,-9999.0,0,269,135,4,30,1,136,73,51
Aug,1928,21.2,2.3,11.8,45,-9999.0,0,211,194,2,23,1,121,76,45
Sep,1928,18.8,-0.3,9.2,27,-9999.0,1,135,264,2,13,2,85,58,43
Oct,1928,9.4,-4.3,2.5,103,-9999.0,25,28,481,0,4,27,40,0,53
Nov,1928,0.7,-9.2,-4.2,182,-9999.0,157,1,667,0,1,136,0,0,60
Dec,1928,-4.4,-17.5,-10.9,159,-9999.0,340,0,893,0,0,155,0,0,50
Jan,1929,-6.7,-19.9,-13.3,248,-9999.0,414,0,969,0,0,244,0,0,45
Feb,1929,-6.3,-20.1,-13.2,128,-9999.0,372,0,870,0,0,128,0,0,43
Mar,1929,0.7,-11.9,-5.6,163,-9999.0,196,2,733,0,0,160,0,0,50
Apr,1929,3.2,-7.9,-2.3,138,-9999.0,106,7,610,0,1,129,0,0,57
May,1929,11.6,-4.4,3.6,50,-9999.0,12,30,447,0,3,23,88,39,47
Jun,1929,17.0,0.8,8.9,72,-9999.0,1,120,275,0,16,3,114,42,50
Jul,1929,23.4,5.8,14.6,45,-9999.0,0,296,112,7,30,0,145,100,48
Aug,1929,23.7,5.8,14.7,45,-9999.0,0,300,108,9,30,0,129,84,48
Sep,1929,13.9,-0.5,6.7,115,-9999.0,3,74,341,0,12,16,67,0,54
Oct,1929,10.7,-4.9,2.9,106,-9999.0,22,31,470,0,4,24,43,0,48
Nov,1929,0.7,-13.0,-6.2,88,-9999.0,201,2,725,0,0,76,0,0,47
Dec,1929,0.6,-10.2,-4.8,234,-9999.0,170,1,703,0,1,170,0,0,45
Jan,1930,-8.6,-23.8,-16.2,162,-9999.0,504,0,1059,0,0,161,0,0,38
Feb,1930,0.7,-9.1,-4.2,246,-9999.0,142,3,618,0,1,197,0,0,61
Mar,1930,1.8,-11.1,-4.7,148,-9999.0,171,6,704,0,0,142,0,0,50
Apr,1930,10.8,-3.3,3.8,162,-9999.0,17,43,428,0,6,43,69,0,53
May,1930,11.1,-1.7,4.7,148,-9999.0,7,42,413,2,9,49,83,0,57
Jun,1930,17.4,0.5,9.0,92,-9999.0,1,123,272,0,16,4,117,25,48
Jul,1930,23.1,5.7,14.4,61,-9999.0,0,291,116,6,30,0,143,82,49
Aug,1930,20.2,7.3,13.7,104,-9999.0,0,272,134,6,30,1,106,3,60
Sep,1930,16.0,0.8,8.4,76,-9999.0,1,113,289,2,17,6,73,0,53
Oct,1930,6.6,-3.8,1.4,156,-9999.0,37,20,516,0,5,64,33,0,63
Nov,1930,1.0,-13.5,-6.3,199,-9999.0,202,4,727,0,0,173,0,0,44
Dec,1930,-5.2,-18.5,-11.9,85,-9999.0,369,0,922,0,0,83,0,0,57
Jan,1931,-3.6,-15.4,-9.5,87,-9999.0,297,0,852,0,0,81,0,0,52
Feb,1931,-0.9,-14.6,-7.8,66,-9999.0,229,0,718,0,0,63,0,0,46
Mar,1931,0.3,-12.0,-5.8,138,-9999.0,203,0,741,0,0,135,0,0,51
Apr,1931,7.4,-6.2,0.6,116,-9999.0,47,15,521,0,2,82,58,0,52
May,1931,12.0,-2.9,4.5,101,-9999.0,7,40,417,0,6,35,89,0,51
Jun,1931,20.2,3.0,11.6,61,-9999.0,0,199,193,3,24,1,130,69,48
Jul,1931,24.7,5.6,15.2,63,-9999.0,0,316,97,9,30,0,153,91,45
Aug,1931,22.2,4.6,13.4,46,-9999.0,0,262,144,5,28,1,123,77,48
Sep,1931,16.0,0.4,8.2,38,-9999.0,1,107,295,2,15,3,74,36,51
Oct,1931,9.5,-3.9,2.8,72,-9999.0,23,30,474,0,5,17,40,0,54
Nov,1931,-0.4,-12.6,-6.5,66,-9999.0,207,0,735,0,0,58,0,0,51
Dec,1931,-4.1,-16.6,-10.3,114,-9999.0,323,0,875,0,0,111,0,0,45
Jan,1932,-7.2,-19.7,-13.5,96,-9999.0,420,0,974,0,0,95,0,0,47
Feb,1932,-2.7,-16.1,-9.4,165,-9999.0,264,0,764,0,0,162,0,0,46
Mar,1932,-1.3,-13.2,-7.2,187,-9999.0,239,0,784,0,0,186,0,0,52
Apr,1932,5.8,-6.3,-0.2,110,-9999.0,61,12,547,0,2,88,0,0,56
May,1932,12.4,-1.5,5.5,67,-9999.0,4,53,389,0,9,17,90,23,54
Jun,1932,16.5,2.1,9.3,112,-9999.0,0,132,261,0,21,4,109,0,55
Jul,1932,21.6,5.2,13.4,46,-9999.0,0,262,141,4,30,0,135,89,51
Aug,1932,21.6,3.4,12.5,32,-9999.0,0,233,173,3,26,1,121,89,47
Sep,1932,17.7,-0.5,8.6,7,-9999.0,1,118,282,2,13,1,81,74,45
Oct,1932,7.3,-6.1,0.6,35,-9999.0,48,16,540,0,2,19,36,1,53
Nov,1932,2.8,-8.0,-2.6,75,-9999.0,117,6,618,0,2,45,0,0,59
Dec,1932,-7.6,-20.0,-13.8,120,-9999.0,429,0,982,0,0,119,0,0,48
Jan,1933,-4.5,-12.8,-8.7,145,-9999.0,270,0,826,0,0,131,0,0,64
Feb,1933,-8.0,-21.1,-14.6,168,-9999.0,409,0,907,0,0,167,0,0,45
Mar,1933,0.8,-13.1,-6.2,52,-9999.0,211,4,751,0,0,51,0,0,46
Apr,1933,4.9,-8.9,-2.0,64,-9999.0,97,10,599,0,1,59,0,0,50
May,1933,9.2,-3.6,2.8,97,-9999.0,17,23,471,1,4,52,76,0,56
Jun,1933,21.4,3.3,12.4,21,-9999.0,0,222,170,4,25,0,136,116,47
Jul,1933,24.6,5.6,15.1,10,-9999.0,0,315,98,9,30,0,153,143,45
Aug,1933,21.1,3.6,12.4,40,-9999.0,0,230,176,3,27,1,118,79,48
Sep,1933,17.0,0.4,8.7,36,-9999.0,1,120,280,2,15,3,77,41,49
Oct,1933,13.6,-3.7,5.0,2,-9999.0,10,55,405,0,5,0,51,48,45
Nov,1933,5.0,-9.0,-2.0,25,-9999.0,102,9,599,0,1,13,0,0,49
Dec,1933,1.3,-8.1,-3.4,130,-9999.0,132,4,659,0,2,77,0,0,45
Jan,1934,-1.9,-12.0,-7.0,118,-9999.0,230,0,774,0,1,98,0,0,58
Feb,1934,3.6,-9.5,-3.0,127,-9999.0,114,1,583,0,1,87,0,0,51
Mar,1934,6.8,-6.3,0.3,86,-9999.0,61,11,552,0,2,47,44,0,53
Apr,1934,12.5,-3.8,4.4,55,-9999.0,13,43,410,0,5,11,77,22,47
May,1934,18.2,-0.3,8.9,19,-9999.0,1,132,281,0,13,1,119,101,44
Jun,1934,17.1,1.1,9.1,80,-9999.0,1,125,269,0,18,3,114,34,51
Jul,1934,24.6,5.4,15.0,31,-9999.0,0,312,101,8,30,0,153,122,45
Aug,1934,24.2,4.8,14.5,20,-9999.0,0,293,114,8,29,0,133,114,44
Sep,1934,14.2,-1.1,6.6,51,-9999.0,3,72,344,0,11,8,68,17,51
Oct,1934,12.4,-2.4,5.0,62,-9999.0,10,55,405,0,8,5,47,0,52
Nov,1934,3.4,-6.7,-1.7,134,-9999.0,96,5,591,0,2,69,0,0,61
Dec,1934,-3.0,-13.2,-8.1,124,-9999.0,261,0,806,0,0,114,0,0,62
Jan,1935,-2.9,-14.7,-8.8,87,-9999.0,273,0,830,0,0,80,0,0,51
Feb,1935,-0.7,-15.9,-8.3,77,-9999.0,240,0,732,0,0,75,0,0,41
Mar,1935,-0.3,-11.9,-6.1,140,-9999.0,210,0,749,0,0,138,0,0,53
Apr,1935,5.0,-6.4,-0.7,141,-9999.0,70,8,561,0,2,119,0,0,57
May,1935,9.7,-2.9,3.4,81,-9999.0,13,28,452,0,6,38,78,0,57
Jun,1935,18.3,1.5,9.9,18,-9999.0,0,149,243,1,19,0,121,102,49
Jul,1935,24.3,4.6,14.4,13,-9999.0,0,292,116,6,29,0,153,139,44
Aug,1935,22.8,3.7,13.3,22,-9999.0,0,258,148,5,27,0,127,105,45
Sep,1935,19.1,0.5,9.8,16,-9999.0,1,151,247,3,16,1,85,70,45
Oct,1935,10.1,-5.3,2.4,36,-9999.0,26,27,485,0,3,10,42,7,48
Nov,1935,-1.7,-12.6,-7.2,93,-9999.0,216,0,754,0,0,84,0,0,55
Dec,1935,-2.8,-15.7,-9.3,108,-9999.0,289,0,842,0,0,103,0,0,58
Jan,1936,-5.6,-17.3,-11.4,246,-9999.0,356,0,911,0,0,238,0,0,51
Feb,1936,-3.9,-14.7,-9.3,300,-9999.0,261,0,761,0,0,294,0,0,55
Mar,1936,-0.3,-13.5,-6.9,124,-9999.0,231,1,775,0,0,123,0,0,48
Apr,1936,6.9,-7.2,-0.2,74,-9999.0,60,13,545,0,1,59,0,0,50
May,1936,16.1,-1.0,7.5,38,-9999.0,1,95,325,0,11,4,108,71,47
Jun,1936,20.0,3.6,11.8,75,-9999.0,0,205,187,3,25,1,127,53,51
Jul,1936,24.0,8.2,16.1,44,-9999.0,0,345,73,15,31,0,144,99,53
Aug,1936,21.7,5.3,13.5,58,-9999.0,0,266,140,5,29,1,119,61,51
Sep,1936,16.9,-1.2,7.9,24,-9999.0,2,100,305,1,11,2,78,54,45
Oct,1936,11.1,-5.1,3.0,24,-9999.0,21,33,466,0,3,5,45,20,46
Nov,1936,4.0,-13.1,-4.5,21,-9999.0,164,3,676,0,0,16,0,0,39
Dec,1936,-2.6,-12.9,-7.8,108,-9999.0,251,0,795,0,0,98,0,0,48
Jan,1937,-11.1,-22.4,-16.7,131,-9999.0,520,0,1075,0,0,131,0,0,51
Feb,1937,-3.8,-16.2,-10.0,206,-9999.0,283,0,780,0,0,203,0,0,49
Mar,1937,1.4,-12.7,-5.6,143,-9999.0,197,6,734,0,0,140,0,0,46
Apr,1937,4.2,-7.9,-1.9,128,-9999.0,94,12,595,0,1,117,0,0,55
May,1937,14.5,-1.4,6.5,29,-9999.0,3,72,356,3,9,5,100,71,50
Jun,1937,17.0,1.5,9.3,58,-9999.0,0,131,262,0,19,2,113,55,52
Jul,1937,22.5,6.6,14.5,74,-9999.0,0,294,113,7,30,0,137,63,53
Aug,1937,23.2,3.9,13.5,8,-9999.0,0,266,140,5,27,0,129,121,44
Sep,1937,18.7,1.4,10.0,40,-9999.0,1,158,240,3,18,2,83,43,48
Oct,1937,11.5,-3.3,4.1,73,-9999.0,14,44,431,0,6,9,45,0,51
Nov,1937,1.6,-8.1,-3.3,143,-9999.0,133,8,638,0,2,95,0,0,62
Dec,1937,-2.2,-11.5,-6.8,149,-9999.0,227,0,767,0,1,130,0,0,58
Jan,1938,-2.9,-14.6,-8.8,124,-9999.0,272,0,829,0,0,113,0,0,52
Feb,1938,-2.0,-12.9,-7.4,113,-9999.0,221,0,708,0,0,108,0,0,55
Mar,1938,-0.2,-10.0,-5.1,236,-9999.0,182,0,717,0,1,230,0,0,60
Apr,1938,6.8,-6.5,0.1,78,-9999.0,55,9,536,0,2,60,56,0,52
May,1938,10.3,-1.8,4.3,98,-9999.0,8,37,426,0,8,37,79,0,59
Jun,1938,18.5,2.9,10.7,62,-9999.0,0,172,220,2,23,1,120,58,52
Jul,1938,20.7,5.2,13.0,84,-9999.0,0,249,156,3,30,1,129,45,53
Aug,1938,21.2,3.9,12.5,39,-9999.0,0,235,171,3,27,1,118,79,49
Sep,1938,19.4,2.4,10.9,24,-9999.0,0,183,213,4,21,1,85,61,49
Oct,1938,10.2,-1.6,4.3,121,-9999.0,13,46,427,0,10,13,40,0,60
Nov,1938,-3.9,-14.3,-9.1,138,-9999.0,274,0,813,0,0,132,0,0,57
Dec,1938,-3.0,-12.2,-7.6,131,-9999.0,247,0,790,0,0,118,0,0,61
Jan,1939,-4.0,-14.5,-9.2,146,-9999.0,289,0,844,0,0,135,0,0,56
Feb,1939,-6.8,-19.4,-13.1,168,-9999.0,368,0,866,0,0,168,0,0,47
Mar,1939,2.2,-10.3,-4.0,80,-9999.0,154,3,685,0,1,76,0,0,52
Apr,1939,9.4,-5.0,2.2,59,-9999.0,28,26,474,0,3,28,65,7,51
May,1939,14.9,-0.7,7.1,36,-9999.0,2,85,338,0,12,4,102,65,51
Jun,1939,15.5,0.8,8.1,93,-9999.0,1,102,297,0,17,7,106,13,54
Jul,1939,23.0,5.2,14.1,29,-9999.0,0,282,125,5,30,0,143,114,48
Aug,1939,22.7,3.3,13.0,10,-9999.0,0,250,156,4,26,0,127,117,44
Sep,1939,17.1,1.4,9.3,61,-9999.0,1,137,262,2,18,4,77,16,52
Oct,1939,8.6,-3.3,2.7,46,-9999.0,24,29,477,0,6,11,38,0,59
Nov,1939,7.7,-9.4,-0.9,0,-9999.0,78,10,566,0,1,0,0,0,41
Dec,1939,1.7,-9.7,-4.0,69,-9999.0,149,2,679,0,1,45,0,0,60
Jan,1940,-4.0,-14.2,-9.1,220,-9999.0,286,0,841,0,0,202,0,0,57
Feb,1940,-1.7,-11.4,-6.5,199,-9999.0,199,0,683,0,0,185,0,0,60
Mar,1940,3.2,-9.6,-3.2,106,-9999.0,132,0,658,0,1,97,0,0,51
Apr,1940,7.5,-4.5,1.5,137,-9999.0,36,18,495,0,4,80,57,0,58
May,1940,15.8,-1.2,7.3,31,-9999.0,2,89,332,0,10,3,107,76,47
Jun,1940,20.8,2.2,11.5,57,-9999.0,0,196,196,3,22,1,134,78,45
Jul,1940,23.6,5.3,14.4,33,-9999.0,0,291,116,6,30,0,147,114,47
Aug,1940,24.3,4.0,14.2,19,-9999.0,0,284,121,7,27,0,135,116,42
Sep,1940,16.5,2.9,9.7,154,-9999.0,1,148,250,3,22,8,73,0,57
Oct,1940,11.1,-2.5,4.3,93,-9999.0,13,46,426,0,8,10,43,0,55
Nov,1940,-1.6,-12.1,-6.9,130,-9999.0,214,0,745,0,0,116,0,0,57
Dec,1940,-1.3,-12.2,-6.8,86,-9999.0,225,0,764,0,0,74,0,0,55
Jan,1941,-4.0,-15.0,-9.5,107,-9999.0,298,0,853,0,0,99,0,0,54
Feb,1941,-0.6,-14.5,-7.6,122,-9999.0,224,0,712,0,0,117,0,0,45
Mar,1941,2.3,-10.2,-4.0,44,-9999.0,153,0,683,0,1,42,0,0,52
Apr,1941,6.7,-6.3,0.2,119,-9999.0,54,11,534,0,2,90,56,0,53
May,1941,13.4,-0.7,6.3,107,-9999.0,3,69,362,0,12,18,94,0,55
Jun,1941,16.9,2.5,9.7,92,-9999.0,0,142,251,1,22,3,111,18,55
Jul,1941,21.3,6.4,13.9,49,-9999.0,0,276,130,5,30,0,130,82,55
Aug,1941,19.4,6.5,13.0,111,-9999.0,0,248,158,4,30,2,104,0,60
Sep,1941,12.1,-0.4,5.9,61,-9999.0,4,60,364,0,13,11,60,0,59
Oct,1941,8.4,-4.0,2.2,48,-9999.0,28,26,490,0,5,14,38,0,57
Nov,1941,2.3,-9.4,-3.6,107,-9999.0,141,1,647,0,1,74,0,0,55
Dec,1941,-2.0,-11.8,-6.9,242,-9999.0,229,0,769,0,0,212,0,0,55
Jan,1942,-5.5,-17.6,-11.5,76,-9999.0,360,0,915,0,0,73,0,0,49
Feb,1942,-6.1,-20.4,-13.3,114,-9999.0,373,0,871,0,0,114,0,0,42
Mar,1942,-0.6,-15.0,-7.8,49,-9999.0,252,0,802,0,0,48,0,0,44
Apr,1942,7.5,-5.3,1.1,99,-9999.0,40,19,506,0,3,64,58,0,55
May,1942,9.2,-2.4,3.4,141,-9999.0,13,28,453,0,7,68,74,0,60
Jun,1942,15.5,0.4,8.0,55,-9999.0,1,98,301,0,15,4,106,52,53
Jul,1942,23.1,5.3,14.2,19,-9999.0,0,285,122,5,30,0,144,125,48
Aug,1942,22.8,3.7,13.2,11,-9999.0,0,257,149,5,27,0,127,116,45
Sep,1942,16.7,0.5,8.6,32,-9999.0,1,118,283,2,16,3,76,44,50
Oct,1942,9.7,-3.6,3.1,42,-9999.0,20,33,464,0,6,9,41,0,55
Nov,1942,-0.2,-9.3,-4.8,298,-9999.0,170,3,683,0,1,233,0,0,62
Dec,1942,-3.5,-12.8,-8.2,208,-9999.0,262,0,807,0,0,193,0,0,59
Jan,1943,-5.2,-16.0,-10.6,282,-9999.0,332,0,887,0,0,269,0,0,55
Feb,1943,-1.8,-15.4,-8.6,156,-9999.0,247,0,740,0,0,152,0,0,46
Mar,1943,-1.0,-14.3,-7.7,128,-9999.0,248,0,797,0,0,127,0,0,47
Apr,1943,10.5,-2.8,3.9,79,-9999.0,16,38,424,0,7,20,68,0,55
May,1943,10.2,-2.8,3.7,50,-9999.0,11,30,444,0,6,22,80,30,56
Jun,1943,14.9,0.5,7.7,61,-9999.0,1,92,309,0,16,5,103,41,55
Jul,1943,22.5,5.1,13.8,17,-9999.0,0,274,132,4,29,0,140,123,49
Aug,1943,22.2,4.4,13.3,42,-9999.0,0,258,148,5,28,1,123,81,48
Sep,1943,19.1,1.1,10.1,15,-9999.0,1,160,238,3,17,1,85,70,46
Oct,1943,10.4,-2.6,3.9,97,-9999.0,15,42,438,0,8,13,42,0,56
Nov,1943,3.0,-9.1,-3.1,56,-9999.0,128,3,632,0,1,36,0,0,54
Dec,1943,-2.5,-13.9,-8.2,38,-9999.0,262,0,808,0,0,35,0,0,61
Jan,1944,-5.3,-18.7,-12.0,98,-9999.0,374,0,928,0,0,96,0,0,45
Feb,1944,-3.0,-14.6,-8.8,122,-9999.0,251,0,746,0,0,119,0,0,52
Mar,1944,-1.2,-13.9,-7.6,104,-9999.0,247,0,795,0,0,103,0,0,49
Apr,1944,5.1,-6.3,-0.6,56,-9999.0,68,9,558,0,2,47,0,0,58
May,1944,12.1,-1.2,5.5,101,-9999.0,4,54,388,0,10,25,88,0,56
Jun,1944,14.2,1.2,7.7,172,-9999.0,1,93,309,0,18,15,98,0,58
Jul,1944,20.9,4.5,12.7,22,-9999.0,0,240,165,2,29,0,132,110,51
Aug,1944,21.9,1.9,11.9,1,-9999.0,0,215,190,2,21,0,125,124,42
Sep,1944,16.7,0.0,8.3,39,-9999.0,1,111,291,2,14,3,77,38,48
Oct,1944,13.4,-3.2,5.1,32,-9999.0,9,57,401,0,6,2,50,18,47
Nov,1944,-2.0,-10.7,-6.3,177,-9999.0,204,0,730,0,1,154,0,0,64
Dec,1944,-3.6,-15.1,-9.3,107,-9999.0,290,0,844,0,0,102,0,0,53
Jan,1945,-3.4,-14.3,-8.9,68,-9999.0,275,0,833,0,0,62,0,0,55
Feb,1945,-2.6,-13.1,-7.8,181,-9999.0,230,0,719,0,0,174,0,0,56
Mar,1945,0.4,-11.5,-5.6,129,-9999.0,196,0,733,0,0,126,0,0,53
Apr,1945,3.2,-9.3,-3.0,82,-9999.0,123,2,631,0,1,78,0,0,53
May,1945,11.2,-1.2,5.0,112,-9999.0,6,47,402,0,10,33,83,0,59
Jun,1945,12.6,0.9,6.7,160,-9999.0,2,72,339,0,17,23,89,0,62
Jul,1945,21.9,5.0,13.5,27,-9999.0,0,264,140,4,29,0,137,110,50
Aug,1945,20.7,5.1,12.9,92,-9999.0,0,246,160,4,29,2,114,21,53
Sep,1945,12.9,0.1,6.5,83,-9999.0,3,70,346,0,14,12,62,0,58
Oct,1945,11.9,-3.1,4.4,53,-9999.0,12,47,423,0,6,6,46,0,51
Nov,1945,-1.4,-9.1,-5.2,102,-9999.0,180,0,696,0,1,83,0,0,68
Dec,1945,-5.7,-14.4,-10.1,194,-9999.0,314,0,866,0,0,188,0,0,52
Jan,1946,-5.4,-17.7,-11.6,107,-9999.0,361,0,915,0,0,104,0,0,49
Feb,1946,-3.3,-15.7,-9.5,97,-9999.0,265,0,766,0,0,95,0,0,49
Mar,1946,2.5,-9.5,-3.5,136,-9999.0,140,3,668,0,1,127,0,0,54
Apr,1946,10.4,-4.6,2.9,40,-9999.0,22,30,453,0,3,15,69,29,49
May,1946,10.8,-2.5,4.2,78,-9999.0,9,36,429,0,7,30,83,5,55
Jun,1946,18.2,1.5,9.8,23,-9999.0,0,147,246,1,19,1,120,97,49
Jul,1946,23.4,5.9,14.6,27,-9999.0,0,297,110,7,30,0,144,117,49
Aug,1946,22.4,4.7,13.6,18,-9999.0,0,267,139,5,28,0,124,106,48
Sep,1946,15.8,-0.1,7.8,66,-9999.0,2,98,306,1,14,7,73,7,50
Oct,1946,3.2,-3.7,-0.3,146,-9999.0,64,12,568,0,5,96,0,0,74
Nov,1946,-0.5,-9.7,-5.1,118,-9999.0,177,2,692,0,1,95,0,0,62
Dec,1946,-0.9,-9.5,-5.2,122,-9999.0,181,1,716,0,1,93,0,0,62
Jan,1947,-6.2,-18.0,-12.1,88,-9999.0,377,0,932,0,0,85,0,0,50
Feb,1947,-0.5,-12.9,-6.7,81,-9999.0,203,0,687,0,0,75,0,0,50
Mar,1947,3.1,-9.1,-3.0,93,-9999.0,127,4,652,0,1,84,0,0,54
Apr,1947,6.0,-6.6,-0.3,68,-9999.0,62,12,549,0,2,55,0,0,54
May,1947,14.3,-0.6,6.8,103,-9999.0,2,79,346,0,12,14,98,0,53
Jun,1947,13.5,1.4,7.5,108,-9999.0,1,87,317,0,19,11,93,0,61
Jul,1947,23.8,5.3,14.5,25,-9999.0,0,293,114,7,30,0,148,123,46
Aug,1947,20.5,4.4,12.5,64,-9999.0,0,233,173,3,28,1,114,50,52
Sep,1947,17.1,1.6,9.3,56,-9999.0,1,138,261,2,19,4,77,20,52
Oct,1947,10.5,-1.4,4.6,50,-9999.0,12,50,417,0,11,5,41,0,60
Nov,1947,-3.1,-11.4,-7.2,190,-9999.0,218,1,756,0,1,172,0,0,65
Dec,1947,-4.1,-13.8,-8.9,76,-9999.0,281,0,831,0,0,72,0,0,65
Jan,1948,-4.0,-15.7,-9.9,90,12.4,308,0,863,0,0,84,0,0,51
Feb,1948,-2.8,-14.0,-8.4,140,17.8,242,0,735,0,0,136,0,0,54
Mar,1948,-1.5,-14.5,-8.0,99,22.9,256,0,808,0,0,99,0,0,48
Apr,1948,5.3,-5.8,-0.2,122,11.8,61,10,547,0,2,98,0,0,59
May,1948,13.1,-1.4,5.9,39,27.4,4,60,376,0,10,8,93,55,53
Jun,1948,17.9,3.5,10.7,103,10.6,0,172,220,2,25,2,115,11,56
Jul,1948,21.6,4.8,13.2,17,27.0,0,255,146,3,29,0,135,118,50
Aug,1948,22.1,4.1,13.1,21,31.8,0,253,154,4,27,0,123,102,47
Sep,1948,18.6,0.8,9.7,54,24.9,1,148,250,3,17,3,83,29,46
Oct,1948,11.6,-4.5,3.6,51,14.5,17,38,449,0,4,8,46,0,47
Nov,1948,-2.8,-11.4,-7.1,173,4.7,218,0,752,0,1,157,0,0,64
Dec,1948,-6.5,-16.3,-11.4,214,8.1,355,0,908,0,0,210,0,0,59
Jan,1949,-10.3,-24.3,-17.3,114,9.2,536,0,1091,0,0,114,0,0,41
Feb,1949,-4.8,-16.4,-10.6,219,15.4,299,0,797,0,0,216,0,0,52
Mar,1949,1.9,-9.7,-3.9,98,16.9,151,8,681,0,1,92,0,0,55
Apr,1949,10.4,-5.6,2.4,35,28.6,27,31,469,0,2,16,69,34,46
May,1949,13.1,0.1,6.6,104,13.9,2,74,353,3,14,16,91,0,58
Jun,1949,16.8,1.8,9.3,61,23.6,0,132,261,0,20,2,111,51,54
Jul,1949,22.2,4.8,13.5,19,37.5,0,264,140,4,29,0,139,120,49
Aug,1949,22.8,4.9,13.8,21,30.1,0,275,130,6,29,0,126,104,47
Sep,1949,17.7,1.0,9.3,47,22.7,1,138,261,2,17,3,79,33,49
Oct,1949,5.6,-4.8,0.4,116,8.5,51,15,547,0,4,64,31,0,62
Nov,1949,6.5,-5.7,0.4,85,11.8,55,18,527,0,3,26,23,0,56
Dec,1949,-3.3,-13.3,-8.3,122,6.5,266,0,812,0,0,114,0,0,58
Jan,1950,-6.1,-13.8,-10.0,217,6.6,312,0,867,0,0,205,0,0,66
Feb,1950,-1.3,-13.3,-7.3,146,17.9,218,0,704,0,0,138,0,0,51
Mar,1950,-0.1,-10.9,-5.5,173,16.9,194,0,731,0,0,169,0,0,56
Apr,1950,6.0,-6.8,-0.4,55,17.8,64,8,551,0,1,45,0,0,54
May,1950,9.8,-4.0,2.9,61,33.1,16,24,468,0,4,32,80,18,53
Jun,1950,16.7,0.7,8.7,56,39.0,1,116,279,0,16,3,113,57,51
Jul,1950,20.0,4.4,12.2,41,23.0,0,223,181,2,29,1,126,85,53
Aug,1950,20.9,2.8,11.8,13,30.8,0,211,193,2,24,0,118,105,46
Sep,1950,14.7,1.3,8.0,113,18.8,2,103,301,1,18,11,68,0,57
Oct,1950,11.5,-2.3,4.6,55,11.5,11,50,417,0,8,5,44,0,54
