Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Dec,1925,3.5,-1.9,0.8,391,-9999.0,54,7,531,0,10,70,0,0,68
Jan,1926,1.1,-4.3,-1.6,184,-9999.0,96,0,608,0,6,67,0,0,78
Feb,1926,2.7,-3.8,-0.6,435,-9999.0,69,0,515,0,5,172,0,0,75
Mar,1926,5.4,-3.4,1.0,80,-9999.0,51,0,529,0,6,34,32,0,68
Apr,1926,8.3,-1.3,3.5,180,-9999.0,18,24,435,0,10,54,51,0,66
May,1926,10.7,0.7,5.7,194,-9999.0,4,57,382,0,17,44,72,0,67
Jun,1926,16.1,3.8,9.9,43,-9999.0,0,150,243,1,26,1,98,55,61
Jul,1926,18.1,6.3,12.2,74,-9999.0,0,224,180,2,30,1,104,30,63
Aug,1926,17.1,6.9,12.0,75,-9999.0,0,217,188,2,30,2,81,7,68
Sep,1926,13.0,3.0,8.0,90,-9999.0,2,102,301,1,23,9,50,0,67
Oct,1926,8.9,2.0,5.5,303,-9999.0,8,63,389,0,21,17,26,0,77
Nov,1926,4.4,-1.7,1.3,464,-9999.0,42,7,500,0,10,110,12,0,78
Dec,1926,0.9,-5.8,-2.5,489,-9999.0,111,0,632,0,3,238,8,0,80
Jan,1927,-0.7,-6.2,-3.5,322,-9999.0,140,0,667,0,3,177,0,0,77
Feb,1927,0.8,-6.3,-2.8,352,-9999.0,110,0,577,0,2,234,0,0,71
Mar,1927,1.5,-5.6,-2.0,292,-9999.0,105,0,623,0,3,245,0,0,71
Apr,1927,4.0,-4.4,-0.2,155,-9999.0,60,0,546,0,4,124,0,0,69
May,1927,9.8,-1.0,4.4,183,-9999.0,8,39,421,0,11,66,71,0,63
Jun,1927,14.6,3.6,9.1,113,-9999.0,1,126,268,0,25,5,90,0,65
Jul,1927,17.3,6.2,11.8,53,-9999.0,0,209,194,1,30,1,99,46,65
Aug,1927,18.2,7.1,12.6,83,-9999.0,0,237,169,3,30,2,87,4,65
Sep,1927,13.0,5.6,9.3,205,-9999.0,1,136,263,2,27,13,45,0,76
Oct,1927,7.8,1.2,4.5,359,-9999.0,12,49,420,0,18,35,24,0,77
Nov,1927,1.1,-4.6,-1.8,457,-9999.0,97,0,593,0,5,238,0,0,77
Dec,1927,-1.3,-8.2,-4.8,177,-9999.0,169,0,702,0,2,129,0,0,73
Jan,1928,0.9,-4.5,-1.8,369,-9999.0,101,0,616,0,5,142,0,0,78
Feb,1928,1.1,-5.8,-2.3,170,-9999.0,101,0,566,0,3,105,0,0,72
Mar,1928,3.0,-4.2,-0.6,298,-9999.0,75,0,578,0,5,200,0,0,72
Apr,1928,4.3,-3.5,0.4,169,-9999.0,51,2,528,0,5,124,39,0,71
May,1928,12.1,1.3,6.7,152,-9999.0,2,76,351,0,19,22,78,0,65
Jun,1928,14.0,3.6,8.8,85,-9999.0,1,119,277,0,25,4,87,2,66
Jul,1928,18.1,6.7,12.4,28,-9999.0,0,229,175,2,30,0,102,74,64
Aug,1928,16.5,6.3,11.4,45,-9999.0,0,197,207,2,30,1,80,35,67
Sep,1928,13.9,4.4,9.2,87,-9999.0,1,134,265,2,25,6,52,0,69
Oct,1928,7.9,1.0,4.5,291,-9999.0,12,49,420,0,18,29,25,0,76
Nov,1928,3.2,-2.3,0.4,364,-9999.0,55,3,527,0,9,112,11,0,79
Dec,1928,0.9,-5.5,-2.3,393,-9999.0,108,0,627,0,4,184,0,0,71
Jan,1929,-2.3,-9.0,-5.7,92,-9999.0,196,0,735,0,1,69,0,0,72
Feb,1929,-0.3,-9.7,-5.0,34,-9999.0,161,0,639,0,1,29,0,0,61
Mar,1929,1.7,-5.1,-1.7,225,-9999.0,98,0,613,0,3,182,0,0,73
Apr,1929,3.2,-5.0,-0.9,259,-9999.0,73,0,566,0,3,222,0,0,68
May,1929,11.1,-0.5,5.3,99,-9999.0,5,50,395,0,12,26,76,0,62
Jun,1929,13.4,2.4,7.9,149,-9999.0,1,97,303,0,22,12,86,0,64
Jul,1929,16.5,5.2,10.8,108,-9999.0,0,179,223,0,30,3,96,0,64
Aug,1929,17.2,6.8,12.0,67,-9999.0,0,217,188,2,30,2,82,15,67
Sep,1929,15.4,4.1,9.8,15,-9999.0,1,150,248,3,25,1,57,42,64
Oct,1929,9.3,1.7,5.5,235,-9999.0,8,63,389,0,20,13,27,0,74
Nov,1929,3.2,-3.0,0.1,98,-9999.0,60,3,536,0,7,33,11,0,76
Dec,1929,0.7,-4.9,-2.1,354,-9999.0,103,0,619,0,4,157,0,0,74
Jan,1930,-3.6,-12.2,-7.9,124,-9999.0,254,0,804,0,1,109,0,0,64
Feb,1930,0.9,-5.7,-2.4,439,-9999.0,102,0,567,0,3,273,0,0,73
Mar,1930,3.3,-5.5,-1.1,116,-9999.0,85,0,594,0,3,86,0,0,66
Apr,1930,6.4,-1.7,2.4,272,-9999.0,27,16,469,0,9,125,44,0,71
May,1930,10.1,-1.1,4.5,122,-9999.0,7,39,419,0,10,43,72,0,62
Jun,1930,12.8,2.6,7.7,164,-9999.0,1,92,309,0,23,14,82,0,67
Jul,1930,16.6,5.1,10.9,38,-9999.0,0,180,222,0,29,1,98,60,63
Aug,1930,18.8,6.8,12.8,59,-9999.0,0,243,163,4,30,1,91,32,63
Sep,1930,14.2,5.0,9.6,109,-9999.0,1,146,252,3,26,6,52,0,70
Oct,1930,8.0,-0.1,4.0,241,-9999.0,15,42,437,0,14,31,26,0,72
Nov,1930,2.5,-3.7,-0.6,213,-9999.0,73,3,558,0,6,86,0,0,76
Dec,1930,2.2,-3.7,-0.8,290,-9999.0,77,4,579,0,6,88,0,0,77
Jan,1931,2.3,-3.4,-0.5,524,-9999.0,77,1,576,0,7,142,0,0,78
Feb,1931,1.5,-5.3,-1.9,222,-9999.0,92,0,553,0,3,125,0,0,73
Mar,1931,2.7,-4.4,-0.8,214,-9999.0,80,0,586,0,4,152,0,0,72
Apr,1931,6.9,-2.5,2.2,155,-9999.0,28,13,474,0,7,75,47,0,67
May,1931,12.2,0.6,6.4,79,-9999.0,3,69,360,0,16,13,80,1,62
Jun,1931,13.1,2.7,7.9,250,-9999.0,1,97,303,0,23,20,84,0,66
Jul,1931,18.1,5.8,12.0,37,-9999.0,0,216,188,2,30,1,105,68,61
Aug,1931,17.9,6.1,12.0,58,-9999.0,0,217,188,2,30,2,88,30,63
Sep,1931,11.6,5.5,8.5,266,-9999.0,1,116,285,2,27,22,40,0,80
Oct,1931,8.4,1.0,4.7,267,-9999.0,11,51,414,0,18,24,26,0,74
Nov,1931,0.9,-6.0,-2.6,219,-9999.0,116,0,617,0,3,131,0,0,72
Dec,1931,0.1,-5.6,-2.8,438,-9999.0,119,0,641,0,3,229,0,0,77
Jan,1932,-2.2,-7.7,-4.9,250,-9999.0,177,0,712,0,2,171,0,0,77
Feb,1932,-0.5,-6.4,-3.5,288,-9999.0,125,0,597,0,2,212,0,0,75
Mar,1932,1.1,-4.0,-1.5,272,-9999.0,92,0,605,0,5,212,0,0,79
Apr,1932,5.0,-2.4,1.3,216,-9999.0,38,7,501,0,7,133,40,0,73
May,1932,10.7,-0.2,5.2,37,-9999.0,5,50,396,0,13,10,73,36,64
Jun,1932,15.2,2.9,9.0,43,-9999.0,1,125,270,0,24,2,95,52,61
Jul,1932,14.0,5.0,9.5,205,-9999.0,0,137,265,0,29,11,82,0,71
Aug,1932,16.7,7.3,12.0,109,-9999.0,0,217,188,2,30,3,78,0,70
Sep,1932,13.8,4.8,9.3,67,-9999.0,1,136,263,2,26,4,50,0,71
Oct,1932,9.2,1.2,5.2,265,-9999.0,9,59,397,0,19,17,27,0,73
Nov,1932,3.2,-2.4,0.4,568,-9999.0,56,4,528,0,9,178,11,0,79
Dec,1932,-1.0,-7.4,-4.2,310,-9999.0,153,0,684,0,2,208,0,0,76
Jan,1933,-1.3,-6.9,-4.1,327,-9999.0,154,0,685,0,3,199,0,0,77
Feb,1933,-1.9,-8.8,-5.4,205,-9999.0,170,0,650,0,1,180,0,0,71
Mar,1933,1.5,-5.5,-2.0,287,-9999.0,105,0,623,0,3,240,0,0,72
Apr,1933,4.9,-4.2,0.4,80,-9999.0,51,3,530,0,4,59,42,0,66
May,1933,7.8,-1.4,3.2,181,-9999.0,14,26,459,0,9,90,62,0,68
Jun,1933,12.7,1.8,7.3,119,-9999.0,1,83,322,0,20,13,84,0,64
Jul,1933,17.0,5.0,11.0,42,-9999.0,0,184,218,0,29,1,100,58,62
Aug,1933,18.7,7.5,13.1,72,-9999.0,0,252,154,4,30,1,88,16,65
Sep,1933,11.4,4.9,8.1,373,-9999.0,1,107,296,1,26,34,41,0,78
Oct,1933,8.5,1.0,4.8,325,-9999.0,11,52,412,0,18,28,26,0,74
Nov,1933,4.2,-1.2,1.5,204,-9999.0,40,11,495,0,12,46,11,0,80
Dec,1933,0.4,-5.5,-2.5,555,-9999.0,113,0,633,0,4,274,0,0,73
Jan,1934,0.8,-4.7,-2.0,387,-9999.0,104,0,620,0,5,154,0,0,77
Feb,1934,3.5,-4.6,-0.6,191,-9999.0,70,0,517,0,4,77,0,0,69
Mar,1934,5.0,-3.1,0.9,186,-9999.0,51,0,531,0,7,82,30,0,70
Apr,1934,9.0,-0.6,4.2,47,-9999.0,14,32,413,0,12,10,53,6,67
May,1934,12.3,1.4,6.9,216,-9999.0,2,79,345,0,19,29,79,0,64
Jun,1934,15.3,2.9,9.1,43,-9999.0,1,126,268,0,24,2,96,52,60
Jul,1934,16.1,5.8,10.9,143,-9999.0,0,182,220,0,30,4,93,0,67
Aug,1934,17.6,7.2,12.4,151,-9999.0,0,230,175,3,30,3,83,0,67
Sep,1934,13.0,4.7,8.8,130,-9999.0,1,124,276,2,26,10,47,0,73
Oct,1934,9.3,1.6,5.5,307,-9999.0,8,63,389,0,20,17,27,0,74
Nov,1934,3.6,-1.9,0.8,610,-9999.0,49,5,515,0,10,169,11,0,79
Dec,1934,0.3,-5.4,-2.6,404,-9999.0,113,0,634,0,4,201,0,0,76
Jan,1935,-1.5,-7.6,-4.6,741,-9999.0,168,0,701,0,2,485,0,0,74
Feb,1935,1.7,-5.2,-1.7,224,-9999.0,89,0,548,0,3,121,0,0,73
Mar,1935,-0.1,-6.7,-3.4,349,-9999.0,137,0,664,0,2,322,0,0,73
Apr,1935,5.7,-5.6,0.1,117,-9999.0,56,1,538,0,2,91,46,0,59
May,1935,11.4,-0.8,5.3,28,-9999.0,5,51,393,0,11,7,78,50,59
Jun,1935,13.9,3.2,8.6,82,-9999.0,1,113,284,0,24,5,87,5,65
Jul,1935,16.6,6.0,11.3,176,-9999.0,0,193,209,1,30,4,95,0,66
Aug,1935,16.6,6.2,11.4,50,-9999.0,0,197,207,2,30,2,81,30,67
Sep,1935,14.8,5.1,9.9,105,-9999.0,1,154,243,3,26,5,53,0,69
Oct,1935,8.0,-0.3,3.9,153,-9999.0,15,41,439,0,14,21,26,0,72
Nov,1935,2.3,-4.1,-0.9,214,-9999.0,79,0,567,0,5,93,0,0,75
Dec,1935,2.7,-2.8,-0.1,415,-9999.0,66,4,557,0,8,100,0,0,77
Jan,1936,0.6,-5.5,-2.4,297,-9999.0,115,0,635,0,4,132,0,0,75
Feb,1936,-2.8,-9.9,-6.4,194,-9999.0,196,0,679,0,1,179,0,0,70
Mar,1936,0.6,-6.4,-2.9,254,-9999.0,125,0,650,0,2,229,0,0,71
Apr,1936,6.2,-2.7,1.8,129,-9999.0,33,11,487,0,7,70,45,0,68
May,1936,12.3,1.9,7.1,143,-9999.0,2,84,338,0,20,17,78,0,66
Jun,1936,14.7,4.0,9.4,236,-9999.0,0,134,259,0,26,9,90,0,65
Jul,1936,17.2,6.1,11.7,129,-9999.0,0,206,197,1,30,3,99,0,65
Aug,1936,18.5,7.1,12.8,61,-9999.0,0,243,163,4,30,1,88,27,64
Sep,1936,13.5,4.6,9.0,93,-9999.0,1,129,270,2,26,6,49,0,71
Oct,1936,11.3,2.7,7.0,45,-9999.0,4,92,341,0,23,1,31,0,71
Nov,1936,4.4,-3.0,0.7,152,-9999.0,51,7,518,0,7,43,12,0,72
Dec,1936,0.9,-5.6,-2.4,449,-9999.0,109,0,629,0,3,214,0,0,79
Jan,1937,-3.8,-11.7,-7.8,120,-9999.0,250,0,799,0,1,104,0,0,66
Feb,1937,-0.9,-7.9,-4.4,381,-9999.0,147,0,623,0,1,311,0,0,71
Mar,1937,3.2,-4.7,-0.7,124,-9999.0,78,0,583,0,4,86,0,0,69
Apr,1937,3.4,-3.2,0.1,390,-9999.0,55,3,537,0,6,299,35,0,75
May,1937,10.9,-0.2,5.4,179,-9999.0,5,52,392,0,13,46,75,0,63
Jun,1937,14.8,3.5,9.2,131,-9999.0,1,128,266,0,25,5,92,0,64
Jul,1937,17.8,6.2,12.0,22,-9999.0,0,216,187,2,30,0,102,80,64
Aug,1937,15.9,6.1,11.0,157,-9999.0,0,183,220,1,30,6,77,0,69
Sep,1937,15.0,5.8,10.4,111,-9999.0,1,168,229,3,27,5,53,0,70
Oct,1937,10.3,2.8,6.6,235,-9999.0,5,82,356,0,23,7,28,0,74
Nov,1937,3.4,-2.7,0.4,459,-9999.0,56,6,529,0,8,145,11,0,77
Dec,1937,1.2,-5.2,-2.0,367,-9999.0,101,0,617,0,4,160,0,0,74
Jan,1938,1.0,-5.2,-2.1,225,-9999.0,108,0,626,0,4,94,0,0,75
Feb,1938,-0.2,-6.6,-3.4,248,-9999.0,124,0,595,0,2,181,0,0,73
Mar,1938,2.0,-5.6,-1.8,253,-9999.0,99,0,615,0,3,206,0,0,70
Apr,1938,6.1,-3.1,1.5,86,-9999.0,36,8,495,0,6,50,45,0,67
May,1938,11.9,-0.5,5.7,110,-9999.0,4,58,381,0,12,25,80,0,59
Jun,1938,15.8,3.0,9.4,0,-9999.0,0,134,259,0,24,0,98,98,59
Jul,1938,19.1,6.2,12.7,26,-9999.0,0,238,166,2,30,0,110,85,60
Aug,1938,17.0,5.8,11.4,43,-9999.0,0,197,207,2,30,1,84,41,64
Sep,1938,15.5,6.9,11.2,79,-9999.0,0,191,203,5,28,3,52,0,72
Oct,1938,9.7,1.9,5.8,244,-9999.0,7,68,379,0,20,12,28,0,73
Nov,1938,2.6,-5.1,-1.3,205,-9999.0,86,0,578,0,4,96,0,0,70
Dec,1938,1.0,-5.6,-2.3,490,-9999.0,108,0,627,0,4,230,0,0,74
Jan,1939,0.6,-4.5,-1.9,418,-9999.0,104,0,620,0,5,166,0,0,79
Feb,1939,-0.6,-7.7,-4.2,191,-9999.0,141,0,617,0,1,152,0,0,70
Mar,1939,2.7,-4.6,-0.9,138,-9999.0,82,0,589,0,4,99,0,0,71
Apr,1939,6.4,-2.5,1.9,168,-9999.0,31,11,483,0,7,88,45,0,68
May,1939,11.5,0.2,5.8,121,-9999.0,4,60,377,0,15,26,77,0,63
Jun,1939,12.6,2.8,7.7,124,-9999.0,1,92,309,0,23,11,81,0,68
Jul,1939,16.9,5.5,11.2,188,-9999.0,0,190,212,1,30,5,98,0,64
Aug,1939,18.8,6.6,12.7,63,-9999.0,0,240,166,3,30,1,91,29,62
Sep,1939,13.9,5.1,9.5,39,-9999.0,1,143,255,2,26,2,50,11,71
Oct,1939,8.8,1.0,4.9,219,-9999.0,10,55,407,0,18,17,27,0,74
Nov,1939,5.8,0.4,3.1,701,-9999.0,24,23,447,1,16,93,12,0,81
Dec,1939,3.4,-1.9,0.8,733,-9999.0,54,9,531,0,10,131,0,0,73
Jan,1940,1.8,-4.2,-1.2,309,-9999.0,89,0,597,0,6,101,0,0,77
Feb,1940,2.2,-4.4,-1.1,406,-9999.0,78,0,531,0,4,188,0,0,74
Mar,1940,4.1,-3.3,0.4,237,-9999.0,59,0,547,0,6,123,28,0,72
Apr,1940,7.2,-1.3,2.9,177,-9999.0,22,18,452,0,10,66,46,0,70
May,1940,12.8,1.2,7.0,100,-9999.0,2,82,341,0,18,13,82,0,62
Jun,1940,16.5,3.4,10.0,19,-9999.0,0,150,242,1,25,0,101,83,59
Jul,1940,17.2,6.6,11.9,134,-9999.0,0,213,190,2,30,3,97,0,66
Aug,1940,17.9,7.7,12.8,68,-9999.0,0,243,163,4,30,1,84,15,68
Sep,1940,15.5,7.2,11.4,89,-9999.0,0,196,199,5,28,3,52,0,73
Oct,1940,10.0,2.6,6.3,385,-9999.0,6,77,364,0,22,14,28,0,75
Nov,1940,2.1,-4.9,-1.4,318,-9999.0,89,0,581,0,4,153,0,0,72
Dec,1940,2.1,-4.2,-1.1,550,-9999.0,83,0,588,0,5,184,8,0,80
Jan,1941,1.8,-4.3,-1.2,414,-9999.0,89,0,597,0,6,137,0,0,76
Feb,1941,3.3,-4.5,-0.6,261,-9999.0,69,0,516,0,4,104,0,0,70
Mar,1941,6.0,-2.6,1.7,110,-9999.0,42,5,508,0,8,36,32,0,69
Apr,1941,8.1,-1.8,3.2,150,-9999.0,20,21,445,0,9,51,51,0,65
May,1941,11.0,0.4,5.7,225,-9999.0,4,57,381,0,15,51,74,0,65
Jun,1941,13.7,3.3,8.5,188,-9999.0,1,111,285,0,25,11,86,0,66
Jul,1941,19.3,7.1,13.2,25,-9999.0,0,256,146,3,31,0,109,84,62
Aug,1941,17.4,7.2,12.3,78,-9999.0,0,227,179,3,30,2,82,5,68
Sep,1941,12.1,5.1,8.6,255,-9999.0,1,117,284,2,26,20,43,0,77
Oct,1941,9.6,1.6,5.6,188,-9999.0,8,66,385,0,20,10,28,0,73
Nov,1941,4.8,-2.1,1.4,480,-9999.0,42,8,499,0,9,113,12,0,75
Dec,1941,0.9,-5.9,-2.5,493,-9999.0,112,0,632,0,3,241,0,0,75
Jan,1942,1.3,-5.4,-2.1,216,-9999.0,107,0,623,0,4,88,0,0,73
Feb,1942,1.0,-6.8,-2.9,147,-9999.0,113,0,582,0,2,100,0,0,68
Mar,1942,2.1,-5.5,-1.7,160,-9999.0,97,0,613,0,3,129,0,0,70
Apr,1942,5.6,-2.8,1.4,212,-9999.0,37,8,498,0,7,128,43,0,70
May,1942,11.3,0.7,6.0,48,-9999.0,3,62,373,0,16,10,75,27,65
Jun,1942,14.4,2.8,8.6,153,-9999.0,1,114,282,0,23,8,91,0,63
Jul,1942,18.7,7.2,12.9,90,-9999.0,0,247,158,3,31,1,105,15,64
Aug,1942,19.2,7.6,13.4,30,-9999.0,0,261,145,5,30,0,91,61,64
Sep,1942,15.1,5.5,10.3,45,-9999.0,1,165,233,3,27,2,54,9,69
Oct,1942,9.9,1.6,5.7,275,-9999.0,7,67,381,0,20,13,29,0,72
Nov,1942,2.0,-5.1,-1.6,354,-9999.0,93,0,587,0,4,177,0,0,72
Dec,1942,0.5,-5.2,-2.3,475,-9999.0,108,0,627,0,4,223,0,0,72
Jan,1943,-2.6,-9.3,-6.0,233,-9999.0,204,0,744,0,1,179,0,0,72
Feb,1943,2.4,-6.2,-1.9,232,-9999.0,92,0,553,0,2,130,0,0,66
Mar,1943,2.4,-7.4,-2.5,187,-9999.0,115,0,637,0,2,163,0,0,62
Apr,1943,7.1,-2.4,2.3,320,-9999.0,27,15,470,0,7,148,48,0,66
May,1943,10.2,-1.2,4.5,117,-9999.0,7,40,419,0,10,41,73,0,62
Jun,1943,14.3,2.0,8.1,67,-9999.0,1,102,296,0,21,5,92,24,60
Jul,1943,17.0,5.8,11.4,47,-9999.0,0,197,206,1,30,1,98,51,65
Aug,1943,16.5,6.9,11.7,127,-9999.0,0,207,197,2,30,4,78,0,69
Sep,1943,15.7,5.6,10.6,59,-9999.0,1,175,222,4,27,2,56,0,68
Oct,1943,9.5,1.6,5.5,335,-9999.0,8,64,388,0,19,18,28,0,73
Nov,1943,4.4,-1.8,1.3,193,-9999.0,42,10,500,0,10,46,12,0,77
Dec,1943,1.3,-5.3,-2.0,194,-9999.0,101,0,617,0,4,84,0,0,76
Jan,1944,1.4,-4.9,-1.8,487,-9999.0,100,0,614,0,5,185,0,0,75
Feb,1944,1.2,-6.8,-2.8,156,-9999.0,111,0,579,0,2,104,0,0,68
Mar,1944,2.4,-6.0,-1.8,169,-9999.0,100,0,616,0,3,138,0,0,67
Apr,1944,5.4,-3.3,1.0,221,-9999.0,41,5,509,0,6,144,43,0,68
May,1944,11.4,-0.2,5.6,82,-9999.0,4,55,385,0,13,19,77,0,62
Jun,1944,14.4,2.7,8.5,25,-9999.0,1,112,285,0,23,1,91,66,62
Jul,1944,18.1,6.1,12.1,20,-9999.0,0,221,183,2,30,0,104,85,62
Aug,1944,17.4,7.0,12.2,32,-9999.0,0,223,182,3,30,1,83,51,67
Sep,1944,15.6,6.1,10.9,123,-9999.0,0,181,215,4,27,5,55,0,69
Oct,1944,11.2,2.7,6.9,230,-9999.0,5,90,344,0,23,6,30,0,71
Nov,1944,3.8,-2.2,0.8,497,-9999.0,50,4,517,0,9,140,11,0,78
Dec,1944,1.2,-6.5,-2.6,160,-9999.0,115,0,637,0,3,81,0,0,74
Jan,1945,1.6,-5.3,-1.8,333,-9999.0,102,0,617,0,4,129,0,0,73
Feb,1945,2.0,-5.8,-1.9,318,-9999.0,93,0,553,0,3,179,0,0,69
Mar,1945,1.0,-5.8,-2.4,462,-9999.0,113,0,635,0,3,401,0,0,72
Apr,1945,3.5,-4.2,-0.4,215,-9999.0,63,0,551,0,4,176,0,0,71
May,1945,12.4,0.5,6.4,152,-9999.0,3,70,359,0,16,25,81,0,61
Jun,1945,13.5,1.8,7.6,55,-9999.0,1,91,311,0,20,5,88,33,62
Jul,1945,17.9,5.6,11.7,107,-9999.0,0,209,194,1,30,2,104,0,61
Aug,1945,17.7,6.3,12.0,29,-9999.0,0,217,188,2,30,1,86,57,64
Sep,1945,13.0,3.8,8.4,114,-9999.0,1,112,290,2,24,10,49,0,70
Oct,1945,9.8,0.9,5.3,211,-9999.0,9,61,394,0,17,13,29,0,70
Nov,1945,1.0,-5.4,-2.2,552,-9999.0,108,0,607,0,4,312,0,0,74
Dec,1945,0.1,-6.1,-3.0,458,-9999.0,124,0,649,0,3,251,0,0,69
Jan,1946,0.2,-6.0,-2.9,482,-9999.0,125,0,649,0,3,236,0,0,74
Feb,1946,0.4,-5.7,-2.7,376,-9999.0,108,0,574,0,3,245,0,0,75
Mar,1946,2.0,-5.1,-1.5,314,-9999.0,94,0,608,0,3,248,0,0,72
Apr,1946,4.8,-3.1,0.8,227,-9999.0,44,4,515,0,6,155,40,0,71
May,1946,13.2,0.1,6.7,18,-9999.0,2,75,352,0,14,3,86,68,58
Jun,1946,12.6,2.7,7.7,231,-9999.0,1,92,310,0,23,21,81,0,67
Jul,1946,16.4,5.7,11.0,114,-9999.0,0,186,216,1,30,3,95,0,66
Aug,1946,18.2,6.0,12.1,56,-9999.0,0,220,185,3,30,1,89,33,62
Sep,1946,13.4,5.0,9.2,128,-9999.0,1,134,265,2,26,8,48,0,73
Oct,1946,7.7,-1.5,3.1,249,-9999.0,20,33,463,0,10,50,27,0,68
Nov,1946,1.2,-5.8,-2.3,297,-9999.0,110,0,609,0,3,170,0,0,72
Dec,1946,-0.3,-6.4,-3.3,292,-9999.0,131,0,658,0,3,170,0,0,74
Jan,1947,-1.3,-8.2,-4.7,403,-9999.0,171,0,705,0,2,268,0,0,71
Feb,1947,2.2,-5.6,-1.7,334,-9999.0,88,0,547,0,3,179,0,0,69
Mar,1947,4.5,-3.9,0.3,165,-9999.0,61,0,551,0,5,89,30,0,68
Apr,1947,6.5,-2.0,2.3,131,-9999.0,28,14,472,0,8,62,45,0,70
May,1947,13.0,1.1,7.0,90,-9999.0,2,83,341,0,18,11,83,0,61
Jun,1947,12.8,3.7,8.3,207,-9999.0,1,105,293,0,25,14,80,0,70
Jul,1947,16.1,6.3,11.2,137,-9999.0,0,191,212,1,30,4,91,0,69
Aug,1947,17.0,6.7,11.8,37,-9999.0,0,212,193,2,30,1,82,45,67
Sep,1947,14.8,5.3,10.1,79,-9999.0,1,158,239,3,27,4,53,0,69
Oct,1947,8.3,1.5,4.9,496,-9999.0,10,54,408,0,19,39,25,0,77
Nov,1947,1.8,-4.2,-1.2,131,-9999.0,85,0,576,0,5,61,0,0,76
Dec,1947,1.0,-4.9,-2.0,607,-9999.0,101,0,616,0,4,261,0,0,74
Jan,1948,0.4,-5.7,-2.7,277,1.0,120,0,643,0,4,130,0,0,75
Feb,1948,-0.4,-7.3,-3.8,375,10.1,134,0,607,0,2,289,0,0,71
Mar,1948,1.3,-7.0,-2.9,163,5.4,124,0,649,0,2,146,0,0,67
Apr,1948,3.3,-4.8,-0.7,160,19.6,71,0,562,0,3,136,0,0,69
May,1948,10.5,0.2,5.4,224,8.0,5,52,392,0,15,58,72,0,66
Jun,1948,16.4,4.5,10.4,82,21.0,0,164,227,2,27,2,98,16,62
Jul,1948,16.5,5.7,11.1,102,5.0,0,187,215,1,30,3,95,0,66
Aug,1948,15.5,6.8,11.2,161,-14.0,0,190,214,2,30,6,73,0,72
Sep,1948,13.6,4.9,9.3,170,-5.0,1,136,263,2,26,11,49,0,72
Oct,1948,9.1,0.0,4.6,212,8.0,12,50,418,0,15,20,28,0,69
Nov,1948,1.4,-5.3,-2.0,695,1.4,102,0,599,0,4,377,0,0,73
Dec,1948,-2.1,-9.1,-5.6,336,5.4,193,0,729,0,1,268,0,0,76
Jan,1949,-2.6,-11.7,-7.1,33,10.0,234,0,779,0,1,27,0,0,62
Feb,1949,-1.5,-9.6,-5.6,407,7.0,175,0,656,0,1,362,0,0,66
Mar,1949,2.5,-5.9,-1.7,201,12.5,97,0,613,0,3,163,0,0,67
Apr,1949,5.4,-3.4,1.0,213,-9.6,42,6,510,0,5,140,43,0,68
May,1949,12.5,-0.1,6.2,45,12.0,3,66,365,0,14,8,83,38,59
Jun,1949,14.3,1.7,8.0,68,0.0,1,98,301,0,20,5,92,24,60
Jul,1949,16.4,4.9,10.6,104,18.0,0,172,229,0,29,3,97,0,64
Aug,1949,15.9,6.2,11.0,164,-7.0,0,186,217,2,30,6,77,0,69
Sep,1949,15.3,5.2,10.2,92,20.9,1,163,234,3,26,4,55,0,68
Oct,1949,8.1,-1.1,3.5,161,3.0,18,37,451,0,11,27,27,0,68
Nov,1949,6.1,-0.5,2.8,510,0.4,27,21,457,0,13,76,13,0,77
Dec,1949,-1.3,-8.0,-4.7,472,4.5,166,0,700,0,2,340,0,0,71
Jan,1950,-7.4,-15.4,-11.4,334,12.1,356,0,911,0,0,323,0,0,65
Feb,1950,0.1,-6.6,-3.2,491,0.0,120,0,591,0,2,351,0,0,72
Mar,1950,0.5,-6.1,-2.8,313,5.4,122,0,647,0,2,280,0,0,73
Apr,1950,4.3,-5.0,-0.3,352,3.4,63,4,550,0,3,286,0,0,65
May,1950,9.5,-2.2,3.6,112,-9.0,11,30,446,0,7,50,71,0,60
Jun,1950,14.9,2.4,8.6,49,12.0,1,114,281,0,22,3,94,46,60
Jul,1950,17.6,5.7,11.7,63,12.0,0,206,197,1,30,1,102,39,62
Aug,1950,17.9,6.1,12.0,73,-8.0,0,216,189,2,30,2,87,15,63
Sep,1950,14.2,4.6,9.4,68,16.7,1,140,259,2,26,4,52,0,69
Oct,1950,7.6,0.0,3.8,545,11.1,16,40,443,0,15,79,25,0,74
Nov,1950,1.5,-4.9,-1.7,437,5.4,96,1,591,0,4,225,0,0,75
Dec,1950,2.5,-3.6,-0.5,523,1.4,74,6,572,0,6,149,0,0,71
Jan,1951,-2.1,-7.7,-4.9,441,6.1,175,0,710,0,2,300,0,0,76
Feb,1951,0.4,-7.0,-3.3,328,16.0,121,0,592,0,2,236,0,0,70
Mar,1951,-0.2,-7.8,-4.0,220,5.4,153,0,684,0,1,208,0,0,68
